zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90029,40208,8355,1146,29,5754,24222,116,586,0.20779446876243535
90031,40052,1936,370,83,10294,26990,104,184,0.04833716168980325
90032,47784,2737,803,49,5179,38747,44,170,0.05727858697471957
90033,49049,839,588,44,2631,44725,69,88,0.01710534363595588
90034,58703,22956,5150,72,10724,17044,169,2452,0.39105326814643204
90035,30999,20634,2950,114,2602,3307,164,1209,0.6656343753024291
90036,36101,21746,1901,114,7712,3151,69,1310,0.6023655854408465
90037,61845,930,12399,36,494,47360,197,429,0.015037593984962405
90038,29836,8039,1555,18,1827,17563,57,675,0.269439603163963
90039,27049,10435,610,14,4671,10457,23,767,0.38578135975451955
90040,12696,217,69,10,120,12210,21,34,0.017091997479521108
90041,28203,8268,388,137,7443,11176,43,678,0.29316030209552174
90042,60623,8766,1673,54,8107,41103,26,875,0.1445985846955776
90043,43527,1445,27052,53,604,12698,303,1338,0.033197785282698095
90044,87590,920,32284,25,700,52299,259,983,0.010503482132663547
90045,40272,20561,5679,125,4858,7102,110,1716,0.5105532379817243
90046,50499,38104,1952,145,2751,5322,146,2016,0.754549595041486
90047,47533,368,32184,28,301,13892,101,618,0.0077419897755243725
90048,21316,16598,406,12,2160,1613,13,508,0.7786639144304748
90049,35310,28300,248,24,3441,2250,129,901,0.8014726706315491
90056,8536,1065,6704,63,129,302,0,203,0.12476569821930647
90057,45392,2353,2177,112,9212,31266,59,166,0.05183732816355305
90058,2980,65,297,0,177,2441,0,0,0.02181208053691275
90059,41831,394,13642,167,275,26964,219,121,0.009418852047524563
90061,27457,482,9664,0,11,17144,43,113,0.01755472192883418
90062,32450,446,11299,6,278,19624,453,302,0.0137442218798151
90063,54160,555,68,22,550,52741,64,109,0.01024741506646972
90064,26103,15881,781,43,4651,3789,148,799,0.608397502202812
90065,45242,8950,701,55,5703,28980,97,725,0.19782502983952965
90066,59031,27515,2777,131,8262,18298,198,1800,0.46611102640985247
90067,2312,1877,6,0,270,57,21,53,0.8118512110726643
90068,22043,16438,1114,99,1365,2085,37,905,0.7457242662069591
90069,20731,15481,829,0,869,2538,91,923,0.7467560657951859
90071,0,0,0,0,0,0,0,0,
90073,773,220,357,0,28,126,8,33,0.2846054333764554
90077,8506,7171,81,0,545,427,20,262,0.8430519633200094
90079,0,0,0,0,0,0,0,0,
90089,3276,1614,75,5,1058,355,27,142,0.4926739926739927
90090,0,0,0,0,0,0,0,0,
90094,5852,2833,686,0,1763,228,14,328,0.484107997265892
90095,0,0,0,0,0,0,0,0,
90201,101932,3472,673,68,435,96950,52,101,0.034061923635364755
90210,21548,18177,375,33,916,1403,44,600,0.8435585669203638
90211,7748,5917,195,9,869,489,0,258,0.7636809499225606
90212,12510,9495,389,0,1200,663,0,727,0.7589928057553957
90220,49810,1165,18033,141,479,28958,142,671,0.023388877735394498
90221,52446,744,10674,52,228,40371,71,236,0.014186019906189224
90222,31893,218,8926,30,47,21847,198,556,0.006835355720691061
90230,32335,12909,2937,0,4558,10667,175,1066,0.3992268439771146
90232,15454,6873,1328,0,1884,4677,36,643,0.4447392260903326
90240,25411,4877,577,0,1904,17880,10,163,0.19192475699500217
90241,43776,7640,1543,12,3467,30686,14,405,0.17452485380116958
90242,43147,6589,2105,85,2433,31549,34,305,0.15271050130947691
90245,16760,11318,187,47,1195,3008,7,799,0.6752983293556086
90247,47361,3109,8807,52,12615,21458,66,796,0.06564472878528747
90248,9822,994,1391,12,3015,3921,0,475,0.10120138464671147
90249,26800,4013,7428,0,4668,9475,246,921,0.14973880597014924
90250,93994,12573,21902,66,6519,49389,359,2273,0.13376385726748516
90254,19605,15427,118,109,1202,1798,98,838,0.7868910992093854
90255,76620,951,129,41,512,74825,63,54,0.012411902897415818
90260,35508,5968,2568,18,3750,21547,37,1340,0.16807480004506026
90262,70137,1394,5918,9,576,61769,157,307,0.019875386743088527
90263,1899,975,64,11,422,315,11,95,0.5134281200631912
90265,17630,14272,334,17,958,1346,4,699,0.8095292115711855
90266,35324,27350,219,81,3173,3112,79,1297,0.774261125580342
90270,27527,438,91,0,57,26898,15,10,0.015911650379627273
90272,22779,19697,254,82,1013,1193,0,523,0.8646999429298916
90274,25339,17391,711,52,5050,1129,63,943,0.6863333201783811
90275,42051,23772,1023,103,11552,3479,424,1631,0.5653135478347721
90277,34635,23862,692,61,3698,5149,95,1078,0.6889562581203984
90278,40574,23626,1496,74,5831,7234,197,2015,0.582294079952679
90280,95000,2558,453,7,703,90985,69,190,0.026926315789473684
90290,7093,6009,39,20,178,653,0,179,0.8471732694205555
90291,27253,18212,1405,38,1292,5263,46,914,0.6682567056837779
90292,21536,15441,1161,21,1766,2158,161,728,0.7169855126300149
90293,12403,7787,934,19,1486,1717,0,460,0.6278319761348061
90301,36798,1519,11238,12,543,22801,149,488,0.04127941735963911
90302,30502,1510,14857,14,355,13053,65,575,0.04950495049504951
90303,26339,298,8370,11,59,16563,39,490,0.011314021033448498
90304,28101,781,1517,111,408,25190,56,24,0.027792605245364935
90305,14814,424,12112,42,145,1550,43,487,0.028621574186580262
90401,6821,4368,268,5,705,1196,24,255,0.6403753115378976
90402,11749,9524,104,0,846,762,48,465,0.8106221806111158
90403,24864,19890,523,0,2091,1713,0,571,0.7999517374517374
90404,20807,10570,1353,0,2664,5554,27,634,0.5080021146729466
90405,28560,19123,1188,19,2789,4016,32,1378,0.6695728291316526
90501,42373,10250,2656,55,9969,18164,16,1220,0.24189932268189648
90502,16947,3049,1346,35,5320,5943,25,536,0.17991384905883048
90503,46780,18373,1404,112,18536,6126,158,1964,0.3927533133817871
90504,31633,9267,1315,63,13026,6181,155,1582,0.29295356115449056
90505,36306,18223,557,78,11537,4089,70,1702,0.5019280559687104
90506,0,0,0,0,0,0,0,0,
90601,33145,6859,423,28,1686,23572,243,318,0.20693920651682005
90602,25768,5031,317,66,806,19099,10,315,0.19524216081962123
90603,20083,7521,151,25,999,11047,0,324,0.3744958422546432
90604,40661,11247,203,147,1938,26337,199,574,0.2766041169671184
90605,42017,6775,277,127,2264,32060,22,466,0.16124425827641192
90606,32791,3170,169,144,562,28493,102,137,0.09667286755512183
90620,45266,15911,983,38,11504,14854,12,1346,0.3515000220916361
90621,35507,5275,2372,136,11088,16273,49,241,0.14856225532993494
90623,15689,4861,520,36,7067,2549,0,514,0.30983491618331316
90630,48590,21172,1406,103,15234,8981,83,1519,0.43572751594978393
90631,68065,21834,975,154,5691,38175,143,1031,0.3207816058179681
90638,49222,17844,985,211,8433,20324,66,1260,0.3625208240217789
90640,63016,5934,646,101,7341,48459,103,415,0.09416656087342896
90650,105940,12368,4010,305,12470,75465,263,806,0.11674532754389277
90660,63310,3202,391,124,1899,57398,27,229,0.05057652819459801
90670,15489,1704,806,135,669,11973,0,202,0.11001355800890955
90680,30261,6923,903,59,7699,13659,187,789,0.2287763127457784
90701,16657,3454,684,79,6188,5905,11,336,0.20736026895599446
90703,49526,7826,3547,127,29898,6080,333,1540,0.15801801074183258
90704,3960,1352,20,10,18,2489,0,71,0.3414141414141414
90706,76989,15386,10693,156,8356,40792,313,1016,0.199846731351232
90710,26830,5379,2806,9,3988,13172,13,1369,0.20048453224002982
90712,31710,12027,2749,148,4452,9871,274,1563,0.37928098391674553
90713,27653,15831,840,34,2535,7342,50,809,0.5724876143637219
90715,20953,3855,1735,37,6396,8094,91,711,0.18398320049634898
90716,14280,1143,475,9,1654,10779,40,143,0.08004201680672268
90717,21459,8177,521,59,3202,7988,0,1210,0.38105223915373504
90720,22227,14493,264,111,2568,3718,7,1038,0.6520448103657713
90723,54468,3160,6003,62,1496,43005,8,346,0.0580157156495557
90731,61432,20043,4354,157,2500,32326,160,1547,0.3262631853105873
90732,19651,11508,501,46,1296,5336,43,882,0.5856190524655234
90740,24073,17846,100,16,2159,3399,2,535,0.7413284592697212
90742,866,741,0,0,48,77,0,0,0.8556581986143187
90743,441,273,0,0,0,148,0,20,0.6190476190476191
90744,57358,2564,1490,150,1236,51253,1,222,0.044701698106628544
90745,58162,4279,3794,84,20734,26087,43,1885,0.0735703724081015
90746,26276,1448,14261,125,2104,5035,56,2641,0.05510732227127416
90747,0,0,0,0,0,0,0,0,
90755,11260,2848,1455,30,2172,4067,16,635,0.25293072824156304
90802,39297,13562,6638,94,2832,14797,64,1209,0.3451154032114411
90803,30563,22984,676,27,1714,4185,44,800,0.7520204168438962
90804,40472,10472,5329,62,5365,17985,0,1119,0.2587467879027476
90805,92991,8133,20191,240,10496,50319,527,1855,0.08746007678162403
90806,43176,3618,6732,261,7414,21845,34,2505,0.08379655364091161
90807,32645,11740,5027,95,5531,8891,14,1279,0.3596262827385511
90808,40016,24825,1656,134,3132,8264,112,1835,0.6203768492602959
90810,36113,1971,4842,167,8605,18148,58,1702,0.05457868357655138
90813,59178,3617,6185,112,8331,38825,50,1860,0.061120686741694547
90814,18937,10433,1743,68,1212,4741,76,664,0.5509320378095791
90815,40966,24320,2304,111,4663,7792,110,1486,0.5936630376409706
90822,176,101,17,1,7,44,0,6,0.5738636363636364
90831,0,0,0,0,0,0,0,0,
91001,37832,13268,8976,11,1853,11929,168,1528,0.3507083950095157
91006,32271,9299,172,65,16949,5120,61,598,0.288153450466363
91007,33586,8164,607,36,19987,3581,86,1019,0.24307747275650568
91008,1217,659,22,2,316,191,0,27,0.5414954806902219
91010,24708,6544,1637,27,4005,11991,20,484,0.26485348874858344
91011,20590,13275,44,7,5696,1040,57,471,0.6447304516755706
91016,41985,16041,2191,76,5191,17466,202,818,0.3820650232225795
91020,8585,4613,114,75,1849,1356,16,194,0.5373325567850903
91024,10983,7635,114,14,1193,1686,44,297,0.6951652553947009
91030,25747,10857,566,20,8019,5230,15,1017,0.4216801957509613
91040,19296,11892,336,7,1566,4873,47,575,0.6162935323383084
91042,28725,16597,733,69,2332,8043,63,888,0.5777893820713664
91046,176,134,0,0,42,0,0,0,0.7613636363636364
91101,21378,8895,1796,52,4529,5382,149,570,0.4160819534100477
91103,26984,5809,5589,9,1905,13123,46,475,0.21527571894455974
91104,37590,15281,4056,6,2728,14329,66,1100,0.40651769087523276
91105,11401,7557,612,5,1546,1339,8,334,0.6628365932812911
91106,24355,9515,1588,38,5339,6821,296,705,0.39067953192362964
91107,32415,15028,1959,50,6264,8339,45,730,0.46361252506555606
91108,13540,5507,0,0,6680,1123,113,117,0.4067208271787297
91201,23272,15899,259,23,2329,4383,8,371,0.6831815056720523
91202,22610,15893,317,81,3397,2221,7,683,0.7029190623617868
91203,13213,8346,206,0,1992,2247,13,409,0.6316506470899871
91204,15924,7232,375,108,2639,5248,68,254,0.4541572469228837
91205,38504,22481,752,26,4937,9688,99,521,0.5838614169956368
91206,33014,21941,443,10,5344,4535,51,611,0.6645968377052159
91207,10435,7176,7,15,1884,1063,0,290,0.6876856732151414
91208,15962,11480,104,33,2595,1436,0,314,0.7192081192832979
91210,651,543,13,0,35,60,0,0,0.8341013824884793
91214,31653,18135,145,69,8692,3701,58,853,0.5729314756895081
91301,26218,20474,329,38,1689,2913,52,699,0.7809138759630788
91302,25070,19543,698,22,1971,1788,3,1037,0.7795372955723973
91303,26744,5506,1075,38,3096,16575,59,361,0.2058779539335926
91304,53194,19084,1743,240,7395,23393,43,1231,0.35876226642102493
91306,47879,13065,2564,58,7930,22849,37,1364,0.27287537333695355
91307,25496,16345,581,162,4114,3337,9,948,0.6410809538751177
91311,38117,19326,1471,65,6951,8851,152,1285,0.5070178660440223
91316,27736,20128,1033,15,1720,3470,0,1350,0.7256994519757716
91320,45060,29597,602,61,5157,8336,94,1098,0.6568353306702175
91321,35243,14278,965,15,2667,16380,19,919,0.4051300967568028
91324,27304,9908,1594,0,4168,11039,26,528,0.36287723410489303
91325,33121,14162,2421,77,5750,9805,35,805,0.42758370822137015
91326,35900,17824,1594,98,10224,4655,185,1189,0.4964902506963788
91330,2138,711,344,0,411,606,7,59,0.3325537885874649
91331,100535,4105,3245,91,5032,87560,73,373,0.040831551201074255
91335,76616,22569,2047,44,9500,40567,70,1286,0.29457293515714733
91340,35161,2299,711,82,413,31154,160,101,0.06538494354540542
91342,89686,12193,3102,224,5404,67663,312,721,0.1359520995473095
91343,62321,12381,1985,31,8738,38048,204,882,0.19866497649267503
91344,52892,24434,2218,92,8470,15992,52,1541,0.4619602208273463
91345,18254,3590,696,34,1969,11601,30,297,0.19666922318395968
91350,35410,20374,665,46,3358,9306,13,1604,0.5753741880824625
91351,31773,14011,753,69,2139,13368,59,1297,0.4409718943757278
91352,46334,8394,827,29,3854,32978,11,224,0.18116286096602927
91354,29487,17176,1396,44,5362,4144,218,1147,0.5824939803981416
91355,32282,19478,454,31,4000,6664,50,1496,0.6033702992379655
91356,30090,20980,1069,67,1977,4978,90,900,0.6972416085078099
91360,43767,28970,186,31,3313,10005,44,1218,0.6619142276144127
91361,20631,16724,156,41,1145,2060,0,485,0.8106247879404779
91362,35093,25400,512,43,3135,5053,22,920,0.7237910694440487
91364,25971,19070,1036,23,1612,3056,19,1149,0.7342805436833391
91367,40506,26370,2699,245,4552,4798,98,1724,0.651014664494149
91371,0,0,0,0,0,0,0,0,
91377,14564,11874,37,16,1503,749,0,385,0.8152979950563032
91381,19800,11252,423,32,4146,3156,11,780,0.5682828282828283
91384,29189,13164,2027,17,1664,10708,18,1529,0.45099181198396654
91387,41058,18253,2012,7,4364,14007,0,2249,0.4445662233913001
91390,20875,13681,337,76,1186,4207,56,1332,0.655377245508982
91401,39466,17168,1949,49,1821,17367,328,784,0.43500734809709624
91402,71486,6181,1986,32,10511,51667,141,940,0.08646448255602496
91403,23672,17818,964,7,2128,1751,45,959,0.7527036160865157
91405,54435,14030,2060,93,4450,32949,207,617,0.2577385873059612
91406,52682,16094,2780,43,3516,28930,119,1200,0.3054933373827873
91411,24546,9083,943,85,1371,12668,77,319,0.37003992503870287
91423,31466,21669,1288,64,2427,4374,28,1537,0.6886480645776394
91436,14147,12084,143,2,843,749,68,258,0.8541740298296459
91501,20398,13395,346,93,1959,3731,170,696,0.6566820276497696
91502,11420,5457,206,19,1223,4184,99,232,0.47784588441331
91504,25228,14251,498,18,3438,6390,128,505,0.5648882194387189
91505,31636,17985,469,10,3707,8378,19,1048,0.5684979137691237
91506,18260,9895,207,18,2002,5066,119,943,0.541894852135816
91601,37807,15013,2980,22,2925,15661,128,979,0.39709577591451317
91602,17771,11975,996,26,1233,2673,63,727,0.6738506555624332
91604,28468,21527,1164,84,1906,2864,31,876,0.7561823802163833
91605,55793,11805,1687,160,5228,36280,120,509,0.21158568279174808
91606,45788,14550,1580,68,2929,25735,179,592,0.3177688477330305
91607,28993,18343,1997,0,1956,5888,56,695,0.6326699548166799
91608,0,0,0,0,0,0,0,0,
91701,40270,20149,2227,85,2958,13870,22,879,0.5003476533399553
91702,60036,10956,1579,79,4820,41685,70,825,0.18249050569658204
91706,77192,3299,667,214,10716,61860,15,365,0.042737589387501294
91708,3585,1062,301,113,822,937,0,338,0.29623430962343095
91709,75551,24455,2635,143,22970,22914,270,2065,0.32368863416764837
91710,81596,21582,3586,314,8900,44241,216,2652,0.2644982597186137
91711,36011,19818,1645,106,5201,7972,31,1184,0.5503318430479576
91722,35370,8659,900,117,3648,21419,0,627,0.24481198756007916
91723,19778,5384,561,30,2218,11160,52,344,0.27222166043078166
91724,25407,9423,822,12,2220,12194,15,567,0.3708820403825717
91730,66362,23236,6591,27,7318,26529,146,2408,0.3501401404418191
91731,29744,1383,48,43,8527,19699,0,35,0.04649677245831092
91732,62548,3326,315,35,17286,40977,46,411,0.05317516147598644
91733,43593,1382,41,140,7889,33928,31,69,0.031702337531255016
91737,24138,11555,1968,75,2488,7133,0,861,0.47870577512635676
91739,37242,13187,2924,34,6367,13245,159,1326,0.3540894688792224
91740,25961,12691,654,110,1747,10039,56,664,0.4888486576017873
91741,25540,16989,380,56,1981,5518,17,599,0.6651918559122945
91744,84674,4647,954,77,6737,71613,138,480,0.054881073292864395
91745,55776,8027,499,154,20351,25809,12,678,0.1439149454962708
91746,28869,1529,177,51,2672,24293,57,90,0.0529633863313589
91748,46966,4713,214,105,27387,13866,44,490,0.1003491887748584
91750,34045,17706,1389,96,3399,10397,79,979,0.5200763695109414
91752,30073,7772,2173,33,2197,17588,13,272,0.25843780135004824
91754,33616,1506,140,5,20082,11043,113,537,0.04480009519276535
91755,26945,1028,121,61,18395,6680,50,564,0.03815179068472815
91759,363,322,0,0,8,33,0,0,0.8870523415977961
91761,58919,11125,3926,53,3432,39360,165,809,0.1888185474974117
91762,55982,12112,2483,109,2078,38376,173,625,0.21635525704690795
91763,37191,5529,1640,243,3936,25165,32,395,0.14866499959667662
91764,53688,7114,2915,56,2503,39929,65,959,0.13250633288630606
91765,47273,10329,1967,171,24051,9573,126,935,0.21849681636452098
91766,71541,6897,3781,110,8065,51657,23,817,0.09640625655218686
91767,48768,8371,4973,154,3236,31482,8,506,0.17164944225721784
91768,36142,4955,2726,58,2764,24910,71,567,0.13709811299872723
91770,62489,2783,240,110,37365,21073,47,599,0.044535838307542125
91773,33441,16789,982,97,4353,9813,93,1298,0.5020483837205825
91775,25363,6577,106,24,11726,6116,92,691,0.2593147498324331
91776,37246,2653,243,60,24597,9153,63,434,0.07122912527519734
91780,34890,7757,390,13,19529,6404,86,711,0.2223273144167383
91784,26464,16440,864,62,2724,5783,31,560,0.6212212817412334
91786,51381,18423,3172,12,3834,24043,318,1465,0.3585566649150464
91789,42609,5954,1245,54,26179,7983,83,1005,0.1397357365814734
91790,46404,6310,1893,94,8626,28968,0,513,0.13597965692612707
91791,31796,5999,1511,52,7208,16408,94,524,0.18867153101018996
91792,30452,2768,2041,7,11906,13144,122,447,0.09089714961250493
91801,54176,6138,823,22,27898,18486,198,593,0.11329740106320142
91803,29591,2722,325,62,15353,10728,24,342,0.09198742861005035
91901,17123,12749,329,218,179,3048,45,523,0.7445541085090229
91902,18579,6926,1251,153,1804,7944,5,496,0.3727864793584154
91905,1099,648,34,265,5,90,0,10,0.5896269335759782
91906,4071,2862,110,226,70,785,0,18,0.7030213706705969
91910,77320,18259,2946,208,7762,45875,98,1954,0.236148473874806
91911,81872,12828,2300,184,5945,58952,56,1174,0.15668360367402775
91913,40954,8557,2535,9,10945,17391,20,1434,0.20894173951262393
91914,17516,3358,1101,89,3949,7872,60,990,0.19171043617264216
91915,26271,5612,1319,54,5109,13412,29,736,0.21361958052605534
91916,1487,1193,45,0,65,166,0,7,0.8022864828513786
91917,884,297,56,0,14,517,0,0,0.33597285067873306
91931,489,472,0,0,0,17,0,0,0.9652351738241309
91932,25827,9504,803,67,2232,11970,6,1022,0.3679869903589267
91934,239,179,0,0,0,48,0,12,0.7489539748953975
91935,8238,5431,141,17,106,2259,242,31,0.6592619567856276
91941,32413,20685,2121,218,1169,6514,150,1414,0.6381698701138432
91942,38828,23171,2907,151,2364,7959,39,1994,0.5967600700525394
91945,25719,8565,2603,47,1550,11718,206,787,0.3330222792488044
91948,45,45,0,0,0,0,0,0,1.0
91950,60784,5910,2467,90,10468,40646,73,935,0.09722953408791787
91962,1377,1289,0,24,0,64,0,0,0.9360929557007989
91963,1091,238,0,0,12,829,0,12,0.21814848762603117
91977,60542,20645,6422,121,4497,26469,89,1678,0.34100294010769383
91978,9276,5161,827,13,576,2297,0,402,0.5563820612332903
91980,195,0,0,0,0,195,0,0,0.0
92003,4157,2612,197,9,320,917,0,102,0.628337743565071
92004,2679,1536,2,0,143,941,0,57,0.5733482642777156
92007,11273,9290,24,56,701,957,83,162,0.8240929654927703
92008,26536,19479,300,21,1046,4998,0,653,0.7340593910159783
92009,42649,32476,854,53,3744,4249,85,1130,0.761471546812352
92010,14968,11529,43,0,1290,1769,19,318,0.7702431854623196
92011,23120,17203,153,5,1886,3196,35,642,0.7440743944636679
92014,13403,11186,344,0,508,1047,0,318,0.8345892710587182
92019,44406,27985,1554,164,1336,10782,31,2464,0.6302076295996036
92020,57747,33540,3055,127,2270,15028,36,2968,0.5808093926957244
92021,65175,37626,3148,115,1963,19004,86,2985,0.577307249712313
92024,49048,37959,205,36,2621,6880,117,1166,0.7739153482303051
92025,49110,20295,893,163,1882,25113,48,683,0.41325595601710446
92026,49537,26552,715,124,3685,17656,0,781,0.5360033914044048
92027,55461,23085,1021,57,2697,27541,90,943,0.41623843782117165
92028,47282,28464,1020,45,1370,15189,66,899,0.602004991328624
92029,20198,14243,192,4,1360,3856,0,490,0.7051688285968908
92036,2807,2448,30,5,23,265,0,36,0.8721054506590666
92037,40114,29851,281,124,4796,3738,81,1150,0.7441541606421698
92040,41214,29981,798,503,1035,7561,98,1166,0.7274469840345513
92054,42751,21655,1258,161,1833,15891,19,1610,0.5065378587635377
92055,12457,7887,940,155,458,2667,47,252,0.6331379947017741
92056,52182,28615,1824,191,3576,16214,30,1348,0.5483691694454026
92057,54901,23683,2749,131,3919,21495,34,1908,0.4313764776597876
92058,45943,21144,4021,305,2162,15700,208,2002,0.4602224495570598
92059,1374,169,6,456,147,570,0,26,0.12299854439592431
92060,74,74,0,0,0,0,0,0,1.0
92061,2113,1013,4,353,4,700,0,38,0.4794131566493138
92064,48622,32422,722,273,5176,7752,44,2202,0.6668174900250915
92065,37299,26812,453,152,308,8765,0,745,0.7188396471755275
92066,233,119,0,0,0,110,0,4,0.5107296137339056
92067,8068,7287,0,18,207,369,0,187,0.9031978185423897
92069,46492,20608,1181,27,3964,19591,15,1054,0.44325905532134563
92070,1165,680,0,309,31,107,0,38,0.5836909871244635
92071,54469,39052,917,185,1922,9333,34,2874,0.7169582698415613
92075,12345,9308,65,0,508,2249,8,200,0.7539894694208181
92078,44007,27795,850,81,2892,11042,11,1089,0.6316040629899788
92081,27785,18007,1198,62,1415,6216,169,710,0.6480834982904445
92082,20559,13264,107,1149,728,4785,112,347,0.6451675665158811
92083,37282,11752,772,64,1583,22175,23,522,0.3152191406040448
92084,46811,23167,939,25,1695,20102,10,723,0.49490504368631305
92086,1343,891,24,62,72,222,0,72,0.663440059568131
92091,1383,1312,0,0,28,43,0,0,0.9486623282718727
92101,35914,21119,3098,54,2792,7720,48,1069,0.5880436598540959
92102,43853,8379,4841,85,2263,27063,93,908,0.19107016623720155
92103,31064,23626,689,41,1777,4193,64,670,0.7605588462528973
92104,45471,20782,3923,312,2983,15638,7,1663,0.45703855204416
92105,68469,8249,8961,155,12645,37300,55,1074,0.12047788050066453
92106,20087,15025,541,53,887,2983,15,545,0.747996216458406
92107,26535,22004,559,18,566,2733,128,507,0.8292443941963444
92108,18794,11143,1416,8,2147,3096,147,800,0.5929019899968075
92109,44012,37108,412,122,1137,4516,122,565,0.8431336908115968
92110,27444,17564,1050,94,1999,5779,44,820,0.6399941699460721
92111,47271,20407,2390,136,9266,13203,201,1649,0.4317023121998688
92113,58158,6014,7092,342,1851,42330,12,479,0.10340795763265587
92114,68160,5703,14160,16,17141,27884,8,2092,0.08367077464788733
92115,61084,24740,7885,169,8559,17452,42,2038,0.405016043481108
92116,32218,18303,2247,47,1507,8812,134,1138,0.5680985784344156
92117,52648,33634,1266,107,5800,9645,62,1911,0.6388466798358912
92118,21247,16454,588,30,507,3121,0,504,0.774415211559279
92119,22965,16065,470,42,1024,3942,37,1295,0.6995427824951013
92120,25131,16837,1031,139,1805,4626,0,654,0.6699693605507142
92121,4580,1918,16,17,1839,726,10,54,0.4187772925764192
92122,45556,24568,945,93,14014,4250,92,1507,0.5392922995873211
92123,28943,14216,1983,199,4422,6130,100,1641,0.491172304184086
92124,30742,19454,1891,103,3289,4151,35,1470,0.6328150413115607
92126,77860,24380,3093,207,34920,11036,171,3152,0.3131261238119702
92127,40246,20649,932,112,12763,3414,98,2114,0.5130696218257715
92128,49332,29922,1119,40,10814,5191,48,2138,0.6065434200924349
92129,53387,27584,2134,63,15685,5140,98,2500,0.5166800906587746
92130,48721,29516,308,132,12328,4598,78,1761,0.6058167935797706
92131,33672,20531,702,21,7646,2869,42,1532,0.6097350914706581
92132,0,0,0,0,0,0,0,0,
92134,101,61,0,0,10,12,0,8,0.6039603960396039
92135,688,420,54,0,61,135,4,12,0.6104651162790697
92139,36594,4993,4869,17,10501,14125,104,1349,0.13644313275400338
92140,2514,1435,161,18,95,737,0,68,0.5708035003977725
92145,1529,816,42,0,563,27,0,81,0.5336821451929366
92147,514,321,46,8,49,76,0,6,0.6245136186770428
92154,84060,10180,4983,116,10119,56277,38,2173,0.12110397335236736
92155,775,414,115,17,67,123,0,31,0.5341935483870968
92173,31031,943,429,9,635,28812,0,173,0.03038896587283684
92201,62551,11875,1019,323,984,47710,29,519,0.18984508640948985
92203,26183,13365,1071,79,588,10440,0,640,0.5104457090478555
92210,4876,4281,53,0,330,179,0,33,0.8779737489745694
92211,23729,18124,150,0,1385,3559,0,484,0.76379114164103
92220,32134,15816,2302,453,1570,11354,32,564,0.49218895873529594
92222,0,0,0,0,0,0,0,0,
92223,44458,21693,1711,134,3784,16121,71,884,0.48794367717846054
92225,23624,7109,2936,100,385,12734,0,325,0.3009227903826617
92227,26438,4436,485,12,161,21216,8,120,0.1677887888645132
92230,2699,900,49,184,0,1511,0,31,0.33345683586513525
92231,39245,552,54,5,537,38094,0,3,0.01406548604917824
92233,10578,960,1446,112,104,7841,10,74,0.09075439591605218
92234,51927,16056,1196,153,2693,31182,1,609,0.30920330463920503
92236,41815,655,328,48,23,40654,10,82,0.01566423532225278
92239,383,119,76,0,0,166,0,16,0.31070496083550914
92240,35078,11225,1899,442,691,19578,517,573,0.3200011403158675
92241,9378,5381,174,0,92,3653,0,58,0.573789720622734
92242,1313,1054,0,56,0,132,0,71,0.8027418126428028
92243,48190,7615,1138,57,968,38118,49,224,0.15802033616932973
