zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90220,50715,1223,18573,56,677,29186,81,597,0.02411515330769989
90221,54236,779,10804,9,300,42034,0,254,0.014363153624898591
90222,31875,304,9110,166,153,21662,134,239,0.009537254901960784
90230,31978,12383,2689,27,5081,10321,287,1166,0.3872349740446557
90232,15708,7624,1090,0,1973,4319,0,684,0.4853577794754265
90240,26655,5107,631,17,1734,19045,39,82,0.19159632339148377
90241,43592,6803,1149,26,2908,32079,82,528,0.15606074509084236
90242,43160,5776,2294,59,2733,31690,59,370,0.13382761816496755
90245,16929,10972,225,22,1422,3223,16,864,0.6481186130308937
90247,48032,3023,8836,69,12272,22847,110,811,0.06293720852764824
90248,10166,870,1659,15,3165,4183,5,254,0.08557938225457407
90249,26627,3532,7334,43,4343,9937,381,855,0.13264731287790588
90250,95939,11228,21141,95,6758,51851,396,3937,0.11703269786009861
90254,19747,15939,268,129,1035,1680,77,619,0.8071605813541297
90255,76180,960,194,72,558,74015,48,89,0.01260173273825151
90260,35866,5959,2399,15,3569,22641,82,1102,0.1661462108961133
90262,71163,1505,5900,27,588,62882,96,149,0.021148630608602784
90263,1832,848,82,14,518,271,10,89,0.462882096069869
90265,18258,14747,370,18,851,1768,4,492,0.8077007339248549
90266,35603,26824,268,151,3341,3331,86,1591,0.7534196556469961
90270,27700,386,108,11,25,27139,13,18,0.013935018050541516
90272,23934,19706,318,30,1420,1224,9,1210,0.8233475390657642
90274,25778,16463,536,51,5908,1750,51,1010,0.6386453565055473
90275,42593,23295,1174,65,11723,3862,207,1955,0.5469208555396426
90277,35178,24721,770,70,3430,4874,140,1161,0.7027403490818125
90278,40485,23183,1321,75,5622,7357,293,2541,0.5726318389526985
90280,95350,2812,684,0,535,91065,55,105,0.029491347666491873
90290,6478,5469,64,18,154,522,39,212,0.8442420500154368
90291,27167,18176,1412,27,1224,5010,58,1214,0.6690470055582141
90292,21679,15541,1313,0,1876,1959,200,638,0.7168688592647262
90293,12458,7896,662,30,1422,1805,98,545,0.6338096002568631
90301,36360,1147,10928,11,565,23033,127,539,0.03154565456545655
90302,30482,1721,14469,0,401,13027,71,632,0.05645954989830063
90303,26408,480,8440,12,218,16576,29,591,0.018176310209027567
90304,26854,670,1111,15,448,24503,67,26,0.02494972815967826
90305,15665,418,12543,23,148,2016,111,336,0.026683689754229172
90401,7297,4832,574,2,563,1010,0,316,0.6621899410716733
90402,11661,9517,118,0,912,715,28,371,0.8161392676442843
90403,24416,18616,690,31,2171,2105,0,744,0.7624508519003932
90404,22081,10955,1537,0,2547,6128,57,841,0.4961278927584801
90405,28915,19590,1081,0,2503,4452,27,1262,0.6775030261110151
90501,43145,10653,2651,130,10588,17598,50,1243,0.24691157723954107
90502,17585,2582,1489,15,5741,6427,47,700,0.14682968439010521
90503,45986,18646,1218,130,17464,5615,166,2255,0.4054712303744618
90504,33279,9299,1260,83,13101,7416,162,1937,0.279425463505514
90505,36904,17792,672,37,12360,4182,102,1724,0.48211575980923477
90506,0,0,0,0,0,0,0,0,
90601,34203,6684,346,57,2083,24608,86,339,0.19542145425839838
90602,27421,4768,388,100,740,21134,39,220,0.1738813318259728
90603,20221,7734,79,13,957,10973,22,398,0.3824736659908016
90604,40977,10179,196,129,2200,27429,287,541,0.2484076433121019
90605,41643,6662,365,162,1698,31817,227,690,0.1599788679970223
90606,32697,2807,258,265,738,28460,9,131,0.0858488546349818
90620,46639,15392,933,6,13160,15407,19,1188,0.33002422864984243
90621,35245,6527,2429,88,10382,15397,62,301,0.185189388565754
90623,15839,4440,944,112,7036,2691,0,436,0.2803207273186439
90630,49145,20146,1912,136,15883,9316,155,1502,0.40992979957269304
90631,69151,21105,663,116,7067,39131,74,954,0.3052016601350667
90638,49819,17051,1147,64,9714,20506,92,1196,0.3422589774985447
90640,63521,5840,718,239,8083,47982,53,564,0.09193809921128446
90650,106659,12249,4490,394,13849,74384,214,860,0.11484262931398194
90660,63815,3227,561,283,1631,57855,23,223,0.050568048264514616
90670,15998,1627,424,44,1071,12536,145,151,0.10170021252656582
90680,30795,6147,814,134,7137,15850,0,679,0.19961032635168047
90701,16785,3265,353,0,6686,6197,10,274,0.19451891569854035
90703,50276,8151,3703,165,30125,6595,215,1208,0.1621250696157212
90704,3906,1187,7,10,9,2632,0,61,0.30389144905273935
90706,77756,13711,11129,160,9085,42181,231,1091,0.17633365913884458
90710,27457,5502,3287,9,4750,12560,9,935,0.2003860582000947
90712,32451,11533,3002,91,4940,10760,199,1214,0.3553973683399587
90713,28699,15236,1052,29,3233,7699,50,903,0.5308895780340779
90715,19753,3887,1536,39,5234,8393,91,431,0.1967802359135321
90716,14382,1030,632,11,1686,10895,22,106,0.07161729940203032
90717,21816,9149,537,42,3491,7517,78,883,0.4193711037770444
90720,22029,13991,396,46,2609,3745,10,1183,0.6351173453175359
90723,55023,2762,5338,76,1600,44244,32,453,0.05019719026588881
90731,62028,18608,4567,62,2662,33488,114,2113,0.2999935512994132
90732,21417,11472,580,74,1992,6104,65,1105,0.5356492505953214
90740,24330,17882,207,25,2368,3142,54,642,0.7349773941635841
90742,689,575,0,21,24,59,0,10,0.8345428156748912
90743,358,223,0,0,0,113,0,22,0.6229050279329609
90744,57963,2548,1095,190,1270,52183,8,325,0.043959077342442594
90745,58186,4783,3695,120,20385,25793,28,1891,0.08220190423813288
90746,26523,1582,14859,95,2065,5464,58,2069,0.059646344681974134
90747,0,0,0,0,0,0,0,0,
90755,11440,3123,1385,49,2461,3752,0,595,0.2729895104895105
90802,39155,13632,6550,161,3204,14164,52,1039,0.34815476950581026
90803,31709,22557,1004,16,2007,5017,91,934,0.7113753193099751
90804,41007,10651,4607,53,5400,19075,8,1050,0.2597361426097983
90805,95127,8138,18285,152,10322,54670,460,1801,0.08554879266664564
90806,42498,3995,6825,325,7318,21798,41,1678,0.09400442373758765
90807,33763,10967,6040,143,5971,9230,92,1132,0.3248230311287504
90808,39428,22976,1812,254,3442,9408,70,1437,0.5827330830881607
90810,36936,2106,4482,132,9212,17628,179,1766,0.05701754385964912
90813,60078,3647,6382,38,8453,39235,63,2063,0.06070441759046573
90814,19264,10644,1472,45,1456,4898,58,691,0.5525332225913622
90815,40462,24468,1853,143,4352,7776,46,1653,0.6047155355642331
90822,152,61,17,0,15,21,0,38,0.40131578947368424
90831,0,0,0,0,0,0,0,0,
91001,37163,13310,9310,22,1925,10913,187,1491,0.35815192530204776
91006,31728,8249,115,90,17159,5218,42,846,0.2599911749873928
91007,34598,7935,923,101,20565,4053,223,733,0.22934851725533267
91008,1132,646,32,15,273,139,0,27,0.5706713780918727
91010,25840,5924,1919,83,3809,13420,31,654,0.22925696594427245
91011,20721,12534,49,10,5906,1638,32,552,0.6048935862168814
91016,42090,16064,2353,66,5568,16869,81,1000,0.3816583511522927
91020,8438,4098,85,0,2357,1683,0,196,0.485660109030576
91024,11084,7667,181,8,1255,1610,57,265,0.691717791411043
91030,25967,11039,477,54,7636,5289,136,1297,0.42511649401163015
91040,19969,12247,379,17,1798,5126,73,329,0.6133006159547298
91042,27298,15967,441,87,2025,7641,100,856,0.5849146457615942
91046,175,148,0,0,27,0,0,0,0.8457142857142858
91101,20936,8282,1554,10,4754,5655,56,610,0.3955865494841421
91103,27819,5532,5274,36,2080,14291,49,531,0.19885689636579315
91104,38976,16230,4029,2,3376,14200,106,996,0.4164100985221675
91105,11413,6444,699,7,1957,1851,90,365,0.5646192937877859
91106,25243,9950,1551,36,5774,6920,112,881,0.3941686804262568
91107,31722,13890,1941,25,7121,7699,112,934,0.4378664649139399
91108,13654,5060,130,0,6898,1152,85,300,0.37058737366339534
91201,23092,15935,311,22,2241,4118,19,437,0.6900658236618742
91202,23148,15673,275,74,3244,3158,40,669,0.6770779332987731
91203,13680,7675,127,0,2822,2716,0,340,0.5610380116959064
91204,17053,7481,425,135,3094,5549,0,369,0.4386911393889638
91205,38322,22214,596,9,5306,9474,75,648,0.5796670319920673
91206,34038,22153,351,38,5546,4866,16,1008,0.6508314237029202
91207,10359,7497,7,8,1508,866,71,402,0.7237185056472633
91208,17164,11777,74,127,3170,1661,0,355,0.6861454206478677
91210,727,580,7,0,81,52,0,7,0.797799174690509
91214,30965,17395,121,93,9027,3444,30,841,0.5617632811238495
91301,26293,19844,441,15,1833,3379,60,696,0.7547255923629863
91302,25431,19660,573,21,2390,1521,13,1245,0.7730722346742165
91303,29471,5466,1258,39,3041,19199,24,402,0.18547046248854807
91304,53853,19528,1837,123,7612,23233,129,1311,0.36261675301283125
91306,49532,12442,1915,125,8200,25414,179,1204,0.2511911491561011
91307,26219,16961,660,194,3423,4021,27,930,0.6468972882260956
91311,38505,19533,1291,42,7008,9030,274,1269,0.5072847682119205
91316,28837,20136,1258,21,1975,3879,12,1538,0.6982695842147242
91320,44952,29790,516,25,5092,8211,27,1248,0.662706887346503
91321,34178,13793,894,39,2584,15849,47,964,0.40356369594475977
91324,28497,10976,1852,2,4395,10585,34,626,0.3851633505281258
91325,33197,13175,2331,74,5192,11252,57,1048,0.3968732114347682
91326,36921,17332,1150,164,11401,5580,107,1138,0.4694347390374042
91330,3231,987,438,0,624,1047,5,115,0.30547818012999073
91331,102266,4634,3112,113,5102,88608,85,612,0.04531320282400798
91335,78230,23704,2524,111,9056,41016,190,1486,0.3030039626741659
91340,35481,1764,828,63,348,32137,91,64,0.049716749809757335
91342,93466,12782,3003,430,5426,70727,131,886,0.13675561166627437
91343,64149,12467,2456,27,8340,39544,275,966,0.19434441690439447
91344,54566,24785,2157,93,8711,16450,51,2246,0.4542205769160283
91345,18276,3354,347,60,1676,12564,88,187,0.1835193696651346
91350,36520,19963,1143,112,3505,10075,16,1703,0.5466319824753559
91351,33071,14058,732,127,2639,14353,77,1066,0.4250854222732908
91352,47543,9287,707,29,3469,33541,49,433,0.19533895631323223
91354,29340,16330,1755,0,5251,4595,80,1260,0.5565780504430811
91355,34188,20093,686,41,4194,7451,99,1448,0.5877208377208377
91356,29467,19216,963,59,1991,5961,169,1108,0.6521193199171955
91360,43948,29057,371,85,3358,9711,5,1358,0.6611677436970965
91361,20831,16574,241,85,1063,2230,0,638,0.7956411118045221
91362,35546,24682,560,41,3372,5763,20,1070,0.6943678613627412
91364,27100,18864,1676,63,1832,3615,18,1025,0.6960885608856089
91367,42578,28160,1885,144,5792,4747,218,1621,0.6613744187138898
91371,0,0,0,0,0,0,0,0,
91377,15087,11295,88,7,2027,1242,13,415,0.7486577848478823
91381,20405,11698,666,0,4253,3075,6,707,0.5732908600833129
91384,29788,13292,1820,14,1970,11044,39,1552,0.44621995434403117
91387,43502,17963,2648,40,4701,15786,25,2272,0.41292354374511514
91390,20473,13084,328,42,1401,4243,19,1320,0.639085624969472
91401,41217,17781,2196,58,1996,18186,183,817,0.4313996651866948
91402,71894,6022,1592,65,10747,52672,39,692,0.08376220546916294
91403,24613,18392,1180,58,1906,2037,65,961,0.7472473895908666
91405,53347,12932,2214,36,4112,32993,194,809,0.2424128816990646
91406,54364,15705,2540,113,4837,29630,356,1155,0.2888860275182106
91411,25370,9125,1022,19,1831,12771,58,544,0.35967678360268035
91423,33347,23110,1643,34,2503,4509,43,1431,0.6930158634959667
91436,13970,12080,150,19,921,633,14,153,0.8647100930565498
91501,20855,13428,470,45,1919,3709,371,905,0.6438743706545192
91502,12011,5703,353,15,1103,4338,240,259,0.4748147531429523
91504,25469,13579,399,13,3956,6709,187,626,0.5331579567317131
91505,31273,17250,737,88,3051,8796,111,1212,0.5515940267962779
91506,18272,10235,62,51,2114,4915,158,725,0.5601466725043783
91601,38754,15426,3077,38,2867,15859,239,1196,0.3980492336274965
91602,18304,11954,1413,7,1299,2743,33,810,0.6530812937062938
91604,30269,22324,1412,92,2260,2936,35,1190,0.7375202352241568
91605,55665,13870,1847,141,4623,34550,97,484,0.249169136800503
91606,44773,15308,1914,78,2517,24205,64,657,0.3419024858731825
91607,30231,18189,2402,38,1854,6691,96,911,0.6016671628460851
91608,0,0,0,0,0,0,0,0,
91701,40546,19797,2093,102,3507,13945,34,998,0.48826024761998715
91702,61170,11301,1417,171,5471,41583,137,1043,0.1847474252084355
91706,77877,3203,1123,430,13312,59336,55,199,0.04112895976989355
91708,3445,822,342,71,1012,880,0,318,0.2386066763425254
91709,76796,24631,2942,171,24389,22458,234,1897,0.3207328506693057
91710,84812,21095,4015,406,9281,46248,100,3521,0.24872659529311889
91711,36651,19813,1554,153,5673,8206,118,1079,0.5405855229052413
91722,35798,7348,539,77,3744,23575,23,481,0.2052628638471423
91723,19428,4619,878,65,2115,11267,113,348,0.23774963969528515
91724,26479,8364,877,0,3047,13507,41,643,0.31587295592733866
91730,67613,23454,7132,254,7904,26299,75,2225,0.34688595388460797
91731,30418,1453,94,36,8602,19998,0,116,0.04776776908409494
91732,62872,2916,262,36,17830,41428,65,190,0.04637994655808627
91733,44313,1525,43,69,9210,33276,34,62,0.034414280233791436
91737,25619,11430,2096,78,3187,7819,30,949,0.44615324563800307
91739,38490,13283,3401,0,6976,13578,87,1165,0.3451026240581969
91740,26745,12363,877,68,2266,10305,153,713,0.4622546270330903
91741,25693,16403,402,109,2452,5617,25,646,0.6384229167477523
91744,87337,4218,1051,97,7937,73415,106,445,0.048295682242348606
91745,55184,7175,467,158,21652,25092,16,475,0.13001957089011307
91746,30034,1366,265,51,2562,25475,132,167,0.045481787307717916
91748,46732,4568,341,213,26859,14032,22,610,0.0977488658734914
91750,34052,17798,1129,145,3066,10866,40,1007,0.5226712087395747
91752,29525,7439,1850,15,2335,17446,15,383,0.25195596951735816
91754,34009,1533,140,9,19859,11467,71,740,0.04507630333147108
91755,27076,836,46,166,18607,6906,10,446,0.030876052592702024
91759,389,359,0,0,4,26,0,0,0.922879177377892
91761,60103,10024,3304,129,3559,41858,140,1069,0.16678036038134536
91762,57402,11130,2620,75,2475,40260,56,692,0.1938956830772447
91763,37784,5819,1418,36,3823,25977,107,329,0.1540069870844802
91764,53820,7205,3117,30,3089,39200,66,955,0.13387216648086214
91765,47598,10556,2066,218,24438,8532,141,1142,0.22177402411866046
91766,72026,6998,3182,166,8227,51995,54,1131,0.09715935912031766
91767,49099,8371,4074,229,3422,32403,23,477,0.17049227071834458
91768,36444,4661,2575,55,2688,25479,300,602,0.12789485237624848
91770,63758,3167,176,83,38016,21626,26,537,0.04967219799868252
91773,34107,16108,970,133,4177,11010,59,1626,0.4722784179200751
91775,25486,5646,245,33,12573,6364,127,498,0.22153339088126814
91776,38127,3125,108,19,24222,10235,49,231,0.0819629134209353
91780,35280,7111,306,0,19296,7805,13,645,0.20155895691609976
91784,26140,15835,711,58,2806,6294,60,376,0.6057765876052028
91786,52365,18735,3127,65,4025,24254,277,1786,0.3577771412202807
91789,43805,6233,1075,54,26381,8973,65,928,0.14228969295742494
91790,46566,6224,1184,149,9161,28917,0,931,0.133659751750204
91791,33247,5893,1466,37,8072,17222,22,535,0.1772490751045207
91792,30063,2505,1813,5,11973,13365,0,354,0.08332501746332702
91801,54565,5918,1037,74,27660,18968,180,666,0.10845780262072757
91803,30118,2762,227,52,15075,11440,31,448,0.09170595657082144
91901,18507,14234,244,338,204,3112,125,226,0.7691143891500514
91902,18813,6884,837,18,1664,8639,0,678,0.3659171849253176
91905,1139,552,85,325,6,85,0,30,0.48463564530289727
91906,3466,2164,90,216,41,902,0,53,0.6243508366993653
91910,77302,17936,2946,117,7595,46353,139,1935,0.23202504463015186
91911,84122,12364,2397,120,5520,62260,42,994,0.14697700958132237
91913,45430,7793,3352,0,12666,19180,19,2176,0.17153863086066476
91914,17406,3333,1016,96,3810,8035,51,982,0.19148569458807307
91915,28209,6081,1641,19,5876,13330,304,958,0.21556949909603318
91916,1611,1351,11,0,23,194,0,25,0.8386095592799503
91917,932,322,46,0,5,559,0,0,0.34549356223175964
91931,486,414,0,0,0,72,0,0,0.8518518518518519
91932,26555,8885,809,79,2185,13304,6,1051,0.3345885897194502
91934,267,106,0,0,48,113,0,0,0.3970037453183521
91935,8335,5743,137,75,186,1811,328,50,0.6890221955608878
91941,33111,20344,1792,116,1020,7798,192,1679,0.6144181691884872
91942,39804,22977,2246,76,2397,9977,29,1942,0.577253542357552
91945,26486,9067,2810,13,1735,11810,0,864,0.3423317979309824
91948,44,44,0,0,0,0,0,0,1.0
91950,61774,6462,2699,143,11837,39469,38,879,0.10460711626250527
91962,1998,1762,2,42,40,118,0,34,0.8818818818818819
91963,1256,284,0,0,15,957,0,0,0.22611464968152867
91977,62072,19288,6709,176,5107,27963,162,1861,0.3107359195772651
91978,9793,4759,1103,12,499,2858,0,536,0.48595935872562035
91980,709,0,0,0,0,709,0,0,0.0
92003,4267,2775,139,19,287,809,10,228,0.6503398172017811
92004,2709,1558,115,0,121,841,0,74,0.5751199704688077
92007,12131,10063,46,38,487,1225,88,184,0.8295276564174429
92008,26896,19904,230,69,1120,5113,20,403,0.7400356930398573
92009,43837,32369,776,79,3897,4945,211,1528,0.7383945069233753
92010,15598,11300,67,0,1251,2718,10,252,0.7244518528016413
92011,24476,17863,101,0,2092,3695,129,596,0.7298169635561367
92014,13708,11128,57,0,804,1258,7,454,0.8117887365042311
92019,43873,27688,1257,152,1370,10915,11,2389,0.6310942948966335
92020,58940,35138,3205,157,2386,14617,213,2330,0.5961655921275874
92021,67608,38914,2971,119,1596,20590,111,2838,0.5755827712696723
92024,49566,38943,431,108,2759,6184,98,1002,0.7856796997942138
92025,51859,20351,1088,232,2846,26186,5,1045,0.39242947222275787
92026,50412,26271,1059,52,4566,17314,86,980,0.5211259223994287
92027,56875,21339,1191,21,3261,29690,170,1138,0.3751912087912088
92028,47807,28090,860,79,1331,16041,90,1027,0.587570857824168
92029,18717,13241,298,0,914,3623,0,573,0.707431746540578
92036,3173,2717,13,56,26,331,0,30,0.8562874251497006
92037,37718,29225,249,116,3704,3237,155,998,0.774828994114216
92040,43269,31617,878,450,883,8053,15,1042,0.7307078971087846
92054,42195,22402,1463,257,1488,15007,16,1362,0.5309159853063159
92055,13091,8062,1123,184,454,2919,78,187,0.6158429455351004
92056,54069,29445,2228,189,3956,16290,30,1417,0.5445819230982634
92057,56764,25629,3222,88,5051,20092,76,2012,0.4515009513071665
92058,44825,21033,3956,264,2241,15002,22,1849,0.46922476296709426
92059,1310,248,24,431,53,501,0,50,0.18931297709923664
92060,68,59,0,0,0,9,0,0,0.8676470588235294
92061,1642,754,3,399,22,413,0,49,0.4591961023142509
92064,49587,31998,691,261,5516,9061,8,2026,0.6452900961945671
92065,36637,26077,627,147,519,8144,0,1011,0.7117667931326255
92066,516,292,12,126,0,81,0,5,0.5658914728682171
92067,9147,7868,125,0,131,898,0,125,0.8601727342298021
92069,49135,19549,1311,39,4243,22394,33,1343,0.39786303042637633
92070,1151,674,0,287,69,108,0,13,0.5855777584708949
92071,56158,39994,903,170,2457,9615,11,2818,0.7121692367961822
92075,12491,9678,47,0,381,1962,0,410,0.7747978544552078
92078,45984,27995,827,73,3759,11296,28,1749,0.6087987125956854
92081,29038,18063,894,53,2597,6798,7,612,0.6220469729320202
92082,19541,12771,66,1082,499,4605,89,335,0.6535489483649762
92083,36431,12196,1064,69,1116,21198,44,633,0.3347698388734869
92084,50377,22367,1334,57,1523,24132,12,849,0.4439922980725331
92086,1538,1066,20,78,71,239,0,64,0.6931079323797139
92091,1428,1292,0,0,75,61,0,0,0.9047619047619048
92101,36295,21420,2901,105,2800,7932,121,955,0.5901639344262295
92102,45461,8806,4640,181,2458,28120,131,823,0.1937044939618574
92103,33241,23871,1204,87,1963,5116,93,873,0.7181191901567342
92104,44756,21794,3177,57,2605,15462,27,1407,0.48695147019394047
92105,71832,8356,9671,101,12730,39457,63,1368,0.11632698518766009
92106,18415,13241,670,49,1091,2727,12,604,0.719033396687483
92107,28360,22920,356,31,692,3540,147,630,0.8081805359661495
92108,20548,11566,1520,27,2156,4289,139,839,0.5628771656608915
92109,46797,38141,454,228,1496,5630,121,680,0.8150308780477381
92110,28789,18699,1050,134,2052,5610,4,1103,0.6495189134738962
92111,49375,20626,2264,118,9826,14391,197,1871,0.4177417721518987
92113,57737,5597,6706,371,2153,42272,39,574,0.09693957081247727
92114,69798,5866,13331,137,18102,29203,11,2807,0.08404252270838707
92115,62308,24128,8290,148,9239,18378,53,1906,0.38723759388842527
92116,33110,19103,2276,138,1606,8650,80,1257,0.5769556025369978
92117,53477,31904,1155,234,5772,11762,130,2185,0.5965929278007368
92118,22939,17621,613,60,608,3292,29,673,0.7681677492480056
92119,24265,16870,813,15,1293,4138,41,1053,0.6952400576962704
92120,27135,18308,1509,75,2027,4635,0,541,0.6747005712179841
92121,4503,1885,56,17,1792,648,16,85,0.4186098156784366
92122,46104,23779,1127,149,14547,4708,94,1649,0.5157686968592747
92123,29955,14345,2561,188,4643,6264,64,1607,0.47888499415790353
92124,30135,17981,1940,79,3343,4900,41,1459,0.596681599469056
92126,79589,23633,3436,159,36414,11053,194,3963,0.29693801907298745
92127,43033,21960,904,191,13683,3786,62,2405,0.5103060441986382
92128,48906,29446,977,37,11228,5108,25,2029,0.6020938126201284
92129,54735,27527,1698,118,16114,6097,225,2674,0.5029140403763588
92130,51262,29162,788,159,14543,4524,32,2054,0.5688814326401623
92131,34039,21009,721,23,7723,3030,46,1454,0.6172037956461706
92132,0,0,0,0,0,0,0,0,
92134,199,107,30,0,9,36,6,2,0.5376884422110553
92135,953,638,76,4,65,154,0,13,0.6694648478488983
92139,36934,5145,4076,27,10593,15188,9,1350,0.139302539665349
92140,2977,1867,203,29,70,741,0,67,0.6271414175344306
92145,2145,1059,126,0,799,38,0,56,0.4937062937062937
92147,567,372,75,0,32,73,0,7,0.656084656084656
92154,88292,10425,4504,191,11153,59437,42,2273,0.1180741177003579
92155,555,250,120,3,62,105,0,0,0.45045045045045046
92173,32355,909,187,0,470,30646,0,137,0.028094575799721837
92201,64238,11923,1513,254,1091,48847,32,481,0.185606650269311
92203,29131,13903,1015,197,743,12627,0,646,0.4772579039511174
92210,4946,4434,64,0,338,84,0,26,0.8964820056611403
92211,24558,18702,399,0,1387,3353,0,669,0.7615440996823846
92220,32461,14317,2252,863,1428,13112,30,432,0.4410523397307538
92222,0,0,0,0,0,0,0,0,
92223,47970,21889,2868,123,3662,18137,121,1113,0.4563060245987075
92225,22763,6680,2938,57,431,12190,0,382,0.29345868295040195
92227,27013,4232,284,17,302,21933,9,217,0.15666530929552439
92230,3669,1117,14,200,0,2298,0,36,0.30444262741891526
92231,40027,635,11,0,469,38891,0,21,0.015864291603167862
92233,7869,598,1238,33,116,5804,11,54,0.07599440843817512
92234,53005,15928,1337,163,2436,32490,101,518,0.30049995283463826
92236,43654,757,327,16,17,42503,12,22,0.01734090804966326
92239,207,100,1,0,0,101,0,5,0.4830917874396135
92240,36206,11267,2375,79,705,20670,169,745,0.3111915152184721
92241,10209,4947,168,10,90,4913,33,33,0.48457243608580663
92242,1247,980,0,67,0,148,0,52,0.7858861267040899
