zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90806,41990,4354,6810,149,7969,21499,291,486,0.10369135508454394
90807,32202,11649,4919,36,4750,9317,192,1186,0.3617477175330725
90808,39330,22067,1748,394,3873,9110,46,1995,0.5610729722857869
90810,37251,2058,3875,40,8640,20401,89,1416,0.055246839011033264
90813,58380,4944,6733,124,7304,37921,17,1089,0.08468653648509764
90814,19685,9633,2372,20,1793,5168,0,553,0.48935737871475743
90815,41312,23608,2431,123,5094,8326,55,1653,0.5714562354763749
90822,133,99,15,0,4,15,0,0,0.7443609022556391
90831,0,0,0,0,0,0,0,0,
91001,37818,13245,9500,68,2052,11305,121,1463,0.35023004918292877
91006,32958,7335,408,61,19910,3910,10,1100,0.2225559803386128
91007,34116,7725,800,22,20214,4479,31,816,0.22643334505803728
91008,1084,579,18,13,312,149,0,13,0.5341328413284133
91010,26380,5371,1559,98,4019,14738,74,503,0.20360121304018194
91011,20301,10970,154,0,6305,2029,44,799,0.5403674695827791
91016,41105,14038,2153,5,6136,17041,59,1247,0.3415156307018611
91020,8633,3977,101,0,1984,2210,0,276,0.4606741573033708
91024,10932,7250,83,8,1593,1572,58,368,0.6631906330040249
91030,25637,10932,796,46,7781,4745,140,1197,0.42641494714670203
91040,20049,12919,233,42,2248,3922,106,579,0.6443712903386702
91042,26966,16379,612,31,2162,7143,83,553,0.607394496773715
91046,158,124,0,0,0,10,0,0,0.7848101265822784
91101,21395,8147,1407,0,5254,5872,53,645,0.3807899041832204
91103,27659,6020,4200,87,2696,13872,65,719,0.21765067428323512
91104,37874,14527,2555,73,3726,15361,157,1294,0.3835612821460633
91105,12617,7428,730,27,2173,1569,58,632,0.5887294919552984
91106,25543,9256,1749,45,5606,7827,101,955,0.3623693379790941
91107,32503,13061,1617,0,7949,8691,155,980,0.4018398301695228
91108,13375,3903,246,0,7979,839,9,372,0.2918130841121495
91201,23281,16162,339,106,1729,4405,38,449,0.694214166058159
91202,23345,15633,753,0,3139,3372,25,423,0.6696508888412936
91203,15410,9047,350,77,2917,2451,16,488,0.5870863075924724
91204,18723,9092,524,6,2547,6334,0,220,0.48560593921914225
91205,37638,22453,632,0,5596,8193,22,700,0.5965513576704394
91206,34739,21547,568,0,6682,4740,31,1155,0.6202538933187484
91207,11031,8688,87,0,967,864,47,378,0.7875985858036443
91208,15860,10083,86,12,2998,1718,0,963,0.635750315258512
91210,529,335,10,0,141,31,0,12,0.6332703213610587
91214,30787,16612,113,14,8770,3884,80,1292,0.5395783934777666
91301,26334,19799,663,7,1934,2920,99,912,0.7518417255259361
91302,26712,20645,318,190,2200,2199,77,1083,0.7728736148547469
91303,31586,6020,914,54,3687,20279,136,493,0.19059076806179953
91304,54361,19240,2685,16,8161,22303,322,1588,0.35393020731774616
91306,49678,13074,1827,91,8244,24805,332,1175,0.2631748460082934
91307,26341,15943,987,24,4366,3810,57,1151,0.6052541665084848
91311,40839,19882,2125,118,6457,10550,299,1313,0.48683856117926494
91316,30499,21991,791,6,2393,4268,11,1039,0.7210400340994787
91320,44968,30056,562,0,5516,7811,33,980,0.6683864081124355
91321,34014,13243,1010,112,2555,16033,26,980,0.38933968365966953
91324,29670,11688,1368,3,5578,10034,109,811,0.39393326592517697
91325,34575,12907,2329,0,5375,13013,108,816,0.3733044107013738
91326,36339,15980,1828,68,12104,4908,64,1367,0.4397479292220479
91330,3257,844,467,0,605,1158,7,156,0.2591341725514277
91331,105458,4781,3080,211,5312,91066,334,623,0.04533558383432267
91335,81824,23333,3132,230,9990,43015,465,1588,0.28516083300743056
91340,36156,1330,490,131,541,33586,22,50,0.036785042593207216
91342,94595,13148,3421,86,4974,72090,110,741,0.1389925471747978
91343,66743,12414,2846,21,9832,39961,227,1308,0.1859970333967607
91344,53613,24693,1783,52,9410,16466,28,1128,0.4605785910133736
91345,19145,3035,158,35,1985,13370,166,143,0.158527030556281
91350,36173,19510,1096,128,4135,10046,174,1003,0.5393525557736433
91351,32711,11924,1049,44,2949,15434,6,1301,0.36452569472043045
91352,47076,9219,697,40,2272,34193,83,572,0.19583227122100433
91354,32544,18131,1254,151,5743,5858,83,1316,0.5571226647000983
91355,30526,18116,982,36,3272,6639,116,1347,0.5934613116687414
91356,29822,20301,1977,5,1716,4298,203,1316,0.6807390517067936
91360,43121,27994,441,139,3188,10032,44,1201,0.6491964472066974
91361,20258,15884,329,47,1295,2103,0,600,0.7840852996347122
91362,36604,24660,471,112,3433,6814,59,1048,0.6736968637307398
91364,27971,19510,1575,67,1883,3891,48,997,0.6975081334239033
91367,45970,29496,1899,90,6328,5911,329,1856,0.6416358494670438
91371,0,0,0,0,0,0,0,0,
91377,13853,9029,191,0,2558,1324,21,713,0.6517721793113405
91381,19390,9841,734,0,4714,2870,0,1231,0.5075296544610624
91384,29212,12974,1784,27,2128,10913,209,1103,0.44413254826783516
91387,42034,17064,2374,45,4120,16645,136,1642,0.40595708236189754
91390,19168,11856,370,122,1368,4954,26,465,0.6185308848080133
91401,39755,17849,2048,8,2085,16385,246,1120,0.4489749717016727
91402,72059,6703,2473,65,10370,51903,196,301,0.09302099668327343
91403,25156,17288,1644,8,1967,3109,32,1093,0.6872316743520432
91405,55506,13087,2561,54,3967,34549,276,988,0.2357763124707239
91406,54890,14422,2348,100,4903,31153,573,1384,0.26274366915649483
91411,26111,9039,1344,0,1948,13098,7,675,0.34617594117421774
91423,33172,22597,2061,12,2013,4850,87,1552,0.681207042083685
91436,15292,12398,237,29,836,1306,31,435,0.8107507193303688
91501,20511,14268,459,37,1484,3165,250,848,0.6956267368728974
91502,10708,4983,295,38,1705,3315,142,230,0.4653530070974972
91504,26749,14517,886,73,3687,6194,679,705,0.542711877079517
91505,30902,16991,1042,183,3560,7614,126,1382,0.5498349621383729
91506,18591,10449,230,127,2225,4986,82,481,0.5620461513635631
91601,36841,17370,2636,52,2645,12775,133,1189,0.4714855731386227
91602,19672,12676,992,29,1652,3367,29,890,0.6443676291175274
91604,32910,24082,1481,87,2658,3149,58,1323,0.7317532664843512
91605,53113,14463,1732,0,4691,31505,86,635,0.27230621505092917
91606,44295,15824,1844,38,2246,23492,44,652,0.3572412236144034
91607,30611,19457,1750,51,1969,6270,93,1017,0.635621181928065
91608,21,0,0,0,0,21,0,0,0.0
91701,39461,19421,1989,59,3150,13594,102,1146,0.4921568130559286
91702,62066,10528,1853,88,6723,41612,77,1084,0.16962588212547933
91706,76930,3110,1007,141,14572,57414,145,179,0.04042636162745353
91708,4009,1219,333,34,851,1197,0,375,0.3040658518333749
91709,80701,23786,2860,275,28142,23202,90,2261,0.29474232041734305
91710,91773,22656,4683,162,12822,48175,69,2580,0.24686999444280996
91711,36777,17854,1842,187,5258,9552,177,1895,0.4854664600157707
91722,34631,5992,711,54,4509,22347,131,831,0.17302416909705176
91723,18521,3932,520,75,1543,12102,103,246,0.21229955186005076
91724,26717,6663,949,66,4375,13998,69,593,0.24939177302840887
91730,72407,21117,9439,469,7999,30616,118,2194,0.291643073183532
91731,30222,1421,106,21,8694,19391,31,121,0.04701872807888293
91732,62905,2214,304,172,18174,41544,92,242,0.03519593037119466
91733,45365,1072,138,61,9344,34252,37,182,0.023630552187809985
91737,25154,11852,1381,6,2979,8047,18,843,0.47117754631470143
91739,39875,11658,3961,13,8110,14589,62,1482,0.2923636363636364
91740,25877,10612,727,175,2548,10895,67,804,0.4100939057850601
91741,26794,14671,228,24,3388,7202,133,1060,0.5475479584981713
91744,85421,3258,914,120,10030,70412,224,248,0.03814050409149975
91745,55202,6601,562,83,22085,25131,184,536,0.119579000760842
91746,29709,966,296,29,3569,24691,68,86,0.03251539937392709
91748,47079,3595,629,152,29437,12518,63,540,0.07636101021686952
91750,34129,16970,1118,55,3057,12273,46,600,0.49723109379120395
91752,35694,7852,1496,28,2586,22635,25,1008,0.21998094917913374
91754,33636,1343,166,65,20526,11029,18,387,0.03992745867522892
91755,26803,997,56,212,18925,6225,0,209,0.03719732865723986
91759,307,269,6,4,0,28,0,0,0.8762214983713354
91761,61425,9980,3076,67,4753,42306,100,1114,0.16247456247456246
91762,61718,10203,2704,271,3662,43578,139,1110,0.16531643928837617
91763,38863,4898,1187,179,4109,27649,70,671,0.12603247304634227
91764,56677,8420,3262,272,3228,40103,146,1063,0.14856114473243115
91765,46593,8414,1888,106,26849,8204,37,1033,0.18058506642628722
91766,72348,5300,2619,155,9121,53974,193,979,0.07325703543981865
91767,50606,7345,3707,212,3809,34423,244,813,0.14514089238430225
91768,35191,4266,1796,72,2460,25931,60,556,0.12122417663607173
91770,62703,2736,240,155,38129,20803,0,635,0.043634275871967845
91773,34007,15667,625,128,4710,11547,26,1134,0.46069926779780634
91775,25004,5127,308,31,12755,6167,143,466,0.20504719244920813
91776,38664,2765,168,23,24569,10652,12,405,0.07151355265880406
91780,35133,5103,217,103,21806,7114,9,599,0.1452480573819486
91784,26090,14021,725,84,3249,6993,29,989,0.5374089689536221
91786,53697,17431,3509,53,3934,26936,215,1547,0.32461776263105946
91789,44440,5051,1489,68,26920,9814,19,973,0.11365886588658866
91790,45444,5325,1122,118,10063,27353,151,953,0.11717718510694482
91791,33397,5013,1263,14,8932,17171,169,826,0.15010330269185854
91792,29619,2012,1909,19,12343,12852,16,405,0.06792936966136602
91801,54768,5052,1234,189,28555,18439,115,983,0.09224364592462753
91803,29567,2431,483,56,14231,11972,35,349,0.08222004261507762
91901,18162,13927,299,221,484,2725,0,493,0.7668208347098338
91902,18896,6064,602,0,2790,8621,28,645,0.32091447925486877
91905,1472,928,87,108,0,254,5,85,0.6304347826086957
91906,4428,2232,48,230,4,1875,0,39,0.5040650406504065
91910,74855,16375,2708,73,7311,46422,23,1697,0.2187562621067397
91911,84026,12476,2373,30,7198,60587,36,899,0.14847785209339967
91913,54114,6981,2852,0,15519,26564,172,1839,0.1290054329748309
91914,17379,2939,1045,6,3880,8583,0,845,0.16911214684389206
91915,33485,4662,1722,23,7702,16479,454,2341,0.13922651933701657
91916,1939,1603,5,21,0,237,8,65,0.8267148014440433
91917,986,322,12,0,99,396,0,13,0.3265720081135903
91931,613,535,0,0,0,78,0,0,0.8727569331158238
91932,26492,8187,1130,152,2277,13525,0,1221,0.3090366903216065
91934,323,131,0,35,0,157,0,0,0.4055727554179567
91935,8550,5705,202,0,416,2022,88,110,0.6672514619883041
91941,31918,18666,2625,16,1721,7290,60,1416,0.5848110783883702
91942,40151,23805,2400,42,2979,9093,31,1687,0.5928868521331971
91945,27236,7608,3992,61,2179,11993,18,1260,0.27933617271258626
91948,130,130,0,0,0,0,0,0,1.0
91950,62859,7287,2658,112,11093,40339,13,1019,0.11592612036462559
91962,2106,1352,19,11,32,621,0,71,0.6419753086419753
91963,1182,401,0,0,0,781,0,0,0.3392554991539763
91977,64750,17993,8140,132,5408,29893,32,2643,0.27788416988416986
91978,10506,4467,1199,36,667,3573,0,553,0.4251856082238721
91980,0,0,0,0,0,0,0,0,
92003,5160,3309,83,13,235,1355,11,154,0.6412790697674419
92004,2299,1605,112,0,1,581,0,0,0.6981296215745977
92007,11417,9427,73,0,354,1287,28,248,0.8256985197512481
92008,27151,19629,163,85,1128,4949,69,1074,0.722956797171375
92009,46612,36667,265,22,3182,4731,171,1503,0.7866429245687806
92010,16346,10641,377,64,2352,2308,0,604,0.6509849504465924
92011,24144,16804,147,0,2409,3849,117,687,0.6959907223326707
92014,13568,10886,185,0,965,974,8,531,0.8023290094339622
92019,43272,29534,1298,126,1152,9191,117,1752,0.6825198742836014
92020,59743,36509,3036,66,2083,15153,497,2265,0.6111008821117119
92021,70148,41539,3272,303,2558,18708,202,2929,0.5921622854536124
92024,51381,39476,413,119,2221,7393,25,1699,0.7682995659874272
92025,52985,17805,1094,215,2182,29977,19,1542,0.3360385014626781
92026,50321,23645,801,476,4623,18981,17,1631,0.4698833489000616
92027,56788,19195,1155,0,4047,30238,185,1771,0.33801155173628233
92028,48173,26329,956,145,1315,18419,55,856,0.5465509725364831
92029,19382,11305,340,12,1594,5047,44,929,0.5832731400268291
92036,2593,2121,56,2,2,333,0,79,0.8179714616274586
92037,38168,27828,672,8,4326,3859,48,1396,0.7290924334521065
92040,46306,34369,818,844,948,7711,45,1360,0.7422148317712608
92054,41807,20405,1791,269,1240,16022,50,1680,0.4880761594948214
92055,11765,6950,1149,147,410,2922,37,52,0.5907352316192095
92056,52337,28570,1190,356,3893,15802,112,2047,0.5458853201368057
92057,60414,25704,3688,135,5621,22886,59,2180,0.4254642963551495
92058,46029,21530,3044,308,2104,16604,41,1880,0.4677485932781507
92059,1464,283,34,510,99,491,0,27,0.19330601092896174
92060,166,166,0,0,0,0,0,0,1.0
92061,2660,701,10,943,53,906,0,47,0.2635338345864662
92064,49805,32189,726,36,5768,8646,137,2229,0.6463005722317037
92065,37505,25251,239,121,743,10067,34,1015,0.6732702306359152
92066,693,562,9,115,0,7,0,0,0.810966810966811
92067,7724,6865,0,0,173,650,0,36,0.8887881926462973
92069,50376,18162,836,191,4606,24488,80,1693,0.3605288232491663
92070,786,350,0,249,4,163,0,20,0.44529262086513993
92071,57710,39692,1258,377,3257,10321,76,2639,0.6877837463177959
92075,12752,9765,96,16,618,1937,0,320,0.7657622333751568
92078,50510,27489,1521,260,4885,14377,92,1776,0.544228865571174
92081,29596,17704,697,22,1890,8170,90,1002,0.5981889444519529
92082,18705,11455,114,925,575,4819,28,768,0.6124031007751938
92083,39509,11435,1390,48,1440,24179,19,638,0.28942772532840616
92084,51619,22337,1441,275,1225,25452,51,793,0.43272825897440864
92086,1543,1105,27,107,54,242,0,8,0.7161373946856773
92091,1313,1055,0,0,146,66,0,46,0.8035034272658035
92101,41159,24188,3678,108,3335,8314,165,1220,0.5876721980611774
92102,44010,9745,3960,179,2811,26227,50,957,0.22142694842081345
92103,34700,23523,1481,81,2253,6114,117,1107,0.6778962536023054
92104,45435,22927,3160,82,2556,14788,47,1616,0.5046109827225707
92105,73623,9463,9801,9,11864,40691,131,1606,0.12853320293929887
92106,20155,14634,611,20,1195,2606,85,862,0.7260729347556437
92107,31223,24126,826,200,1123,3842,32,1029,0.7726996124651699
92108,22280,12239,1688,24,2113,5050,12,1154,0.5493267504488331
92109,47111,35380,622,69,1794,7295,53,1703,0.7509923372460784
92110,30108,19465,1457,79,1917,5978,21,1117,0.6465059120499534
92111,50693,20649,2450,111,9737,15592,156,1834,0.4073343459649261
92113,58408,5541,6319,68,1917,43704,25,732,0.09486714148746747
92114,68851,6454,14133,273,15032,30293,27,2209,0.0937386530333619
92115,64343,25985,7244,117,9064,19165,84,2332,0.4038512347885551
92116,33408,18321,2213,137,1879,9421,8,1412,0.5484015804597702
92117,56983,33505,1462,70,6463,13302,133,1963,0.5879823807100363
92118,22548,17151,588,58,686,3460,40,556,0.7606439595529537
92119,24831,17432,858,60,1420,4285,31,725,0.70202569368934
92120,30550,19988,1508,52,2151,5645,157,1025,0.6542716857610474
92121,4729,2462,51,0,1627,417,6,166,0.5206174666948615
92122,48071,23550,839,219,15705,5619,293,1819,0.4899003557238252
92123,32473,15377,2158,141,5796,6869,148,1730,0.4735318572352416
92124,32600,18390,1730,45,4382,5869,101,2016,0.5641104294478527
92126,82658,23283,3250,204,37092,12786,400,4798,0.28167872438239494
92127,49935,24422,724,185,17010,4602,0,2992,0.4890757985380995
92128,51357,29756,1187,40,11872,5903,261,2134,0.5793952138948926
92129,54762,26604,1267,167,16809,6413,47,3151,0.4858113290237756
92130,56134,30973,461,181,17091,4732,224,2444,0.551768981366017
92131,34727,19131,778,25,9296,3787,21,1659,0.5508969965732715
92132,0,0,0,0,0,0,0,0,
92134,285,95,66,8,12,99,0,5,0.3333333333333333
92135,635,344,77,12,24,142,14,15,0.5417322834645669
92139,36105,4520,4399,8,10097,15120,61,1424,0.1251904168397729
92140,3737,2265,307,32,53,964,0,116,0.6061011506556061
92145,1883,946,85,0,400,372,0,80,0.5023898035050451
92147,518,271,100,0,5,142,0,0,0.5231660231660231
92154,88979,11076,4653,104,10099,60467,58,1600,0.12447880960676115
92155,456,208,66,0,23,146,0,13,0.45614035087719296
92173,31000,801,308,7,539,29252,0,93,0.025838709677419355
92201,65726,14631,2370,55,1036,47072,49,513,0.22260597024008763
92203,31140,15739,507,104,1111,13232,65,382,0.505427103403982
92210,5138,4500,49,0,205,292,0,77,0.8758271701050993
92211,25056,19056,814,60,1082,3307,44,680,0.7605363984674329
92220,33525,12204,2429,1507,1406,15250,240,472,0.3640268456375839
92222,0,0,0,0,0,0,0,0,
92223,55580,21277,4405,433,4103,24037,195,1071,0.3828175602734797
92225,22460,6141,2199,86,492,12825,42,609,0.2734194122885129
92227,27189,3776,316,85,133,22303,52,447,0.13887969399389458
92230,2705,1071,77,267,109,1149,0,32,0.39593345656192236
92231,40064,482,92,22,355,39089,0,24,0.012030750798722045
92233,7509,484,1107,46,51,5657,0,117,0.06445598614995339
92234,54357,16775,1229,264,3132,31851,115,852,0.3086079069853009
92236,45477,814,266,35,93,44192,0,65,0.017899157816038878
92239,227,205,3,0,0,12,0,7,0.9030837004405287
92240,35278,11152,2938,193,917,19314,157,585,0.31611769374681103
92241,7699,4235,36,0,79,3233,0,116,0.5500714378490713
