zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
91780,34332,7703,257,33,18546,7194,34,538,0.2243679366188978
91784,25938,15625,943,54,2973,5693,54,565,0.6023980260621482
91786,51165,19274,4146,136,3362,22954,108,1068,0.3767028241962279
91789,43079,6394,1157,39,25819,8646,72,894,0.14842498665242926
91790,44907,7052,1454,101,8107,27376,87,670,0.15703565145745652
91791,32414,6742,1287,70,7171,16507,46,548,0.20799654470290616
91792,30854,2577,1632,63,12374,13529,59,581,0.08352239579957219
91801,52735,5714,792,59,28571,16664,64,846,0.10835308618564521
91803,30322,2627,286,57,15012,11922,36,353,0.08663676538486907
91901,17403,13350,200,444,335,2644,8,376,0.7671091191173935
91902,17653,7162,567,58,1904,7326,26,506,0.40571007760720557
91905,1700,1072,51,104,19,389,11,46,0.6305882352941177
91906,3627,2141,112,175,28,1059,2,104,0.5902950096498484
91910,75802,18061,2945,241,7111,45275,147,1747,0.23826548112187013
91911,82999,13064,2738,211,6009,58816,94,1613,0.15739948674080412
91913,40971,8158,2202,65,10630,18109,64,1510,0.1991164482194723
91914,15448,3557,654,27,3414,7140,20,591,0.23025634386328328
91915,24659,5320,1362,56,5808,11016,31,985,0.21574273084877732
91916,1622,1348,10,27,29,176,6,18,0.8310727496917386
91917,992,393,12,7,10,553,5,12,0.3961693548387097
91931,592,451,0,5,3,125,0,8,0.7618243243243243
91932,25718,9399,909,132,1597,12570,53,912,0.36546387743992537
91934,737,468,4,22,6,222,0,15,0.6350067842605156
91935,8624,6263,114,27,114,1859,24,210,0.7262291280148423
91941,31779,20350,2172,145,1497,6252,58,1144,0.6403599861543787
91942,38069,24623,2394,144,2030,7230,121,1377,0.6467992329717093
91945,25460,8821,3312,109,1551,10481,38,902,0.34646504320502747
91948,78,76,0,0,1,1,0,0,0.9743589743589743
91950,60322,7074,2631,173,10440,38388,49,1136,0.11727064752494944
91962,1646,1399,6,7,15,175,4,39,0.8499392466585662
91963,1118,369,2,6,3,706,0,21,0.3300536672629696
91977,58368,19524,6950,185,4449,24228,104,2370,0.3344983552631579
91978,8896,4777,755,41,430,2472,28,351,0.5369829136690647
91980,165,31,0,1,0,132,0,1,0.18787878787878787
92003,4746,3201,68,19,176,1131,14,132,0.6744627054361567
92004,3881,2339,15,33,19,1442,1,31,0.6026797217212059
92007,10429,8454,41,43,320,1252,32,271,0.8106242209224278
92008,27649,20193,286,102,1078,5186,52,696,0.7303338276248689
92009,40747,31351,474,73,3149,4250,84,1309,0.7694063366628218
92010,14382,10351,224,49,1218,1979,35,487,0.7197190933110833
92011,22405,16868,247,47,1887,2554,64,708,0.7528676634679758
92014,13154,11271,72,10,774,663,46,311,0.8568496274897369
92019,42598,30063,1423,274,1355,7752,69,1577,0.7057373585614348
92020,57767,33719,3358,264,1941,15486,139,2573,0.5837069607215192
92021,65068,39657,3353,332,1807,16885,138,2633,0.6094700928259666
92024,49121,38452,275,116,1971,6893,152,1197,0.7828016530608091
92025,49978,18148,990,205,1980,27659,78,824,0.363119772699988
92026,48922,25711,1056,206,3525,17171,70,1095,0.5255508769060954
92027,53881,21359,1052,199,3140,26935,73,988,0.39641060856331545
92028,46239,26378,570,160,1095,16975,66,892,0.5704708146802483
92029,19021,12884,280,58,1380,3887,31,478,0.6773566058566847
92036,3440,2835,36,41,20,456,4,45,0.8241279069767442
92037,46781,32708,520,45,7472,4326,155,1514,0.6991727410700925
92040,41281,30874,544,781,651,7145,28,1144,0.7478985489692594
92054,40375,20914,1365,184,1358,14897,79,1223,0.5179938080495357
92055,15655,10858,914,150,448,2857,32,270,0.6935803257745129
92056,51835,29018,1706,179,3215,15476,114,1610,0.5598147969518665
92057,54096,23787,2865,130,4503,19909,88,2035,0.43971827861579416
92058,42436,19427,2962,373,2125,15082,105,1858,0.45779526816853616
92059,1618,303,11,558,9,683,1,49,0.18726823238566132
92060,218,197,0,4,0,7,0,8,0.9036697247706422
92061,2499,978,13,510,31,914,8,43,0.39135654261704683
92064,47904,33106,722,150,4763,7516,78,1468,0.6910905143620575
92065,35414,25401,229,237,495,8203,43,719,0.7172587112441408
92066,378,292,10,2,7,54,0,13,0.7724867724867724
92067,9535,8170,60,9,439,636,22,192,0.8568432092291557
92069,46369,18871,943,167,3860,21115,110,1111,0.40697448726519875
92070,1245,670,6,382,11,154,0,22,0.5381526104417671
92071,53422,39315,971,290,1976,8700,81,1857,0.7359327617835348
92075,12056,9263,49,28,447,1995,23,232,0.7683311214333112
92078,42906,26201,851,110,3598,10499,95,1451,0.6106605136810702
92081,27404,16827,919,96,1866,6554,87,939,0.6140344475259086
92082,19037,11360,113,981,480,5575,36,457,0.5967326784682461
92083,36975,10947,1040,136,1142,22492,50,853,0.29606490872210955
92084,47654,21513,1123,178,1339,22060,78,1113,0.4514416418348932
92086,1573,1081,25,113,36,278,2,38,0.6872218690400509
92091,1048,944,5,2,37,40,1,19,0.9007633587786259
92101,37095,22123,3313,204,2702,7450,104,1108,0.5963876533225502
92102,43267,8160,4285,103,2472,27239,91,774,0.18859638985832158
92103,31066,22977,807,107,1779,4388,79,866,0.7396188759415439
92104,44414,20572,3868,190,2452,15568,132,1468,0.463187283289053
92105,69813,8121,9441,167,12569,37720,133,1434,0.11632503974904387
92106,19330,15367,503,69,608,2118,73,536,0.7949818934299017
92107,28651,23393,470,117,703,2992,135,786,0.8164811001361209
92108,18858,11377,1080,69,2107,3281,60,789,0.6032983349241701
92109,45787,36530,575,123,1488,5551,180,1240,0.797824710070544
92110,25341,16958,1199,76,1331,4618,119,940,0.6691922181445089
92111,45096,19793,2420,171,8217,12509,126,1629,0.4389081071491928
92113,56066,4932,7076,135,1730,41043,77,804,0.08796775229194163
92114,65433,5687,14666,148,15287,26767,99,2050,0.08691333119374016
92115,58560,24314,6068,171,8325,17338,166,1959,0.415198087431694
92116,31680,17559,2440,119,1486,8816,94,1069,0.5542613636363637
92117,51332,32065,1003,160,4674,11302,133,1797,0.6246590820540793
92118,23575,17180,1401,145,838,3181,36,704,0.7287380699893955
92119,23057,16802,823,78,1190,3235,51,769,0.7287157912998222
92120,26317,18924,936,92,1599,3705,57,929,0.719078922369571
92121,4179,2135,54,4,1414,399,10,158,0.5108877721943048
92122,43728,23716,639,56,13549,4082,141,1473,0.5423527259421881
92123,26823,13791,2275,154,3778,5192,76,1364,0.5141483055586623
92124,30443,18524,1885,128,3047,4877,75,1747,0.6084814243011529
92126,73343,23737,3166,197,31903,10197,208,3443,0.3236437015120734
92127,39337,21981,917,67,10623,3729,111,1816,0.5587868927472863
92128,47490,30414,1046,93,10050,4007,77,1707,0.6404295641187618
92129,51536,27041,1254,93,15341,5061,125,2482,0.5247011797578391
92130,48940,30668,394,53,12216,3692,130,1750,0.626644871270944
92131,32787,20577,707,73,7212,2765,92,1303,0.627596303412938
92132,0,0,0,0,0,0,0,0,
92134,198,102,28,3,21,34,0,10,0.5151515151515151
92135,571,409,57,1,18,74,0,12,0.7162872154115587
92139,35125,4639,4412,55,11004,13120,75,1403,0.1320711743772242
92140,3435,2400,141,45,87,644,8,94,0.6986899563318777
92145,1449,705,63,0,446,160,3,66,0.4865424430641822
92147,559,384,56,1,27,75,2,11,0.6869409660107334
92154,79708,10296,4169,157,10389,52390,250,1785,0.1291714758869875
92155,550,324,69,5,28,99,2,20,0.5890909090909091
92173,29429,810,343,17,617,27436,14,150,0.02752387101158721
92201,61827,12680,1234,137,874,46370,73,434,0.205088391802934
92203,25605,12901,510,107,857,10819,29,357,0.5038469049013864
92210,4677,4330,26,20,76,182,1,40,0.9258071413299124
92211,24294,19647,406,57,763,3067,39,287,0.8087182020251914
92220,31638,13775,2051,841,1567,12629,34,698,0.4353941462797901
92222,45,19,0,0,0,26,0,0,0.4222222222222222
92223,43605,20713,2219,364,2846,16330,73,989,0.4750143332186676
92225,24310,7271,3179,174,298,12936,168,255,0.2990950226244344
92227,26234,4203,377,92,247,21097,17,181,0.1602119387054967
92230,2550,1075,132,59,38,1143,0,89,0.4215686274509804
92231,39073,696,51,26,418,37803,44,34,0.017812811916156936
92233,8099,1093,1604,51,78,5174,18,60,0.1349549327077417
92234,51151,16485,1108,228,2448,30083,69,683,0.32228108932376687
92236,41083,968,140,56,169,39593,29,115,0.02356205729863934
92239,223,167,1,0,3,45,0,7,0.7488789237668162
92240,34722,11815,2134,193,689,19171,29,619,0.3402741777547376
92241,8803,5089,100,49,73,3376,11,96,0.5780983755537885
92242,1539,1236,15,47,2,183,0,55,0.8031189083820662
