zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90808,39834,23338,1698,106,3635,9244,77,1671,0.5858814078425466
90810,36736,2158,4327,139,8409,18350,94,1675,0.058743466898954703
90813,60017,3080,6218,33,8631,40075,58,1824,0.05131879300864755
90814,18789,10827,1117,44,1126,4976,50,649,0.5762414178508702
90815,40572,24432,2031,113,4330,7788,87,1573,0.6021887015675835
90822,169,101,11,0,11,24,0,22,0.5976331360946746
90831,0,0,0,0,0,0,0,0,
91001,37481,13615,8869,13,1990,11459,156,1374,0.3632507136949388
91006,32392,8817,158,84,17568,5051,37,667,0.2721968387256113
91007,34198,8110,698,97,19783,4142,189,1106,0.2371483712497807
91008,1149,648,24,3,297,150,0,27,0.5639686684073107
91010,25797,6532,1929,66,3845,12739,34,652,0.2532077373337985
91011,20671,12917,43,8,5709,1414,37,543,0.6248851047361037
91016,42235,16459,2345,91,5083,17136,97,1015,0.38970048537942464
91020,9249,4542,102,54,2717,1470,10,237,0.49108011676938046
91024,11060,7726,169,6,1166,1585,44,318,0.6985533453887884
91030,25914,10574,547,48,7978,5554,76,1094,0.4080419850273983
91040,20017,12359,259,12,1573,5345,60,409,0.6174251885896987
91042,28126,16202,763,88,2439,7544,78,869,0.5760506293109579
91046,168,130,0,0,38,0,0,0,0.7738095238095238
91101,21098,8517,1683,25,4769,5390,47,640,0.4036875533225898
91103,27684,5510,5541,7,2112,13966,18,507,0.19903193180176276
91104,38421,15410,4072,7,2891,14954,52,1013,0.40108274120923454
91105,11373,6804,563,3,1889,1743,63,308,0.5982590345555262
91106,24861,9907,1200,33,4977,7546,399,778,0.3984956357346848
91107,31828,14768,2042,36,6750,7263,64,905,0.4639939675757195
91108,13613,5258,17,0,6675,1309,113,198,0.38624843899213984
91201,22985,16018,349,17,2312,3891,7,391,0.6968892756145312
91202,23007,16367,244,77,3297,2224,34,754,0.7113921849871778
91203,13740,8029,46,0,2513,2788,15,349,0.5843522561863174
91204,16292,7150,397,104,2698,5518,47,378,0.43886570095752514
91205,38138,22365,565,29,4816,9694,126,543,0.5864229901935077
91206,33706,22116,272,28,5450,4913,6,842,0.6561443066516347
91207,10334,7403,7,11,1441,994,0,478,0.7163731372169537
91208,16548,11460,100,86,2975,1526,0,401,0.6925308194343728
91210,614,519,13,0,31,51,0,0,0.8452768729641694
91214,31078,17887,109,100,8610,3658,0,714,0.5755518373125684
91301,26439,20320,381,22,1753,3280,49,602,0.7685615946140172
91302,25165,19523,510,24,2230,1562,11,1296,0.7757997218358832
91303,27827,5901,1036,31,3011,17349,15,451,0.21206022927372695
91304,53517,18541,1887,265,8377,23013,65,1317,0.34645066053777307
91306,48707,12395,2394,78,8424,23983,24,1388,0.2544808754388486
91307,25597,16060,673,281,3691,3805,18,1069,0.6274172754619682
91311,37769,19302,1174,12,7122,8852,67,1218,0.511054039026715
91316,28190,20099,1118,21,1906,3506,0,1524,0.7129833274210713
91320,44958,30221,514,47,4869,7822,28,1418,0.6722051692690956
91321,34576,13709,988,20,2627,16095,47,1083,0.39648889403054144
91324,29178,10622,1817,0,4550,11587,24,575,0.36404140105558985
91325,32823,13371,2589,92,5456,10173,70,1011,0.4073667854857874
91326,36024,17636,1417,217,10309,5095,102,996,0.4895625138796358
91330,2708,908,367,0,472,848,5,108,0.3353028064992615
91331,102367,4406,3241,115,4907,89237,70,367,0.043041214453876736
91335,77952,23373,2086,69,9225,41553,210,1315,0.2998383620689655
91340,35455,1995,656,54,405,31987,79,72,0.0562685093780849
91342,91701,12868,3368,392,5241,68783,112,878,0.14032562349374597
91343,61976,12752,2280,27,8393,37322,194,951,0.20575706725183943
91344,53165,24605,2167,78,8218,15938,54,1915,0.4628044766293614
91345,18196,3635,388,41,1784,12167,40,141,0.19976918003956914
91350,35826,20294,714,57,3617,9364,14,1758,0.566460112767264
91351,32433,14582,850,97,2268,13208,73,1336,0.4496037986001912
91352,46874,8637,940,74,3541,33314,41,298,0.1842599308785254
91354,29034,16292,1356,0,5150,4695,141,1339,0.5611352207756424
91355,33635,20310,551,38,3853,7290,66,1382,0.6038352906198899
91356,29847,20095,1166,67,1855,5561,95,1008,0.6732669950078735
91360,44208,29165,401,56,3655,9434,17,1480,0.6597222222222222
91361,20266,16480,204,61,1166,1772,0,569,0.8131846442317181
91362,35564,25498,510,11,3348,5194,22,943,0.7169609717692048
91364,26975,19028,1628,60,1942,3322,18,970,0.7053938832252086
91367,42029,28055,2146,165,5128,4509,74,1938,0.6675152870636941
91371,0,0,0,0,0,0,0,0,
91377,14512,11089,44,6,1951,1013,0,409,0.7641262403528115
91381,20296,11436,654,0,4168,3299,6,733,0.5634607804493497
91384,28949,12921,1773,14,1792,10807,31,1538,0.44633666102456043
91387,42518,17927,2337,66,4816,15145,14,2152,0.42163319064866644
91390,19691,12990,267,32,1168,4045,16,1149,0.6596922451881571
91401,40503,17038,2323,79,2026,17984,259,794,0.42066019801002397
91402,70781,6095,1745,54,10708,51332,29,808,0.08611067941961825
91403,24353,18207,1047,39,1942,2051,72,995,0.7476286289163553
91405,53406,14082,2146,30,4362,31768,282,689,0.26367823840017973
91406,53528,15771,2775,68,4609,28854,207,1225,0.2946308474069646
91411,24146,8685,1058,98,1644,12233,52,376,0.3596869046632983
91423,32130,22654,1217,31,2194,4408,48,1455,0.705073140367258
91436,14563,12279,202,3,1087,626,61,305,0.8431641832040102
91501,19829,12603,454,46,2215,3490,235,778,0.6355842452972918
91502,12605,6195,301,12,1155,4464,191,287,0.49147163823879414
91504,25544,13776,362,13,3852,6666,161,714,0.5393047290948951
91505,31133,17944,572,5,2959,8390,74,1166,0.5763659139819484
91506,18428,10298,234,25,1996,4933,126,804,0.5588235294117647
91601,38781,15220,3239,41,2963,15901,246,1072,0.3924602253680926
91602,18315,12014,1178,31,1198,2949,49,840,0.6559650559650559
91604,29072,21424,1540,62,2131,2895,30,969,0.7369290038525041
91605,56060,12837,1760,162,5044,35487,141,582,0.22898679985729575
91606,45467,15035,1687,67,2491,25617,54,492,0.3306793938460862
91607,29591,18240,2379,0,1755,6228,84,862,0.6164036362407489
91608,0,0,0,0,0,0,0,0,
91701,40822,20449,2032,44,3347,13746,38,1097,0.5009308706089853
91702,60475,10871,1459,134,5295,41601,124,967,0.1797602315006201
91706,77692,2738,919,429,12495,60695,6,255,0.03524172372959893
91708,3447,805,340,127,912,957,0,286,0.23353640847113433
91709,76187,24444,3138,181,24046,22052,458,1811,0.32084213842256554
91710,83042,20450,3917,344,8862,46524,148,2638,0.2462609282050047
91711,36484,20595,1542,82,5496,7749,72,896,0.5644940247779848
91722,36352,7430,705,88,3533,24022,0,551,0.20439040492957747
91723,20010,5285,749,19,2150,11226,55,505,0.26411794102948527
91724,25405,8508,1022,0,2569,12802,18,474,0.33489470576658137
91730,66979,23360,6871,77,7478,26795,88,2173,0.34876603114408994
91731,29209,1547,63,29,8150,19233,0,72,0.0529631278030744
91732,63849,2846,359,45,17819,42157,58,415,0.04457391658444142
91733,43790,1298,46,116,8442,33636,47,81,0.029641470655400775
91737,24759,10773,2065,79,2756,8073,31,940,0.4351145038167939
91739,38009,13262,3615,27,6806,12929,70,1300,0.34891736167749743
91740,26324,13024,753,76,1775,9773,132,791,0.49475763561768726
91741,25678,16975,434,87,2038,5659,8,469,0.6610717345587662
91744,87096,4672,1290,111,7244,73086,99,551,0.053641958298888584
91745,55237,7325,512,140,21392,25142,21,510,0.13261038796458896
91746,29420,1372,177,23,2675,25019,66,88,0.04663494221617947
91748,47859,4618,323,214,27177,14713,30,650,0.09649177793100566
91750,33969,17473,1279,137,3004,10935,75,1065,0.5143807589272572
91752,28649,7443,1998,31,2045,16800,11,286,0.2597996439666306
91754,33622,1461,159,10,19561,11536,75,654,0.04345369103563143
91755,27305,930,105,74,18473,7197,28,453,0.034059696026368796
91759,369,335,0,0,4,30,0,0,0.907859078590786
91761,59892,10432,3538,137,3555,41180,108,903,0.17418019101048554
91762,56148,11561,2849,122,2218,38354,71,891,0.20590225831730427
91763,37432,5802,1530,26,3638,25613,99,393,0.15500106860440266
91764,54078,7111,2938,16,2553,40193,83,1018,0.13149524760531084
91765,47562,11047,1688,138,23467,9789,99,892,0.23226525377402127
91766,71851,7057,3802,152,8171,51602,28,794,0.09821714381149879
91767,49027,8103,4408,165,3417,32416,7,486,0.1652762763375283
91768,36454,4867,2708,49,2614,25388,302,448,0.13351072584627202
91770,63119,3154,184,99,38144,20888,47,496,0.04996910597442925
91773,33869,16143,1284,119,4417,10373,114,1402,0.47663054710797487
91775,25395,5809,196,35,12131,6516,100,570,0.22874581610553257
91776,37378,2980,229,17,23723,9956,50,321,0.07972604205682488
91780,35274,6906,302,0,19582,7885,48,551,0.19578159550944038
91784,26034,16182,657,58,2930,5673,56,478,0.6215717907351924
91786,52152,18866,3346,52,3960,23785,278,1736,0.3617502684460807
91789,43369,5860,1001,43,26406,8860,98,1006,0.13511955544282783
91790,46059,6132,1414,112,8680,29202,0,519,0.13313358952647691
91791,33174,5976,1743,28,8141,16889,41,356,0.18014107433532284
91792,30102,2419,2091,4,11389,13672,53,447,0.08036010896285961
91801,53792,5628,902,89,28544,17830,173,608,0.1046252230814991
91803,30586,2864,218,49,14918,11971,19,466,0.09363761197933695
91901,18184,13818,276,288,233,3136,163,249,0.7598988121425428
91902,19504,7357,870,180,1962,8483,8,630,0.37720467596390483
91905,1370,864,28,289,5,120,0,12,0.6306569343065693
91906,3644,2216,51,197,57,1081,0,42,0.6081229418221734
91910,76797,17851,3013,213,7616,45539,118,2185,0.23244397567613317
91911,83710,12533,2188,119,5571,61534,36,1217,0.14971926890455142
91913,43655,8143,2930,0,11628,18821,18,1973,0.18653075249112358
91914,16926,3358,956,90,4380,7023,70,963,0.19839300484461775
91915,27290,6422,1478,0,5517,13008,0,865,0.2353242946134115
91916,1580,1258,38,0,60,182,0,26,0.7962025316455696
91917,896,289,49,0,4,554,0,0,0.32254464285714285
91931,331,319,0,0,0,12,0,0,0.9637462235649547
91932,26257,8954,766,110,2015,13118,4,1026,0.34101382488479265
91934,293,177,0,0,66,50,0,0,0.6040955631399317
91935,8426,5873,123,79,36,2062,193,51,0.6970092570614764
91941,33474,20733,2142,156,839,7919,112,1410,0.6193762322996953
91942,39438,22477,2464,132,2224,9740,27,2153,0.5699325523606674
91945,26027,9337,2410,24,1429,11589,202,764,0.3587428439697237
91948,47,47,0,0,0,0,0,0,1.0
91950,61262,6326,2482,125,10910,40155,36,977,0.10326140184780125
91962,1722,1573,0,94,0,55,0,0,0.913472706155633
91963,1043,318,0,0,12,700,0,13,0.30488974113135187
91977,59481,20702,6082,142,4374,25747,127,1722,0.3480439131823608
91978,9812,5160,1244,19,460,2453,0,446,0.5258866693844272
91980,631,0,0,0,0,631,0,0,0.0
92003,4306,2679,92,9,178,1171,0,177,0.6221551323734325
92004,2624,1543,1,0,139,874,0,67,0.5880335365853658
92007,11782,9888,12,58,467,1080,82,195,0.8392463079273468
92008,26464,19151,271,13,1059,5447,0,510,0.7236623337363967
92009,43627,33095,809,85,3781,4284,96,1451,0.7585898640749994
92010,15283,11597,35,0,1210,2188,12,241,0.7588169861938101
92011,23883,17700,155,0,1719,3581,22,706,0.7411129255118704
92014,13525,10881,326,0,620,1382,0,316,0.8045101663585952
92019,44357,27727,1379,157,1386,11337,11,2271,0.6250873593795794
92020,58305,33786,3109,178,2510,14983,42,2865,0.5794700282994597
92021,66854,39084,3013,117,1740,19285,87,3167,0.584617225596075
92024,49226,37766,202,54,2642,7420,80,1001,0.7671961971315971
92025,49734,20714,1000,193,2055,24888,0,837,0.41649575742952505
92026,49981,26651,854,73,3437,17816,90,936,0.533222624597347
92027,56892,22427,1200,63,3002,29186,5,933,0.3942030513956268
92028,48335,28919,623,55,1298,16042,82,1039,0.5983035067756284
92029,19528,13755,258,0,1203,3656,0,606,0.7043732077017616
92036,2977,2548,20,50,24,302,0,33,0.8558951965065502
92037,39241,29776,282,103,4258,3520,125,1072,0.7587981957646339
92040,42323,30071,798,510,1099,8567,39,1034,0.7105120147437564
92054,42992,22370,1403,232,1577,15617,16,1515,0.5203293636025307
92055,12725,8047,1035,130,459,2697,61,248,0.63237721021611
92056,52758,29310,2185,161,3617,15706,51,1334,0.5555555555555556
92057,55618,24241,2810,154,4491,20455,77,2294,0.4358481067280377
92058,45685,20977,4314,215,2114,15623,64,2021,0.4591660282368392
92059,1450,265,8,496,54,586,0,41,0.18275862068965518
92060,61,52,0,0,0,9,0,0,0.8524590163934426
92061,1824,949,3,374,12,428,0,56,0.5202850877192983
92064,49079,32187,722,268,5740,8002,73,2047,0.6558202082357016
92065,36039,26098,356,162,418,8198,0,768,0.7241599378451122
92066,273,107,11,0,0,149,0,6,0.39194139194139194
92067,9020,7579,139,0,218,834,0,250,0.8402439024390244
92069,47130,19943,1137,24,4190,20338,14,1411,0.4231487375344791
92070,1193,695,0,311,63,102,0,22,0.5825649622799665
92071,55362,38928,775,187,1973,9882,11,3379,0.7031537877966837
92075,12437,8841,23,0,364,2899,0,301,0.710862748251186
92078,45926,28318,819,69,3495,11143,11,1850,0.6166006183860994
92081,28843,17872,1000,74,2293,6640,8,952,0.6196304129251465
92082,19825,12629,89,1122,698,4765,124,310,0.6370239596469105
92083,36604,11775,748,83,1498,21762,52,555,0.32168615451863186
92084,48275,22514,1033,61,1584,22213,11,739,0.4663697566027965
92086,1335,914,11,68,73,195,0,74,0.6846441947565544
92091,1433,1314,0,0,88,31,0,0,0.9169574319609212
92101,35893,21505,3083,87,2958,7247,74,860,0.5991418939626111
92102,44893,8639,4541,124,2251,28209,138,745,0.1924353462677923
92103,31927,23973,829,37,1861,4383,66,735,0.7508691702947349
92104,44590,21379,3932,157,2709,14637,22,1624,0.4794572774164611
92105,71334,8209,9164,138,13103,39274,61,1289,0.11507836375360977
92106,19539,14302,594,55,979,2997,11,566,0.7319719535288397
92107,26947,22557,205,16,561,3008,131,447,0.8370876164322559
92108,19245,10841,1523,24,2110,3756,97,861,0.5633151467913744
92109,45304,37856,345,233,1524,4636,99,569,0.8355995055624228
92110,28006,17987,1131,156,2143,5388,44,1039,0.6422552310219238
92111,47590,20516,2255,115,9424,13142,133,1970,0.43109897037192685
92113,57580,5345,6578,278,2152,42490,54,605,0.0928273706147968
92114,69305,6483,14454,53,17346,27840,16,2457,0.09354303441310151
92115,61718,24479,8769,150,8691,17619,31,1762,0.39662659191807903
92116,32943,19234,2265,112,1515,8671,99,1026,0.5838569650608627
92117,53205,33276,1392,157,5488,10288,96,2181,0.6254299407950381
92118,22664,17335,622,40,536,3463,34,584,0.7648693963995764
92119,23926,16675,523,24,1022,4248,30,1330,0.6969405667474714
92120,25365,16968,1105,127,1868,4595,0,664,0.6689532820816085
92121,4832,1984,42,18,1906,778,9,87,0.4105960264900662
92122,44602,23675,1004,120,13917,4274,136,1350,0.5308057934621766
92123,29240,13478,2394,210,4783,6532,105,1601,0.4609439124487004
92124,30196,18527,1777,126,3137,4588,16,1586,0.6135580871638627
92126,78201,23791,2866,160,36444,10476,215,3467,0.3042288461784376
92127,41900,20929,1140,175,13062,4072,68,2263,0.49949880668257757
92128,49264,29711,973,15,11180,5034,0,2294,0.6030975966222799
92129,54664,27369,2053,124,16438,5771,245,2473,0.5006768622859652
92130,50280,29286,636,132,13556,4593,21,2056,0.5824582338902148
92131,33868,21027,587,27,7388,3114,62,1613,0.6208515412779024
92132,0,0,0,0,0,0,0,0,
92134,151,76,27,0,8,25,5,2,0.5033112582781457
92135,955,573,77,0,101,181,3,18,0.6
92139,37450,5045,4371,29,11104,15037,64,1282,0.13471295060080107
92140,2594,1508,117,29,76,786,0,78,0.5813415574402467
92145,1968,944,39,0,825,35,0,48,0.4796747967479675
92147,562,339,77,0,68,67,0,5,0.603202846975089
92154,86740,10311,5062,155,10507,58286,34,2241,0.11887249250634079
92155,714,367,91,16,76,97,0,55,0.5140056022408963
92173,31518,897,488,0,592,29388,0,136,0.02845992766038454
92201,63915,11541,1297,302,1067,49096,20,492,0.18056794179770008
92203,27466,13289,858,177,607,11825,0,710,0.48383455909124007
92210,4839,4244,63,0,366,123,0,43,0.8770407108906799
92211,24564,19129,175,0,1218,3398,0,597,0.7787412473538512
92220,32793,15221,2259,485,1566,12702,36,480,0.46415393529106824
92222,0,0,0,0,0,0,0,0,
92223,46719,22299,2076,151,4230,16858,75,967,0.47730045591729275
92225,23509,6764,2841,148,424,12979,0,323,0.2877195967501808
92227,26818,4609,402,12,225,21450,7,113,0.17186218211648893
92230,3297,1198,60,180,0,1825,0,30,0.36336063087655446
92231,39675,714,61,4,458,38432,0,6,0.017996219281663516
92233,10460,818,1379,68,108,7964,9,103,0.07820267686424474
92234,52534,15514,1164,148,2348,32766,39,545,0.2953135112498572
92236,43037,846,428,44,23,41577,9,92,0.01965750400817901
92239,428,134,118,0,0,156,0,6,0.3130841121495327
92240,35878,11516,1712,183,828,20480,143,811,0.32097664306817547
92241,9156,4912,159,10,71,3907,43,34,0.5364788117081695
92242,1235,1004,0,47,0,147,0,37,0.8129554655870446
