zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90066,56107,27438,2605,107,7873,16103,231,1690,0.48902988931862335
90067,2257,1885,5,0,221,93,30,23,0.8351794417368188
90068,22270,16524,1392,119,1194,2102,67,872,0.7419847328244275
90069,20328,15903,630,12,829,2224,62,668,0.7823199527744983
90071,0,0,0,0,0,0,0,0,
90073,623,202,247,4,46,106,0,17,0.32423756019261635
90077,8262,7259,32,0,418,301,28,224,0.8786008230452675
90079,0,0,0,0,0,0,0,0,
90089,3402,1581,98,7,1124,400,17,175,0.46472663139329806
90090,0,0,0,0,0,0,0,0,
90094,5567,2730,609,0,1454,208,53,513,0.4903897970181426
90095,0,0,0,0,0,0,0,0,
90201,101647,3349,704,47,332,96748,196,123,0.0329473570297205
90210,21517,18350,372,27,799,1466,36,467,0.8528140540038109
90211,7889,6632,285,6,565,290,0,106,0.8406642159969578
90212,12306,9936,390,0,803,534,0,601,0.8074110190151146
90220,50947,1365,18719,136,449,29180,100,822,0.026792549119673385
90221,51350,675,10643,48,219,39086,63,398,0.01314508276533593
90222,30990,229,9089,19,74,20661,209,699,0.007389480477573411
90230,32508,12148,3241,0,4589,11253,92,1168,0.373692629506583
90232,15248,7105,1376,0,1922,4200,29,602,0.46596274921301156
90240,25258,4481,309,13,2138,17976,116,225,0.17740913769894687
90241,43786,7689,1324,20,3616,30738,125,274,0.1756040743616681
90242,42763,6517,2271,90,2511,30887,23,403,0.15239810116221966
90245,16678,11545,135,68,882,3099,0,739,0.6922292840868209
90247,46590,2705,8702,42,12598,21534,34,629,0.058059669456965016
90248,9904,1032,1249,0,3097,4065,0,461,0.10420032310177706
90249,26790,3812,7804,0,4694,9499,229,686,0.14229189996267264
90250,93925,12599,22573,148,6667,48954,324,1844,0.13413894064413096
90254,19535,15321,187,40,1443,1596,61,871,0.7842846173534681
90255,75961,825,107,44,417,74442,50,18,0.010860836481878858
90260,35014,6431,2769,63,3790,20595,34,1145,0.1836693893871023
90262,69734,1649,5762,22,540,61375,136,250,0.02364700146270112
90263,1847,997,55,6,397,313,0,74,0.539794260963725
90265,17749,14805,392,111,594,1213,0,634,0.8341315003662179
90266,35226,27736,231,59,2737,3052,80,1325,0.7873729631522172
90270,27443,436,65,0,56,26863,0,0,0.01588747585905331
90272,22893,19818,250,64,1310,1081,0,352,0.8656794653387498
90274,25387,17894,477,50,5051,1145,52,718,0.7048489384330563
90275,41903,23704,1298,109,11630,3094,421,1503,0.5656874209483808
90277,33972,23043,694,44,3855,5129,94,1113,0.6782938890851289
90278,40867,24864,1433,82,5601,6631,168,1956,0.6084126556879634
90280,94703,3108,422,6,915,90003,74,175,0.032818390124916844
90290,6983,5883,229,0,101,598,0,153,0.8424745811255907
90291,26961,18220,1612,40,1222,4719,42,1023,0.6757909573087052
90292,22350,15737,1610,17,1786,2296,0,780,0.7041163310961969
90293,12129,7854,1049,16,1233,1579,0,398,0.6475389562206283
90301,37165,1780,11820,18,568,22195,133,570,0.04789452441813534
90302,30344,1366,14752,102,401,13121,68,457,0.04501713683100448
90303,25828,343,8600,8,162,15826,15,345,0.013280161065510299
90304,27198,834,1670,131,267,24183,54,46,0.030664019413192148
90305,14896,365,12746,68,126,979,75,508,0.024503222341568206
90401,6766,4452,238,7,730,1075,24,240,0.6579958616612475
90402,12351,10316,66,0,896,560,90,423,0.835236013278277
90403,24286,19596,473,0,1835,1669,8,619,0.806884624886766
90404,20739,10579,1275,0,2806,5379,14,679,0.5101017406818072
90405,28114,18522,1484,53,2890,3754,159,1238,0.6588176709112897
90501,42363,10210,2115,86,10179,18282,0,1449,0.24101220404598353
90502,16845,2886,1346,19,5120,6560,20,485,0.171326803205699
90503,46253,17573,1407,97,18752,6730,188,1423,0.37993211251162085
90504,31650,9375,1291,49,12712,6501,124,1516,0.2962085308056872
90505,36135,18256,765,46,11313,4112,46,1549,0.5052165490521655
90506,0,0,0,0,0,0,0,0,
90601,32630,6624,503,35,1902,23001,147,406,0.20300337113086117
90602,25923,4938,292,58,683,19496,14,317,0.1904872121282259
90603,19933,8223,108,47,983,10258,0,304,0.41253198214016956
90604,40483,11559,209,194,1774,26010,170,544,0.285527258355359
90605,40698,7288,260,116,1860,30701,23,426,0.17907513882746082
90606,32998,2989,147,128,427,29079,100,128,0.09058124734832414
90620,44295,15841,1131,158,11343,13843,51,1312,0.3576250141099447
90621,35994,5818,2405,123,10967,16351,70,243,0.16163805078624216
90623,15528,4948,624,81,7196,2040,0,589,0.318650180319423
90630,48292,21285,1198,119,15318,8764,84,1442,0.4407562329164251
90631,67929,22058,1209,232,5391,37539,158,1282,0.3247214002855923
90638,49062,17630,997,193,9517,19672,121,839,0.35934124169418286
90640,62965,5860,505,352,6493,49322,85,333,0.0930675772254427
90650,105603,12924,4177,136,13160,73785,384,731,0.1223828868498054
90660,63106,3143,370,144,1817,57233,171,195,0.049805089848825784
90670,15265,1855,605,89,677,11880,0,159,0.12151981657386178
90680,30369,7312,1086,155,7249,13486,174,852,0.2407718397049623
90701,16597,3651,636,82,6054,5888,22,264,0.21997951437006688
90703,49551,7923,3660,191,29958,6009,262,1386,0.15989586486650118
90704,3999,1522,23,0,25,2381,0,48,0.3805951487871968
90706,76619,14904,10433,196,8265,41287,343,953,0.19452094128088332
90710,27486,6011,2931,0,3350,13474,46,1302,0.2186931528778287
90712,31334,12225,2858,79,4971,9276,213,1493,0.3901512733771622
90713,27562,16046,837,58,2301,7260,64,775,0.582178361512227
90715,21129,4036,1778,11,6536,8242,0,526,0.19101708552226798
90716,14203,1083,465,4,1744,10645,31,179,0.07625149616278251
90717,21347,7896,428,45,3501,7999,23,1199,0.3698880404740713
90720,21710,14953,440,49,2380,3098,7,783,0.6887609396591432
90723,54255,3235,5277,37,1424,43441,9,352,0.05962584093631923
90731,59270,20457,4312,240,2571,29695,199,1597,0.34514931668635057
90732,19895,11756,773,62,1119,5344,76,736,0.5909022367429002
90740,23789,17959,154,28,2159,2966,10,495,0.754928748581277
90742,968,857,0,0,28,83,0,0,0.8853305785123967
90743,411,291,0,0,0,101,0,19,0.708029197080292
90744,57441,2375,1540,76,997,51654,2,251,0.04134677321077279
90745,58090,4651,3437,98,20368,25599,39,2271,0.08006541573420554
90746,25861,1323,13795,116,2159,5276,39,2310,0.0511581145354008
90747,0,0,0,0,0,0,0,0,
90755,10994,2828,1529,22,2401,3553,11,638,0.25723121702746954
90802,39017,13389,6135,37,3259,14935,63,1184,0.34315811056718865
90803,30855,23305,671,55,1722,4066,85,831,0.75530708151029
90804,41094,10531,5349,64,5527,18196,115,1136,0.2562661215749258
90805,93117,8363,21002,134,10882,49335,429,1605,0.08981174221678104
90806,42873,3739,6517,252,7035,22090,34,2425,0.08721106523919483
90807,32176,11501,5718,60,5148,8337,14,1345,0.3574403281949279
90808,39064,24384,1403,176,3063,7855,147,1986,0.6242064304730698
90810,36935,1954,4272,152,8469,19621,58,1771,0.05290374983078381
90813,58719,3510,6664,204,8170,38331,49,1652,0.059776222347110816
90814,18633,10917,1485,7,1248,4352,85,539,0.5858959909837386
90815,40502,24384,2187,82,4520,7448,104,1453,0.6020443434892104
90822,183,117,14,1,3,38,0,10,0.639344262295082
90831,0,0,0,0,0,0,0,0,
91001,38066,13417,9408,12,1681,12055,113,1269,0.35246676824462775
91006,32339,9095,221,45,16897,5465,61,548,0.28123937041961716
91007,33836,8707,795,82,19396,3547,53,1104,0.25732947156874336
91008,1122,663,9,0,241,195,0,14,0.5909090909090909
91010,24913,6389,1802,45,3627,12601,0,422,0.2564524545418055
91011,20468,13110,34,16,5553,1369,18,368,0.6405120187609927
91016,41610,17227,2338,83,4806,16075,148,933,0.4140110550348474
91020,8462,4920,65,66,2154,800,14,168,0.5814228314819192
91024,10939,7634,135,0,1139,1718,44,269,0.6978700063991224
91030,25603,10590,520,32,7913,5652,19,852,0.41362340350740145
91040,19903,11860,151,6,1878,5504,72,388,0.5958900668240968
91042,28266,17041,672,88,2451,7116,120,778,0.6028797849005872
91046,141,130,0,0,11,0,0,0,0.9219858156028369
91101,21545,9220,2018,42,4247,5292,173,547,0.4279415177535391
91103,27127,5833,5578,32,1803,13330,108,414,0.2150256202307664
91104,36961,15565,3730,5,2181,14200,47,1209,0.42111955845350507
91105,10891,7325,425,0,1504,1319,0,318,0.6725736846937839
91106,24494,10120,1330,24,5040,6835,285,692,0.41316240712011104
91107,31737,15158,1933,59,6295,7479,53,750,0.47761288086460596
91108,13297,5223,0,0,6812,982,105,175,0.3927953673760999
91201,23671,17186,349,14,2134,3578,46,364,0.7260360779012294
91202,22533,15488,545,68,3436,2460,0,520,0.6873474459681356
91203,13360,7738,287,0,2443,2469,67,356,0.579191616766467
91204,16241,7219,378,102,2957,5397,53,135,0.4444923342158734
91205,38362,22177,581,24,5502,9637,38,403,0.5780981179292007
91206,32474,21192,543,6,5121,4954,44,530,0.6525836053458152
91207,10613,7360,28,9,1917,1051,0,248,0.6934891171205125
91208,15655,11379,129,0,2349,1577,0,221,0.7268604279782817
91210,228,169,14,0,22,23,0,0,0.7412280701754386
91214,31479,17717,193,62,9016,3641,52,781,0.5628196575494774
91301,25834,20717,314,34,1368,2703,44,654,0.8019276921885887
91302,24910,19100,865,35,2273,1670,3,964,0.7667603372139703
91303,26613,5584,748,14,3263,16540,71,328,0.20982226731296735
91304,52907,18608,1908,189,7975,23000,130,1047,0.35171149375318955
91306,47048,13313,2300,31,7842,22252,21,1250,0.282966332256419
91307,24983,16592,643,115,3366,3356,63,848,0.6641316094944563
91311,37945,20175,1545,34,7102,7875,139,1066,0.5316906048227698
91316,26368,19459,1408,14,1504,2908,0,1057,0.7379778519417476
91320,45433,30026,668,41,4711,8712,87,1049,0.6608852596130566
91321,35148,15175,855,14,2348,15813,32,911,0.43174576078297483
91324,26742,10672,1372,10,4297,9957,33,349,0.3990726198489268
91325,33268,13992,2554,42,6056,9690,38,867,0.420584345316821
91326,35691,17670,1749,89,10097,4844,132,965,0.49508279398167604
91330,1470,502,293,0,268,359,0,48,0.3414965986394558
91331,96965,4127,3256,102,4712,84108,105,452,0.04256174908472129
91335,74641,21993,2376,91,10695,37453,85,1467,0.294650393215525
91340,35207,1939,464,76,343,32067,64,85,0.05507427500213026
91342,89001,12604,3744,202,5712,65722,224,742,0.14161638633273785
91343,60759,12525,2196,39,8346,36727,104,777,0.20614229990618674
91344,53014,24632,1997,91,8976,15685,79,1470,0.4646319840042253
91345,18654,3676,752,35,2175,11610,21,313,0.19706229226975447
91350,34293,20077,807,34,3208,8626,12,1472,0.5854547575306914
91351,31936,14148,605,32,2368,13064,34,1593,0.44301102204408815
91352,45494,8136,838,38,3631,32597,23,212,0.17883676968391438
91354,28392,16266,1089,52,5035,4413,217,1320,0.5729078613693999
91355,33203,21247,407,57,3304,6545,28,1550,0.6399120561395054
91356,29590,20697,1175,67,1908,4794,161,745,0.6994592767826968
91360,42937,29120,116,5,3414,9167,49,1066,0.6782029485059505
91361,19731,16285,276,38,1125,1629,0,360,0.8253509705539507
91362,35485,26115,451,46,3063,4913,53,810,0.7359447653938284
91364,25947,19437,1118,7,1337,2843,11,1188,0.7491039426523297
91367,40323,26511,2608,168,4405,4674,208,1727,0.6574659623539916
91371,0,0,0,0,0,0,0,0,
91377,14423,11686,65,18,1511,765,0,378,0.810233654579491
91381,19673,10861,405,28,4687,2819,10,863,0.5520764499567936
91384,29155,13190,2539,14,1642,10295,20,1420,0.45240953524266847
91387,40375,18566,2077,49,4225,13296,16,2042,0.4598390092879257
91390,20050,13700,419,11,1265,3690,60,905,0.683291770573566
91401,40085,17466,1951,68,1796,17554,389,861,0.4357240863165773
91402,70749,6541,2216,50,9121,51947,132,623,0.09245360358450296
91403,23377,17030,1155,0,2121,2041,38,992,0.7284938187106985
91405,54185,13329,2425,65,4268,32881,269,726,0.24599058780105196
91406,53129,16192,2665,61,4331,28511,235,1134,0.3047676410246758
91411,23708,8405,950,75,1649,12019,93,493,0.35452168044541926
91423,30946,21801,1626,71,1779,4264,42,1303,0.7044852323402055
91436,14508,11672,140,31,797,1291,131,446,0.8045216432313207
91501,20546,13899,231,36,2004,3777,156,432,0.6764820402998151
91502,11340,5629,264,21,1194,3920,127,185,0.4963844797178131
91504,25527,14473,471,15,3421,6556,126,465,0.5669683080659693
91505,30563,17798,407,16,3535,7888,57,848,0.58233812125773
91506,18906,10134,259,0,2168,5453,0,892,0.536020311012377
91601,37090,15303,3044,16,2487,15279,91,771,0.4125909948773254
91602,17115,11584,862,23,1298,2748,27,573,0.6768331872626351
91604,28323,21792,1155,81,2020,2476,30,753,0.7694100201249867
91605,55313,11761,1510,138,5677,35625,108,476,0.21262632654168098
91606,46880,15271,1557,21,2115,26951,257,495,0.32574658703071674
91607,28821,18864,1597,0,2219,5255,19,797,0.6545227438326221
91608,0,0,0,0,0,0,0,0,
91701,40553,20068,2399,9,2854,13818,13,1267,0.4948585801297068
91702,60284,10875,1695,139,4344,42465,70,687,0.18039612500829408
91706,77028,3662,627,63,10649,61454,18,468,0.047541153866126604
91708,3840,1152,354,101,921,996,0,308,0.3
91709,75211,25367,3107,237,21068,22656,276,2391,0.3372777918123679
91710,80801,22664,3620,291,8257,43621,298,1916,0.2804915780745288
91711,35857,20688,1842,79,4762,7326,29,1072,0.5769584739381431
91722,35408,9033,1004,58,3370,21449,12,482,0.25511183913239943
91723,18713,5449,586,33,2107,10129,25,353,0.29118794420990757
91724,24935,9306,862,11,2296,11862,8,408,0.37321034690194504
91730,65610,23746,5988,23,7205,25794,144,2542,0.36192653558908705
91731,29703,1450,38,28,7933,20126,0,123,0.048816617850048816
91732,61832,3640,370,44,15219,41928,155,351,0.05886919394488291
91733,43902,1359,126,268,7453,34507,23,47,0.03095530955309553
91737,24254,12020,1905,18,2561,6902,38,774,0.4955883565597427
91739,35770,13281,3257,56,5822,12083,110,1132,0.3712887894883981
91740,26115,13143,571,81,1677,10063,56,524,0.5032739804709937
91741,25282,16916,522,56,1912,5208,27,641,0.6690926350763389
91744,83182,4757,769,61,7168,69767,118,510,0.05718785314130461
91745,56370,9001,601,107,20946,24525,22,960,0.15967713322689372
91746,31086,1590,271,0,2464,26611,71,79,0.05114842694460529
91748,46946,4409,280,97,27648,13708,33,562,0.09391641460401312
91750,33906,17938,1184,40,3019,10648,131,946,0.5290509054444641
91752,29664,7348,2558,37,2323,17013,12,355,0.2477076591154261
91754,33052,1567,124,0,19566,10958,100,546,0.04741014159506233
91755,27334,1105,87,105,18275,7153,24,552,0.04042584327211531
91759,274,242,0,0,7,25,0,0,0.8832116788321168
91761,59844,11497,4050,56,3046,39946,104,1128,0.19211616870530046
91762,54406,11922,2884,87,1938,36528,262,728,0.21913024298790573
91763,36739,5373,1656,186,4154,24693,9,424,0.14624785650126568
91764,54397,7747,3339,98,2546,39326,57,1268,0.14241594205562808
91765,47433,10567,1846,80,24752,9070,228,863,0.22277739126768284
91766,70447,6256,3788,118,8034,51547,41,663,0.0888043493690292
91767,49808,8367,5204,94,3048,32522,40,517,0.16798506264053967
91768,36191,5011,3126,73,1823,25593,46,465,0.13845983808129092
91770,61836,3034,372,128,36729,20734,35,435,0.049065269422342975
91773,33273,17441,1077,113,4098,8915,61,1568,0.5241787635620473
91775,24775,6611,143,7,10758,6425,80,704,0.2668415741675076
91776,37716,2666,280,54,23529,10673,65,357,0.0706861809311698
91780,34877,8103,179,37,19409,6458,73,618,0.2323307623935545
91784,26457,15868,1006,55,2724,6198,70,536,0.5997656574819519
91786,51439,19420,2686,14,3983,23405,213,1603,0.3775345554929139
91789,42332,6455,1073,50,26178,7588,68,920,0.15248511764150052
91790,44631,6354,1838,69,8229,27634,0,489,0.14236741278483564
91791,32226,6004,1471,75,7652,16318,115,520,0.18630919133618817
91792,31338,2670,1669,6,11858,14566,126,421,0.08520007658433851
91801,53964,6134,906,113,28677,17554,153,409,0.11366837150693054
91803,29571,2687,432,12,15328,10643,36,410,0.09086605119880964
91901,17034,12855,267,236,188,3028,38,421,0.7546671363156041
91902,17659,6710,972,172,1817,7532,7,433,0.3799762160937765
91905,1088,725,32,223,5,52,0,11,0.6663602941176471
91906,3679,2324,80,194,67,991,0,23,0.6316933949442783
91910,73761,18245,2840,175,7857,42427,35,1925,0.24735293718902943
91911,82708,14104,3082,336,6170,57268,49,1275,0.1705276394061034
91913,40698,8344,2479,7,9792,18356,29,1608,0.20502235982112144
91914,16200,3097,990,127,3872,7256,0,746,0.19117283950617284
91915,25172,6174,1380,55,5428,11493,31,547,0.24527252502780866
91916,1566,1326,44,0,66,103,0,8,0.8467432950191571
91917,560,208,0,0,15,337,0,0,0.37142857142857144
91931,377,361,0,0,0,16,0,0,0.9575596816976127
91932,25640,9298,813,66,2573,11880,8,883,0.3626365054602184
91934,364,131,0,0,0,223,0,10,0.3598901098901099
91935,8171,6238,119,18,145,1595,11,36,0.7634316485130339
91941,31582,20258,2087,152,1233,6365,39,1377,0.6414413273383572
91942,38719,23530,2750,39,2459,7675,26,2082,0.6077119760324389
91945,25523,8902,2536,40,1552,11364,171,806,0.348783450221369
91948,57,57,0,0,0,0,0,0,1.0
91950,60283,5990,2149,68,10970,39766,73,1148,0.09936466333792279
91962,1071,989,0,27,0,55,0,0,0.9234360410831
91963,1193,289,0,0,11,882,0,11,0.24224643755238895
91977,60769,21324,7120,166,4884,25065,105,1661,0.3509025983642976
91978,9003,5340,840,16,589,1806,0,412,0.5931356214595135
91980,258,0,0,0,0,258,0,0,0.0
92003,4000,2586,137,12,282,888,0,95,0.6465
92004,2637,1493,3,19,134,988,0,0,0.5661736822146378
92007,11135,8739,33,62,517,1513,34,179,0.7848226313426134
92008,26746,18971,273,35,1006,5724,0,699,0.7093023255813954
92009,41210,31888,572,49,3572,4061,19,1049,0.7737927687454501
92010,14695,11192,44,0,1451,1628,48,332,0.7616195985028922
92011,22416,16956,133,4,1758,2927,37,601,0.7564239828693791
92014,13247,11025,248,0,819,1029,0,126,0.8322639088095418
92019,43676,28332,1263,158,1417,10041,31,2324,0.6486857770858138
92020,56807,32665,2865,142,1876,15650,116,2798,0.5750171633777528
92021,64441,38133,3156,105,2160,18205,88,2408,0.5917505935662078
92024,48725,37341,164,33,2692,7338,47,1050,0.7663622370446382
92025,48567,19798,962,75,1986,25061,49,612,0.40764304980748245
92026,49309,28313,480,187,3224,16078,0,838,0.5741953801537245
92027,55129,21918,1009,81,3439,27648,149,875,0.39757659308168114
92028,48103,29865,693,118,930,15143,54,1126,0.6208552481134233
92029,19823,13488,96,3,1384,4254,0,569,0.6804217323311305
92036,3202,2818,21,6,51,269,0,37,0.8800749531542785
92037,41746,29950,408,68,5988,3944,55,1247,0.7174340056532362
92040,42232,30808,1071,495,692,7892,55,1170,0.7294942223906042
92054,42688,21395,1484,115,2006,16045,77,1354,0.5011947151424287
92055,13130,8330,948,155,459,2885,36,249,0.6344249809596344
92056,51142,27812,1705,125,3523,16200,30,1489,0.5438191701536897
92057,54274,24207,2368,198,4334,20074,36,2076,0.4460146663227328
92058,45685,20612,3273,423,1993,16020,443,2340,0.4511765349677137
92059,1301,173,8,444,98,556,0,22,0.13297463489623368
92060,162,162,0,0,0,0,0,0,1.0
92061,2301,1108,2,316,2,829,0,42,0.4815297696653629
92064,48208,32217,716,253,4801,8129,57,2001,0.668291569863923
92065,36341,26325,342,162,374,8406,13,663,0.7243884317987948
92066,277,137,0,0,0,140,0,0,0.49458483754512633
92067,7524,6867,0,18,208,226,49,156,0.9126794258373205
92069,45362,20326,1145,99,3826,18843,21,1042,0.44808429963405494
92070,1244,749,0,246,42,135,0,72,0.6020900321543409
92071,53841,38877,900,147,1615,9807,23,2398,0.7220705410374993
92075,12104,9024,244,0,493,2295,7,35,0.7455386649041639
92078,43220,27290,836,133,3077,10476,43,1206,0.6314206385932438
92081,27598,17864,892,45,1442,6280,191,872,0.6472932821218929
92082,19302,11831,99,1073,890,4920,106,316,0.6129416640762615
92083,36915,11104,640,52,1419,22914,17,461,0.30079913314370854
92084,47077,23556,1091,74,1561,19510,12,1119,0.5003717314187395
92086,1191,826,35,51,59,125,0,95,0.6935348446683459
92091,1268,1199,0,0,38,31,0,0,0.945583596214511
92101,35373,20846,3233,64,2804,7502,55,861,0.5893195375003534
92102,43354,8476,4498,98,2234,27109,20,859,0.19550675831526504
92103,30226,23326,667,41,1715,3728,66,680,0.7717197115066499
92104,44723,20566,3831,276,2420,15779,160,1493,0.4598528721239631
92105,67482,8200,9853,215,12420,35642,81,1047,0.12151388518419727
92106,19971,15422,606,71,799,2477,35,488,0.7722197185919584
92107,26746,22250,665,14,576,2495,149,543,0.8319000972107978
92108,18390,10926,1172,12,2081,3154,133,856,0.5941272430668841
92109,43857,36865,530,135,1403,4191,82,570,0.840572770595344
92110,27254,17305,1001,106,1997,5722,39,989,0.6349526674983489
92111,46072,19827,2508,223,8332,13009,153,1686,0.4303481507206112
92113,55782,5956,7732,158,1498,39970,9,433,0.10677279409128393
92114,68524,5534,14943,32,15840,28319,18,2098,0.08076002568443173
92115,60054,25019,6962,169,8402,17158,174,1969,0.4166083857861258
92116,31828,18194,2667,48,1087,8495,96,1190,0.5716350383310292
92117,52375,33300,1053,80,5704,10222,66,1797,0.6357995226730311
92118,19771,15673,137,32,404,2970,0,509,0.792726720954934
92119,23327,16549,557,34,1119,3800,51,1171,0.7094354181849359
92120,25463,17173,863,176,1785,4851,0,615,0.674429564466088
92121,4580,1953,68,15,1577,780,0,187,0.4264192139737991
92122,46217,26062,723,36,13302,4371,95,1573,0.5639050565809118
92123,27437,13882,2091,223,4352,5092,124,1374,0.5059591063162883
92124,31024,18757,2156,98,3376,4546,60,1791,0.6045964414646725
92126,76797,24379,2550,146,34051,11532,245,2823,0.31744729611833794
92127,40237,21848,1097,124,11806,3388,126,1665,0.5429828267514973
92128,48438,29035,1069,33,11107,5170,144,1841,0.5994260704405632
92129,53218,28720,1844,139,14599,4976,154,2607,0.5396670299522718
92130,47599,29581,289,104,11866,4168,67,1524,0.621462635769659
92131,34306,21334,824,0,7263,3058,84,1386,0.6218737247128782
92132,0,0,0,0,0,0,0,0,
92134,62,35,0,0,10,0,0,7,0.5645161290322581
92135,1358,832,100,10,106,269,12,27,0.6126656848306333
92139,36528,5028,4594,36,10612,14423,91,1063,0.1376478318002628
92140,2661,1541,205,29,113,688,0,57,0.5791055993987223
92145,1381,666,41,0,569,25,0,80,0.4822592324402607
92147,459,278,33,4,38,92,0,8,0.6056644880174292
92154,81952,9792,5002,101,10648,54066,35,2105,0.11948457633736821
92155,839,445,113,10,81,154,0,22,0.5303933253873659
92173,28723,914,431,9,588,26660,0,103,0.031821188594506146
92201,63009,11890,1097,303,1018,48218,42,420,0.1887032011299973
92203,24850,13889,849,61,506,8954,23,568,0.5589134808853119
92210,4861,4272,72,0,280,202,0,35,0.8788315161489405
92211,24477,18946,249,36,1788,2959,0,470,0.7740327654532827
92220,31860,15264,2044,542,2041,11537,70,336,0.47909604519774013
92222,0,0,0,0,0,0,0,0,
92223,42408,21068,1978,75,3659,14780,50,798,0.49679305791360123
92225,24292,7711,2911,108,460,12667,0,396,0.31742960645479995
92227,26310,4147,611,7,166,21187,73,119,0.15762067654884074
92230,2121,1062,29,62,0,913,0,19,0.5007072135785007
92231,38700,777,52,7,484,37360,0,0,0.02007751937984496
92233,10520,1131,1440,115,151,7549,13,87,0.10750950570342205
92234,51507,16693,998,150,2313,30825,4,492,0.32409187100782416
92236,40881,561,445,34,25,39716,14,72,0.013722756292654289
92239,345,147,51,3,0,123,0,17,0.4260869565217391
92240,33178,11023,2193,402,798,17483,530,676,0.3322382301525107
92241,9823,5607,55,36,96,3918,0,86,0.570803216939835
92242,1329,1068,0,50,0,147,0,64,0.8036117381489842
92243,47762,7708,1185,10,991,37585,70,196,0.16138352665298772
92249,7277,240,0,0,0,7019,0,18,0.032980623883468466
