zip_code,total,white,black,indigenous,asian,latino,other,multiracial,white_percent
90503,46402,17491,1453,91,18693,6995,148,1506,0.376944959268997
90504,31463,9875,1370,40,12358,6244,153,1369,0.31386072529637987
90505,35804,18590,377,53,11563,3730,50,1379,0.519215730086024
90506,0,0,0,0,0,0,0,0,
90601,32524,6573,533,39,1741,23041,232,336,0.2020969130488255
90602,26210,4684,267,81,673,19932,35,432,0.17871041587180467
90603,19199,8463,136,62,633,9573,0,319,0.4408042085525288
90604,40340,11213,187,132,1457,26803,48,483,0.27796232027764006
90605,40159,7376,200,110,1785,30307,19,362,0.18366991209940486
90606,32929,3370,180,85,507,28551,80,156,0.1023414011965137
90620,43414,16803,730,126,10567,13498,144,1134,0.3870410466669738
90621,36338,6198,2747,147,10292,16559,79,300,0.17056524850019264
90623,15402,4668,935,66,7103,2041,0,541,0.3030775223996883
90630,47881,21937,1014,109,14759,8689,55,1121,0.45815668010275473
90631,67707,23271,1152,233,5024,36870,137,989,0.3437015375072001
90638,48922,18217,1008,244,8966,19600,78,746,0.37236825967867215
90640,62782,5655,531,275,6307,49620,89,290,0.09007358797107451
90650,105348,13171,4261,132,13963,72647,332,752,0.12502373087291643
90660,62994,3023,231,56,1740,57484,145,257,0.047988697336254243
90670,15321,1780,583,119,343,12341,0,155,0.11618040597872202
90680,30526,7398,895,161,6935,14048,242,750,0.24235078293913384
90701,16573,3806,658,98,5793,5894,30,294,0.22965063657756593
90703,49537,7837,3293,191,30536,5844,297,1385,0.1582049780971799
90704,4060,1641,25,27,19,2304,0,44,0.4041871921182266
90706,76243,16617,10479,224,8411,38663,581,948,0.21794787718216754
90710,27672,6064,3223,0,3523,13610,31,905,0.21913847932928593
90712,31786,12374,2799,271,5189,9106,273,1414,0.38929088277858176
90713,27344,16359,887,75,2199,6778,50,776,0.5982665301345816
90715,20662,4297,2301,28,5149,8376,0,348,0.20796631497434906
90716,14265,990,435,0,1363,11173,91,156,0.0694006309148265
90717,21353,8032,433,40,3502,7853,23,1226,0.3761532337376481
90720,21360,14771,335,29,2296,3239,8,675,0.6915262172284644
90723,54196,3725,5152,19,1361,43111,0,264,0.06873200974241642
90731,60467,21022,3644,238,2382,31215,189,1704,0.3476607074933435
90732,20300,12503,648,32,1312,5092,50,647,0.6159113300492611
90740,23875,18412,79,109,2242,2531,34,451,0.7711832460732985
90742,1063,910,46,0,25,82,0,0,0.8560677328316086
90743,277,239,0,0,0,38,0,0,0.8628158844765343
90744,56811,2470,1647,87,1235,50774,1,234,0.04347749555543821
90745,57668,4379,4204,62,20871,24188,31,1832,0.07593466047027814
90746,26021,1554,15161,84,1705,5387,56,1773,0.059720994581299716
90747,0,0,0,0,0,0,0,0,
90755,10893,2814,1392,9,2553,3612,68,403,0.25833103828146514
90802,38669,13330,5953,28,3472,14426,137,1304,0.34472057720654786
90803,30670,23100,627,77,1895,3915,103,804,0.7531790022823606
90804,40817,10504,4993,116,6298,17652,110,964,0.25734375382806185
90805,92627,9067,20348,267,10393,48931,428,1620,0.09788722510715019
90806,42486,3754,6624,196,7355,21612,29,2036,0.08835851810008002
90807,31912,11289,5464,62,5419,8388,124,1131,0.35375407370268236
90808,39848,24817,1584,90,3233,8171,160,1723,0.6227916081108211
90810,37208,1978,5262,64,8441,18961,39,1341,0.05316061062137175
90813,57602,3847,6518,205,8176,37338,51,1251,0.06678587549043435
90814,18260,10493,1569,0,1538,3916,105,631,0.5746440306681271
90815,41278,25047,2750,77,4731,6986,292,1195,0.606788119579437
90822,47,23,4,1,1,17,0,1,0.48936170212765956
90831,0,0,0,0,0,0,0,0,
91001,38113,13662,9594,24,1454,12015,167,1124,0.35846036785348834
91006,32233,9405,143,54,16548,5506,38,539,0.29178171439208267
91007,33241,8336,767,98,19113,3868,30,968,0.2507746457687795
91008,1271,682,9,0,353,214,0,13,0.5365853658536586
91010,24917,6446,1961,3,3396,12757,0,321,0.258698880282538
91011,20308,13632,67,18,5202,1002,32,355,0.6712625566279299
91016,41385,17197,2210,58,4969,16064,105,782,0.415537030324997
91020,8682,4720,77,89,2416,1016,19,112,0.543653536051601
91024,10881,7861,166,0,866,1682,0,306,0.7224519805164966
91030,25465,10908,510,35,7792,5357,36,827,0.4283526408796387
91040,20232,11720,177,3,2146,5699,67,388,0.5792803479636219
91042,27593,17059,592,146,2732,6396,70,598,0.6182365092595948
91046,123,112,0,0,11,0,0,0,0.9105691056910569
91101,21121,8932,2211,37,4302,4942,207,483,0.42289664315136594
91103,27330,5974,5314,10,2097,13388,94,453,0.2185876326381266
91104,37335,14931,4627,7,2104,14403,104,1113,0.3999196464443552
91105,10548,7171,292,27,1539,1155,7,357,0.6798445202882063
91106,25096,9784,1687,70,5046,7548,137,582,0.389862926362767
91107,31329,15390,1477,48,5557,8077,61,708,0.49123814995690895
91108,13281,5330,0,0,6801,858,87,205,0.40132520141555605
91201,23419,16811,488,17,2197,3604,43,244,0.717835945172723
91202,22414,15585,526,31,3423,2425,0,410,0.695324350852146
91203,13016,7586,301,0,2212,2671,72,174,0.582821143208359
91204,15830,7244,382,111,2417,5461,52,163,0.45761212886923563
91205,38321,22379,326,50,5161,9919,49,437,0.5839878917564781
91206,32674,21582,756,33,5151,4756,62,246,0.660525188223052
91207,10566,7307,27,8,1823,1123,0,278,0.6915578269922392
91208,15672,11530,144,0,2524,1191,0,283,0.7357069933639612
91210,194,154,20,0,20,0,0,0,0.7938144329896907
91214,31642,18087,113,72,9153,3256,70,874,0.571613678022881
91301,25343,19906,363,28,1589,2786,30,641,0.7854634415815018
91302,25802,19859,710,22,2390,1911,7,903,0.7696690179055887
91303,26308,6063,513,12,2841,16534,87,258,0.2304622168161776
91304,52249,18835,2140,157,7297,22689,243,819,0.36048536814101706
91306,47235,13826,2253,64,8692,21190,35,1131,0.2927066793691119
91307,24506,16690,513,157,3124,3161,60,801,0.6810577001550641
91311,37504,20937,1266,32,6470,7737,164,796,0.55826045221843
91316,26586,19940,1394,14,1651,2495,177,897,0.7500188068908448
91320,45205,30288,639,37,4933,8074,115,881,0.6700143789403827
91321,34948,14837,1042,22,1678,16126,15,1228,0.42454503834268054
91324,26853,10661,1496,8,4545,9603,59,381,0.39701336908352886
91325,32497,14205,2244,9,5814,9396,82,719,0.4371172723636028
91326,34468,18029,1562,107,9601,3872,178,1012,0.5230648717651155
91330,794,274,145,0,181,175,0,19,0.345088161209068
91331,97523,4277,3057,61,3959,85627,111,349,0.043856321072977655
91335,75267,23291,2203,65,10770,37114,171,1318,0.30944504231602166
91340,34516,2006,422,116,346,31396,79,151,0.05811797427280102
91342,87707,12261,3951,240,5620,64481,275,826,0.1397949992588961
91343,59886,11843,2408,28,8729,35898,28,835,0.1977590755769295
91344,53134,25582,1900,89,8571,15210,85,1601,0.48146196409078934
91345,18629,4237,668,13,2073,11208,0,367,0.22744108647807182
91350,32449,18521,841,69,3222,8274,7,1502,0.5707725969983667
91351,31596,14351,623,49,2197,12850,24,1421,0.4542030636789467
91352,46561,9145,727,41,4143,32290,22,184,0.19640901183393827
91354,28330,15593,1093,41,5102,5012,140,1349,0.5504059301094246
91355,32104,21088,331,17,3326,5994,19,1304,0.6568651881385497
91356,29905,21635,1134,105,1778,4326,177,704,0.7234576157833138
91360,42083,28862,168,0,3569,8578,44,862,0.6858351353278046
91361,20193,17077,236,36,1021,1301,143,363,0.8456891001832318
91362,35267,26503,454,76,3076,4253,40,832,0.7514957325545127
91364,25087,19509,916,11,1390,2439,42,772,0.7776537648981544
91367,39503,26163,2256,114,4185,4875,196,1686,0.6623041288003443
91371,0,0,0,0,0,0,0,0,
91377,14045,11418,81,5,1349,877,0,315,0.8129583481666073
91381,18597,10516,493,29,4414,2566,8,571,0.5654675485293327
91384,29617,13673,3160,13,1350,9946,45,1400,0.4616605328021069
91387,39991,18262,1995,126,4800,12594,52,2066,0.4566527468680453
91390,19348,13451,390,11,1209,3562,58,667,0.6952139756047137
91401,38600,17819,1563,59,1916,16300,408,535,0.4616321243523316
91402,70676,6815,2482,88,9188,50655,584,751,0.09642594374327919
91403,23551,17081,1227,12,2094,2194,20,923,0.7252770582990107
91405,53395,13901,2485,63,3831,31807,430,603,0.2603427287199176
91406,52955,16431,2398,53,4370,28294,249,981,0.3102823151732603
91411,23520,8050,1057,43,1409,12517,27,396,0.34226190476190477
91423,30268,20897,1619,44,2272,4309,42,1016,0.6903991013611736
91436,14294,11314,173,37,858,1462,140,298,0.7915209178676368
91501,20860,13977,328,67,2397,3494,196,390,0.6700383509108341
91502,11134,5999,415,21,1355,3143,96,105,0.5388000718519849
91504,25370,14552,583,0,2891,7080,0,257,0.5735908553409539
91505,29835,17596,312,26,3456,7617,49,743,0.5897771074241662
91506,19039,10336,253,0,1926,5773,0,751,0.5428856557592311
91601,35830,14885,2899,39,2039,14955,56,857,0.41543399385989394
91602,17342,11656,855,39,1424,2700,101,567,0.6721254757236766
91604,27107,20912,896,62,2111,2230,29,866,0.7714612461725754
91605,54052,11913,1689,16,5561,34353,148,357,0.22039887515725598
91606,45897,14421,1283,69,2610,26449,317,499,0.31420354271521017
91607,28346,19106,1360,0,1915,5169,46,735,0.6740280815635363
91608,0,0,0,0,0,0,0,0,
91701,40394,20442,2484,36,3042,12632,42,1467,0.5060652572164183
91702,59967,10983,1830,84,4513,41896,94,567,0.1831507329030967
91706,77012,3826,321,92,11419,60641,125,538,0.049680569261933205
91708,3854,1159,376,120,683,1154,4,352,0.30072651790347693
91709,74765,25972,2778,207,20784,22586,229,2063,0.34738179629505783
91710,79755,22298,4021,206,7113,44147,262,1613,0.279581217478528
91711,35460,21266,1744,96,3848,7374,82,998,0.5997179921037789
91722,35400,8884,1293,28,3256,21192,16,731,0.25096045197740113
91723,18753,6175,951,25,1773,9508,41,250,0.3292806484295846
91724,24784,10272,842,31,1925,11049,55,428,0.4144609425435765
91730,63925,23549,6514,15,6247,24922,264,2192,0.36838482596793115
91731,29279,1498,67,10,7523,20053,7,121,0.05116294955428806
91732,62661,3778,450,35,15027,42959,128,253,0.060292686040759005
91733,43459,1180,116,320,8064,33623,1,49,0.027152028348558413
91737,24872,12342,1732,19,2443,7387,162,773,0.4962206497266002
91739,34016,13354,2425,94,4992,11869,99,1136,0.3925799623706491
91740,25235,12368,643,64,1569,10119,27,445,0.4901129383792352
91741,25667,17645,476,63,1972,4846,81,584,0.6874586044337087
91744,83241,4828,658,40,6625,70477,108,465,0.058000264292836466
91745,55723,9448,543,103,20247,24188,46,869,0.16955296735638783
91746,31680,1668,212,0,2381,27232,131,56,0.05265151515151515
91748,47076,4675,426,62,27282,13946,45,477,0.09930750276149206
91750,33800,18570,1242,18,2900,10085,107,878,0.5494082840236686
91752,28618,7587,2511,22,2047,15971,144,336,0.26511286602837375
91754,32778,1621,99,10,20037,10084,140,629,0.04945390200744402
91755,27442,1235,56,0,19023,6601,41,486,0.0450040084541943
91759,284,271,0,0,4,9,0,0,0.954225352112676
91761,59903,11934,4524,58,2955,39038,110,1264,0.1992220756890306
91762,55801,13032,3202,57,2054,36534,211,645,0.23354420171681511
91763,36725,5830,1650,266,3735,24557,10,419,0.15874744724302248
91764,53055,8180,3698,264,2460,37222,61,1117,0.1541796249175384
91765,47017,10793,1690,62,24243,9214,172,817,0.2295552672437629
91766,70842,6187,3743,69,7978,52123,37,705,0.08733519663476469
91767,49461,8368,5238,105,2711,32261,49,715,0.16918380137886416
91768,35525,5141,3282,120,1603,24830,46,497,0.14471498944405348
91770,61869,3266,411,136,36817,20458,106,456,0.052788957313032375
91773,33269,18407,946,109,3961,8635,50,1161,0.5532778262045748
91775,24677,6671,120,0,10900,6205,48,616,0.2703326984641569
91776,37634,2769,288,59,23780,10331,0,316,0.0735770845512037
91780,34139,8313,168,39,19256,5887,67,409,0.2435044963238525
91784,27285,16151,1020,57,2558,6660,47,792,0.5919369617005681
91786,50650,19325,2845,17,4373,22153,214,1543,0.38153998025666336
91789,42292,6634,1062,43,26127,7566,62,798,0.15686181783788897
91790,44720,7015,1865,1,7666,27792,55,269,0.1568649373881932
91791,32170,6354,1477,52,7148,16357,135,551,0.19751321106621075
91792,30560,3081,1616,15,12078,13246,176,348,0.10081806282722514
91801,53135,6086,843,107,28564,16653,222,561,0.11453843982309213
91803,30197,2431,374,35,15791,11238,40,288,0.08050468589594993
91901,16606,12899,224,258,188,2595,42,398,0.7767674334577863
91902,17399,6868,805,203,1841,7120,8,536,0.39473532961664465
91905,955,763,45,57,0,62,0,21,0.7989528795811518
91906,3511,1907,169,312,64,1039,0,20,0.5431500996866989
91910,71887,18377,2740,155,7486,40592,87,1987,0.25563731968227915
91911,79518,14060,2827,224,5699,54697,317,1368,0.17681531225634448
91913,40633,8116,1935,7,10360,18748,18,1231,0.1997391282947358
91914,16741,3440,1138,176,3546,7885,0,491,0.20548354339645183
91915,24329,5571,1054,48,5097,11604,29,671,0.2289859838053352
91916,1491,1303,34,0,61,87,0,0,0.8739101274312542
91917,648,209,0,0,19,420,0,0,0.32253086419753085
91931,449,440,0,0,0,9,0,0,0.9799554565701559
91932,25334,10151,856,26,1970,11553,6,724,0.4006868240309466
91934,477,166,0,0,0,280,0,10,0.3480083857442348
91935,8387,6392,162,15,125,1645,8,27,0.7621318707523549
91941,31762,20572,2516,197,1421,5464,7,1483,0.6476922108179586
91942,38314,24262,2245,79,2560,6950,21,2050,0.6332411129091193
91945,25343,9479,2759,73,1341,10559,216,903,0.3740283312946376
91948,43,43,0,0,0,0,0,0,1.0
91950,60003,6147,2301,63,11477,38857,67,980,0.10244487775611219
91962,1027,979,0,0,0,48,0,0,0.9532619279454723
91963,1424,246,0,0,10,1156,0,12,0.17275280898876405
91977,58402,21263,6889,196,4314,23842,90,1527,0.36407999726036777
91978,8871,5422,818,51,450,1737,0,393,0.611205050163454
91980,359,0,0,0,0,359,0,0,0.0
92003,3841,2487,176,0,282,824,0,72,0.6474876334287946
92004,2847,1562,0,21,64,1113,0,7,0.5486476993326308
92007,11094,8464,27,11,452,1660,0,335,0.7629349197764558
92008,26343,18763,133,26,982,5654,0,733,0.7122575257184072
92009,39781,30699,256,48,3577,4157,0,1044,0.7717000578165456
92010,14194,11016,119,0,1202,1479,52,326,0.7761025785543187
92011,21982,16991,125,17,1585,2434,235,595,0.7729505959421344
92014,13333,11097,159,18,941,787,0,331,0.8322958073951848
92019,42914,29070,1325,166,1374,8842,37,2009,0.6774013142564198
92020,56836,31630,2947,131,2245,16365,162,2663,0.5565134773734957
92021,63397,38621,2375,71,1935,17459,24,2708,0.6091928640156474
92024,48214,37804,172,72,2125,6842,157,980,0.7840876094080558
92025,47937,19097,985,67,1960,25200,76,520,0.3983770365271085
92026,48713,28014,657,283,2547,15965,0,906,0.5750826268141974
92027,54956,22616,652,100,3516,27024,192,847,0.41152922337870296
92028,47278,28257,693,106,768,16311,21,896,0.5976775667329414
92029,20170,13392,228,2,1671,4304,0,561,0.6639563708477938
92036,2733,2484,22,0,36,168,0,23,0.9088913282107574
92037,43149,30858,340,26,6597,3987,77,1193,0.7151498296600153
92040,41024,30193,761,583,502,7597,80,1276,0.7359838143525741
92054,42829,21041,1212,126,1833,16792,174,1557,0.49127927338952576
92055,12107,7514,777,143,561,2833,38,196,0.6206326918311721
92056,50765,27997,1772,170,3756,15506,33,1327,0.551502019107653
92057,53061,23801,2549,294,4682,18785,87,1795,0.44855920544279226
92058,44141,18501,3831,204,2454,16261,415,2087,0.4191341383294443
92059,1473,266,6,533,97,559,0,12,0.18058384249830278
92060,212,212,0,0,0,0,0,0,1.0
92061,2678,1053,2,380,3,1201,0,39,0.3932038834951456
92064,47942,32978,631,48,4401,7932,65,1880,0.6878728463560135
92065,36840,26174,306,164,370,8887,10,854,0.7104777415852335
92066,363,294,0,0,0,69,0,0,0.8099173553719008
92067,7576,6748,0,20,185,428,53,142,0.8907074973600845
92069,45316,19363,1136,123,4192,19489,45,856,0.4272883749668991
92070,1243,762,0,255,19,121,3,83,0.6130329847144006
92071,53302,39538,719,185,1718,8816,19,2254,0.7417732918089377
92075,12083,9093,345,0,440,2145,9,51,0.7525448977902839
92078,41589,25558,1082,157,2867,10711,34,1095,0.6145374978960783
92081,27927,18048,882,71,1443,6352,126,900,0.646256311096788
92082,19420,11633,182,858,1185,5002,111,380,0.5990216271884655
92083,36247,10702,671,46,1457,22639,12,505,0.2952520208568985
92084,46982,22815,1077,75,1613,20029,0,1215,0.4856115107913669
92086,1188,840,59,45,45,104,9,86,0.7070707070707071
92091,1040,961,0,0,42,37,0,0,0.9240384615384616
92101,33886,19962,3080,52,2544,7219,136,893,0.5890928407011745
92102,42715,7975,4874,158,2202,26554,51,876,0.18670256350228256
92103,30324,23925,607,75,1702,3119,130,735,0.7889790265136526
92104,43714,20261,3971,264,2262,15323,247,1321,0.4634899574507023
92105,65746,8289,8653,235,12013,35487,81,975,0.12607611109421105
92106,19217,15518,482,34,534,2067,37,465,0.8075141801529896
92107,27264,22773,626,75,598,2574,82,488,0.8352772887323944
92108,17828,11058,1243,4,1909,2887,29,662,0.6202602647520754
92109,44095,36735,577,101,1511,4299,130,699,0.833087651661186
92110,26673,17400,883,116,1721,5645,84,794,0.652345068046339
92111,44737,20097,2048,216,8127,12284,132,1490,0.44922547332185886
92113,55206,5795,8249,109,1626,38902,7,374,0.10497047422381625
92114,66461,5493,15171,57,14979,26731,18,1807,0.08264997517340997
92115,59978,26529,6716,151,8462,15760,226,1903,0.4423121811330821
92116,31847,18707,2278,73,1063,8433,93,1124,0.5874022670895218
92117,52612,33825,890,110,5523,10232,102,1790,0.6429141640690337
92118,18838,14895,247,11,492,2705,0,449,0.7906890328060303
92119,23772,16533,531,35,1068,4234,39,1296,0.6954820797576982
92120,26430,18712,821,207,1701,4393,0,596,0.7079833522512297
92121,4398,2182,61,14,1334,601,0,206,0.4961346066393815
92122,44768,26331,661,21,12550,3823,101,1219,0.588165654038599
92123,27565,14226,2316,262,4116,4637,151,1556,0.5160892436060222
92124,31360,19186,2402,111,3432,4236,35,1833,0.6117984693877551
92126,76373,23628,2935,121,33382,11900,303,3297,0.3093763502808584
92127,39425,21534,1290,129,11057,3343,163,1788,0.5462016487000634
92128,47934,29943,1408,87,9888,4885,115,1608,0.6246714232069095
92129,52942,27644,1822,118,15427,5150,228,2426,0.5221563220127687
92130,47527,30521,290,28,11312,3712,114,1550,0.6421823384602436
92131,34073,21443,860,0,6948,2709,80,1748,0.6293252722096675
92132,0,0,0,0,0,0,0,0,
92134,30,21,0,0,9,0,0,0,0.7
92135,793,505,53,7,58,147,8,15,0.6368221941992434
92139,35249,5184,5061,11,10614,12922,96,1042,0.14706800192913275
92140,3854,2396,226,17,124,980,0,75,0.621691748832382
92145,1014,442,40,0,427,26,0,79,0.4358974358974359
92147,412,213,40,4,61,80,0,8,0.5169902912621359
92154,79755,10059,5158,88,9489,52809,47,1839,0.12612375399661463
92155,843,418,139,8,71,160,0,42,0.4958481613285884
92173,28055,989,382,9,724,25773,25,143,0.03525218321154874
92201,61304,11741,935,261,735,47250,20,360,0.19152094479968682
92203,24016,13738,682,66,528,8552,22,428,0.5720353097934711
92210,4797,4289,66,0,142,267,0,33,0.8941004794663331
92211,24271,18538,282,33,1472,3657,0,289,0.7637921799678629
92220,31563,15611,1821,440,2054,11191,52,365,0.49459810537654847
92222,0,0,0,0,0,0,0,0,
92223,40779,20584,1569,111,3655,14127,38,695,0.5047696118100002
92225,25016,7914,3340,85,362,12741,0,506,0.3163575311800448
92227,26079,4210,947,6,220,20567,54,75,0.16143257026726485
92230,1741,944,61,0,0,707,0,13,0.5422171165996553
92231,37694,983,63,8,328,36300,0,6,0.02607842096885446
92233,10045,1364,1305,107,190,6984,0,52,0.13578894972623196
92234,51130,16903,883,111,1880,30565,48,714,0.33058869548210446
92236,39743,944,278,39,8,38357,0,105,0.023752610522607756
92239,284,142,41,2,0,91,0,6,0.5
92240,32695,11466,2198,440,536,16905,493,645,0.3506958250497018
92241,8619,5456,1,34,58,3022,0,48,0.633020071934099
92242,1331,1077,0,37,0,159,0,58,0.8091660405709993
92243,47445,7883,1254,21,1075,36979,61,165,0.16615027927073453
92249,7347,183,17,0,0,7117,0,30,0.02490812576561862
