"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"2249","327","304","107","199","73","62","49","25","26","0","12","0","12","0","12","18","24","0","12","18","24","1945","302","1386","259","0","12","6","9","0","12","0","12","447","172","106","80","106","80","0","12","8600000US92281","ZCTA5 92281"
"1233","291","787","200","565","151","142","171","6","9","72","55","0","12","0","12","2","4","0","12","2","4","446","232","324","215","0","12","13","23","0","12","0","12","86","79","23","29","0","12","23","29","8600000US92282","ZCTA5 92282"
"2287","287","1486","208","430","132","15","14","886","164","29","38","0","12","0","12","126","68","0","12","126","68","801","204","470","168","0","12","77","58","4","6","0","12","98","66","152","75","6","9","146","75","8600000US92283","ZCTA5 92283"
"25850","524","21247","776","18046","1070","1346","614","288","159","520","291","28","45","279","358","740","337","15","24","725","330","4603","724","2669","553","0","22","352","188","0","22","0","22","1301","525","281","257","73","124","208","220","8600000US92284","ZCTA5 92284"
"2556","427","2195","421","2008","433","30","48","88","57","46","72","0","12","0","12","23","27","0","12","23","27","361","223","215","153","0","12","22","25","0","12","0","12","118","149","6","9","0","12","6","9","8600000US92285","ZCTA5 92285"
"32801","176","12830","891","5374","687","5811","849","12","21","565","199","0","25","47","55","1021","571","10","18","1011","570","19971","863","14598","1253","257","233","91","112","18","30","18","30","4225","844","764","311","384","221","380","211","8600000US92301","ZCTA5 92301"
"21","27","7","17","7","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","21","14","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92304","ZCTA5 92304"
"519","175","443","146","437","146","1","3","0","12","0","12","0","12","0","12","5","9","0","12","5","9","76","86","20","29","0","12","0","12","0","12","0","12","56","79","0","12","0","12","0","12","8600000US92305","ZCTA5 92305"
"38583","1214","26468","1330","21487","1051","2965","685","116","119","935","307","16","26","0","25","949","292","0","25","949","292","12115","1226","9345","1232","83","86","80","70","14","23","3","10","1310","417","1280","445","546","341","734","327","8600000US92307","ZCTA5 92307"
"40285","1223","26500","1255","21620","1235","2894","589","74","81","1137","292","5","10","18","28","752","225","102","75","650","215","13785","1205","10824","1107","121","90","560","391","206","216","0","25","1417","419","657","272","275","178","382","211","8600000US92308","ZCTA5 92308"
"742","201","265","114","234","106","0","12","0","12","29","47","0","12","0","12","2","4","0","12","2","4","477","171","380","158","0","12","18","28","0","12","0","12","79","76","0","12","0","12","0","12","8600000US92309","ZCTA5 92309"
"9337","859","7177","733","4467","786","1441","398","22","29","713","329","5","11","80","87","449","251","0","17","449","251","2160","554","1507","553","196","224","0","17","0","17","0","17","349","279","108","120","0","17","108","120","8600000US92310","ZCTA5 92310"
"33962","928","18453","1079","11465","989","4015","843","276","93","823","242","516","395","30","49","1328","475","0","25","1328","475","15509","1258","12133","1376","132","87","205","139","42","46","0","25","1889","492","1108","408","484","237","624","337","8600000US92311","ZCTA5 92311"
"12432","74","6557","545","4838","507","685","257","7","11","700","215","4","10","8","12","315","193","60","91","255","123","5875","535","4188","551","106","112","74","58","0","19","0","19","1107","355","400","199","173","121","227","159","8600000US92313","ZCTA5 92313"
"11997","899","9582","830","9079","829","72","89","0","19","190","134","0","19","28","33","213","105","0","19","213","105","2415","574","2150","563","0","19","67","96","6","11","0","19","192","139","0","19","0","19","0","19","8600000US92314","ZCTA5 92314"
"5282","144","4091","269","3835","275","66","49","17","22","54","58","100","95","0","17","19","17","0","17","19","17","1191","275","1018","278","0","17","5","7","0","17","0","17","168","120","0","17","0","17","0","17","8600000US92315","ZCTA5 92315"
"30231","1479","5637","645","3705","570","1048","325","29","29","298","168","34","60","344","342","179","96","15","26","164","88","24594","1356","12028","1203","130","124","84","92","11","17","0","25","11614","1439","727","278","560","259","167","107","8600000US92316","ZCTA5 92316"
"8364","54","6197","369","5835","384","93","71","37","55","95","82","0","17","0","17","137","74","0","17","137","74","2167","368","1567","332","0","17","119","118","119","183","12","18","209","139","141","120","45","56","96","109","8600000US92320","ZCTA5 92320"
"1214","375","834","281","783","282","0","12","0","12","0","12","16","26","20","30","15","24","0","12","15","24","380","279","310","271","0","12","0","12","0","12","0","12","70","76","0","12","0","12","0","12","8600000US92321","ZCTA5 92321"
"696","324","578","313","565","310","0","12","0","12","0","12","0","12","0","12","13","21","0","12","13","21","118","128","118","128","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92322","ZCTA5 92322"
"58854","980","18083","1254","10049","1060","4156","676","90","74","2763","730","339","306","36","35","650","304","32","29","618","302","40771","1394","28102","1926","255","142","352","192","99","85","21","22","10753","1436","1189","315","578","253","611","304","8600000US92324","ZCTA5 92324"
"8019","838","6623","771","6128","678","129","100","38","61","123","94","0","17","0","17","205","215","0","17","205","215","1396","460","1188","448","0","17","1","3","0","17","0","17","100","65","107","69","92","66","15","26","8600000US92325","ZCTA5 92325"
"544","331","480","331","461","327","0","12","19","31","0","12","0","12","0","12","0","12","0","12","0","12","64","53","64","53","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92327","ZCTA5 92327"
"292","89","259","86","193","67","17","20","31","16","0","12","0","12","0","12","18","27","1","2","17","27","33","31","19","20","0","12","14","22","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92328","ZCTA5 92328"
"3","6","3","6","3","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92332","ZCTA5 92332"
"217","111","205","110","205","110","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","17","12","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92333","ZCTA5 92333"
"99079","2242","17264","1320","9274","1004","4617","783","48","51","1768","466","819","561","85","68","653","264","25","33","628","261","81815","2275","30307","1969","484","216","1026","561","110","84","10","17","48157","2366","1721","441","1032","378","689","224","8600000US92335","ZCTA5 92335"
"92306","1908","40418","1634","17707","1247","10388","1208","193","180","8760","991","372","487","244","200","2754","534","112","125","2642","544","51888","1902","31287","2322","432","323","477","327","233","145","25","39","17498","2201","1936","483","808","250","1128","431","8600000US92336","ZCTA5 92336"
"39074","1265","11687","743","4468","633","3855","431","66","53","2451","522","0","25","72","59","775","410","90","114","685","377","27387","1332","11889","1316","269","175","333","242","99","98","0","25","14011","1405","786","269","552","245","234","166","8600000US92337","ZCTA5 92337"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92338","ZCTA5 92338"
"1171","236","1035","209","978","210","0","12","0","12","18","26","18","25","0","12","21","24","0","12","21","24","136","121","118","118","0","12","0","12","0","12","0","12","18","29","0","12","0","12","0","12","8600000US92339","ZCTA5 92339"
"231","105","231","105","231","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92341","ZCTA5 92341"
"7058","948","5444","857","4506","786","417","279","19","23","213","148","50","79","0","17","239","184","0","17","239","184","1614","561","1479","551","42","67","9","21","0","17","0","17","84","103","0","17","0","17","0","17","8600000US92342","ZCTA5 92342"
"22259","1285","12532","1068","8890","999","1814","920","857","751","752","532","0","22","0","22","219","156","0","22","219","156","9727","1120","8560","1011","89","108","27","32","19","32","0","22","943","580","89","84","50","28","39","73","8600000US92344","ZCTA5 92344"
"81094","1133","36584","1320","30548","1237","3292","859","246","134","1115","346","184","138","100","82","1099","307","111","107","988","251","44510","1430","35270","1893","314","207","557","307","35","32","24","27","6842","1217","1468","351","875","316","593","218","8600000US92345","ZCTA5 92345"
"60320","1905","34559","1410","21360","1108","6221","815","261","130","5155","765","19","48","136","117","1407","381","202","203","1205","291","25761","1597","15871","1383","332","219","364","247","84","72","0","28","7164","1117","1946","574","1148","474","798","347","8600000US92346","ZCTA5 92346"
"1372","481","742","357","679","317","36","57","0","12","0","12","0","12","0","12","27","31","11","16","16","25","630","282","127","103","371","174","0","12","0","12","0","12","132","181","0","12","0","12","0","12","8600000US92347","ZCTA5 92347"
"6601","878","5737","873","5211","813","63","101","37","50","156","110","0","17","66","102","204","157","0","17","204","157","864","277","759","265","0","17","0","17","0","17","0","17","96","105","9","15","0","17","9","15","8600000US92352","ZCTA5 92352"
"20963","945","15616","801","6580","616","2105","447","22","28","6324","624","27","43","41","65","517","187","31","25","486","185","5347","831","4134","820","30","40","2","6","67","86","0","22","860","411","254","149","160","128","94","67","8600000US92354","ZCTA5 92354"
"5995","777","4684","615","4113","562","113","78","124","142","64","69","0","17","0","17","270","207","9","14","261","206","1311","407","1120","426","27","44","9","15","0","17","0","17","107","87","48","51","36","35","12","19","8600000US92356","ZCTA5 92356"
"1069","256","698","156","664","151","0","12","5","8","5","7","6","10","0","12","18","21","0","12","18","21","371","205","298","165","0","12","0","12","0","12","0","12","0","12","73","103","0","12","73","103","8600000US92358","ZCTA5 92358"
"8710","666","6097","657","5020","652","315","229","25","29","360","168","124","113","24","39","229","115","0","17","229","115","2613","433","1659","345","0","17","68","56","38","45","38","47","496","216","314","172","215","150","99","87","8600000US92359","ZCTA5 92359"
"5356","98","4150","288","3127","286","84","57","640","168","86","81","25","30","16","15","172","121","0","17","172","121","1206","270","959","299","8","12","105","59","0","17","0","17","100","110","34","28","12","17","22","20","8600000US92363","ZCTA5 92363"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92364","ZCTA5 92364"
"2601","602","2195","486","1706","443","233","172","14","17","152","156","0","12","0","12","90","114","0","12","90","114","406","239","385","242","0","12","0","12","0","12","0","12","21","26","0","12","0","12","0","12","8600000US92365","ZCTA5 92365"
"937","228","441","107","410","110","3","4","0","12","0","12","0","12","0","12","28","25","0","12","28","25","496","182","361","156","0","12","0","12","0","12","0","12","123","82","12","12","9","10","3","5","8600000US92368","ZCTA5 92368"
"16721","1397","11043","1236","9662","1214","683","623","0","19","513","280","133","150","0","19","52","59","0","19","52","59","5678","1264","4491","1244","0","19","27","48","0","19","0","19","1054","598","106","98","101","100","5","8","8600000US92371","ZCTA5 92371"
"5763","870","3859","713","3575","709","31","41","43","68","108","155","0","17","0","17","102","120","0","17","102","120","1904","828","1892","829","0","17","0","17","0","17","0","17","12","20","0","17","0","17","0","17","8600000US92372","ZCTA5 92372"
"35149","1319","28083","1323","22091","1273","2296","595","172","127","2332","367","0","25","64","97","1128","446","84","74","1044","444","7066","935","5052","923","0","25","101","73","121","93","0","25","1215","368","577","256","342","207","235","130","8600000US92373","ZCTA5 92373"
"41452","1178","25262","1181","17851","1079","2129","458","151","121","3447","475","354","325","216","257","1114","296","19","17","1095","295","16190","1062","12100","1035","254","195","92","81","12","17","0","25","2568","625","1164","476","523","317","641","337","8600000US92374","ZCTA5 92374"
"85857","1841","20234","1082","7559","619","9654","794","172","97","1603","424","112","113","59","48","1075","408","367","306","708","228","65623","1724","47353","1939","952","342","440","195","57","44","0","28","15310","1476","1511","399","598","213","913","401","8600000US92376","ZCTA5 92376"
"20370","1256","6781","739","3254","436","2390","476","6","9","582","373","9","15","70","59","470","361","0","22","470","361","13589","1218","10075","1421","239","157","53","51","122","127","0","22","2366","651","734","353","246","143","488","287","8600000US92377","ZCTA5 92377"
"154","123","46","39","46","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","108","118","56","88","0","12","0","12","0","12","0","12","52","79","0","12","0","12","0","12","8600000US92378","ZCTA5 92378"
"5006","557","4515","540","4105","493","124","101","0","17","42","43","19","22","0","17","225","153","0","17","225","153","491","208","367","182","0","17","9","14","0","17","0","17","85","101","30","27","30","27","0","17","8600000US92382","ZCTA5 92382"
"24","25","24","25","24","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92384","ZCTA5 92384"
"296","118","271","111","255","109","0","12","0","12","16","25","0","12","0","12","0","12","0","12","0","12","25","27","25","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92385","ZCTA5 92385"
"1992","465","1543","376","1507","366","0","12","28","35","8","13","0","12","0","12","0","12","0","12","0","12","449","326","422","324","0","12","0","12","0","12","0","12","27","44","0","12","0","12","0","12","8600000US92386","ZCTA5 92386"
"133","44","129","44","129","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","6","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92389","ZCTA5 92389"
"3227","694","2387","645","2165","637","19","28","0","12","45","54","0","12","0","12","158","121","0","12","158","121","840","404","570","314","0","12","0","12","0","12","0","12","243","275","27","26","0","12","27","26","8600000US92391","ZCTA5 92391"
"57648","2669","27718","1946","15193","1652","8125","1267","74","106","1698","462","71","79","126","143","2431","1223","31","35","2400","1215","29930","2767","24434","2625","610","499","418","420","37","36","15","35","3228","861","1188","549","608","450","580","267","8600000US92392","ZCTA5 92392"
"36017","2034","15782","1299","6213","725","6940","1036","143","70","1529","348","186","167","59","78","712","259","97","89","615","222","20235","1713","14312","1813","251","254","282","214","0","25","0","25","3786","1244","1604","636","1043","532","561","388","8600000US92394","ZCTA5 92394"
"41384","1619","23015","1416","14572","1032","6434","1306","29","31","1205","302","20","27","24","29","731","273","48","65","683","256","18369","1642","14062","1698","459","324","168","100","46","44","0","25","2875","781","759","317","402","243","357","207","8600000US92395","ZCTA5 92395"
"4853","791","4049","636","3850","640","0","12","21","32","17","27","0","12","0","12","161","128","11","18","150","128","804","377","748","360","0","12","8","13","0","12","0","12","11","16","37","57","37","57","0","12","8600000US92397","ZCTA5 92397"
"1588","707","1063","466","973","432","53","66","0","12","0","12","0","12","0","12","37","62","0","12","37","62","525","431","510","428","0","12","0","12","0","12","0","12","15","25","0","12","0","12","0","12","8600000US92398","ZCTA5 92398"
"54335","392","36099","985","32445","1029","800","411","91","72","1165","258","702","535","0","28","896","323","8","11","888","321","18236","1052","11588","1231","23","27","98","83","40","50","0","28","5624","1250","863","336","456","234","407","255","8600000US92399","ZCTA5 92399"
"1885","456","778","264","196","104","524","248","0","12","52","38","0","12","0","12","6","10","0","12","6","10","1107","390","614","314","7","12","0","12","0","12","0","12","485","263","1","12","1","12","0","12","8600000US92401","ZCTA5 92401"
"58738","2514","24366","1678","11338","980","9236","1290","50","38","1824","597","152","103","174","176","1592","505","89","101","1503","494","34372","2300","18320","2063","448","237","303","179","118","97","25","38","13177","1567","1981","686","843","423","1138","542","8600000US92404","ZCTA5 92404"
"29897","1731","10611","995","5130","713","4188","678","130","82","479","251","20","32","165","144","499","229","0","22","499","229","19286","1607","11341","1349","449","305","137","96","562","556","0","22","6173","1149","624","228","218","120","406","186","8600000US92405","ZCTA5 92405"
"64225","2075","26058","1440","14141","1119","6617","818","137","105","3387","601","248","197","65","73","1463","434","0","28","1463","434","38167","1728","26331","1824","403","172","498","249","129","121","64","65","9002","1493","1740","525","607","266","1133","446","8600000US92407","ZCTA5 92407"
"15788","1218","6484","735","2098","339","1593","426","40","47","2317","508","0","19","32","32","404","197","0","19","404","197","9304","1047","6318","1007","220","120","21","34","65","65","0","19","2558","563","122","77","29","25","93","71","8600000US92408","ZCTA5 92408"
"48660","1977","11258","1015","3730","574","5279","807","87","65","1074","249","0","25","16","20","1072","416","18","20","1054","416","37402","1899","23832","1584","229","137","506","324","67","41","25","38","11665","1208","1078","352","532","264","546","208","8600000US92410","ZCTA5 92410"
"26437","988","5691","643","806","261","3341","602","0","22","1001","366","179","242","100","146","264","166","60","64","204","140","20746","1116","14753","1305","134","99","136","119","5","8","0","22","4633","799","1085","461","270","181","815","422","8600000US92411","ZCTA5 92411"
"21975","994","9729","717","6625","549","1271","230","37","28","823","248","31","53","40","40","902","397","18","20","884","395","12246","937","7213","1065","103","79","105","133","62","67","10","16","3943","817","810","415","514","354","296","186","8600000US92501","ZCTA5 92501"
"94029","2231","38488","1731","26654","1599","3851","965","164","117","6112","929","78","70","102","52","1527","384","115","101","1412","371","55541","2321","30126","2212","88","66","397","202","284","303","20","32","22052","1952","2574","751","1515","488","1059","513","8600000US92503","ZCTA5 92503"
"57004","2098","27488","1514","19596","1067","3722","786","379","213","2615","840","19","36","83","88","1074","347","191","216","883","293","29516","1855","21231","1891","168","121","649","406","58","49","19","39","6430","1200","961","458","488","274","473","348","8600000US92504","ZCTA5 92504"
"49705","1415","19765","1103","11622","770","2461","544","68","44","3815","497","372","175","63","66","1364","356","36","31","1328","353","29940","1373","21477","1335","143","109","236","189","96","96","13","17","6701","1062","1274","384","932","374","342","146","8600000US92505","ZCTA5 92505"
"46172","1678","31370","1032","25172","1072","2102","534","164","136","2061","413","30","39","32","41","1809","636","9","13","1800","632","14802","1350","11255","1398","58","43","146","118","52","49","0","25","2466","710","825","353","510","254","315","210","8600000US92506","ZCTA5 92506"
"57347","1659","28042","1292","14294","1013","4558","609","267","171","6912","684","63","53","87","62","1861","376","25","33","1836","379","29305","1451","17993","1582","304","123","82","103","68","44","18","16","9946","1246","894","258","546","227","348","178","8600000US92507","ZCTA5 92507"
"38360","1419","25513","1094","17372","1004","2781","506","83","76","3483","517","137","121","386","398","1271","350","7","17","1264","349","12847","1111","7926","986","155","158","92","99","0","25","50","42","4045","984","579","237","263","145","316","156","8600000US92508","ZCTA5 92508"
"80480","858","24312","1307","18186","1249","1918","439","337","187","2488","788","221","136","75","109","1087","624","0","28","1087","624","56168","1409","24570","1679","205","195","926","431","148","89","8","12","28204","1802","2107","773","1479","746","628","299","8600000US92509","ZCTA5 92509"
"1145","234","905","167","698","162","137","104","0","12","38","34","0","12","0","12","32","38","0","12","32","38","240","183","214","195","0","12","0","12","0","12","0","12","21","33","5","8","0","12","5","8","8600000US92518","ZCTA5 92518"
"54710","1679","23106","1067","18580","982","1637","451","98","57","1347","328","35","50","91","90","1318","421","7","10","1311","421","31604","1715","12837","1322","97","63","157","110","40","44","24","29","16814","1787","1635","501","1038","352","597","374","8600000US92530","ZCTA5 92530"
"22248","1421","13901","1210","9120","993","1191","714","0","22","1556","543","319","388","108","156","1607","630","223","308","1384","541","8347","1174","3905","868","9","14","0","22","131","205","0","22","3912","1202","390","214","270","204","120","90","8600000US92532","ZCTA5 92532"
"2811","692","2119","552","2080","552","8","12","0","12","0","12","0","12","0","12","31","36","0","12","31","36","692","337","425","215","0","12","0","12","0","12","0","12","135","133","132","150","58","82","74","110","8600000US92536","ZCTA5 92536"
"3775","845","3024","735","2508","677","1","2","90","71","157","223","43","61","0","12","225","167","0","12","225","167","751","433","532","422","0","12","19","19","0","12","0","12","146","124","54","60","16","25","38","55","8600000US92539","ZCTA5 92539"
"36962","1337","18819","1056","14050","783","3314","590","219","123","448","299","76","113","47","60","665","203","0","25","665","203","18143","1155","11740","1237","140","87","176","113","10","17","15","22","5169","1098","893","324","337","191","556","231","8600000US92543","ZCTA5 92543"
"47275","1652","30419","1283","25582","1240","1725","379","347","155","934","485","149","154","91","104","1591","392","26","22","1565","395","16856","1319","10796","1095","84","51","682","349","45","38","0","25","4127","731","1122","386","573","316","549","213","8600000US92544","ZCTA5 92544"
"40732","1299","26026","1255","19872","1139","2476","646","248","265","1738","521","94","79","66","46","1532","457","0","25","1532","457","14706","1234","10952","1120","297","184","224","264","23","28","0","25","2529","611","681","257","399","211","282","178","8600000US92545","ZCTA5 92545"
"7577","759","3241","480","2794","508","37","43","32","39","33","30","275","232","0","17","70","59","1","4","69","59","4336","685","2928","610","0","17","51","81","8","16","0","17","1250","472","99","80","59","50","40","55","8600000US92548","ZCTA5 92548"
"2644","499","2383","447","2325","450","0","12","0","12","34","30","1","4","0","12","23","29","0","12","23","29","261","148","228","141","0","12","0","12","0","12","0","12","13","19","20","30","20","30","0","12","8600000US92549","ZCTA5 92549"
"33670","1340","13506","1074","4532","654","6185","784","65","103","1913","404","100","140","36","42","675","209","146","119","529","179","20164","1188","8061","1234","190","115","65","80","8","12","0","25","11542","1448","298","211","148","106","150","157","8600000US92551","ZCTA5 92551"
"74925","1575","25840","1200","8982","961","11963","1214","282","135","3387","678","346","267","43","36","837","179","13","14","824","179","49085","1558","22119","1340","348","164","463","297","44","58","8","12","25207","1804","896","215","510","172","386","153","8600000US92553","ZCTA5 92553"
"42264","1498","22543","1197","8974","670","8473","972","62","59","3358","644","690","366","48","49","938","286","65","75","873","283","19721","1175","8638","1086","169","97","50","58","258","205","66","104","9924","1441","616","249","368","203","248","133","8600000US92555","ZCTA5 92555"
"51551","1131","26187","979","12762","911","8922","636","83","66","2767","469","218","165","89","82","1346","322","47","52","1299","320","25364","1128","13417","1093","171","89","105","75","112","71","17","22","10614","1094","928","282","511","173","417","210","8600000US92557","ZCTA5 92557"
"1577","492","1202","324","1092","301","6","9","57","43","15","22","0","12","0","12","32","49","0","12","32","49","375","362","319","355","0","12","3","7","0","12","0","12","48","58","5","9","0","12","5","9","8600000US92561","ZCTA5 92561"
"64222","1298","48310","1349","37290","1435","3302","795","63","52","4329","621","300","252","197","244","2829","706","27","32","2802","707","15912","1150","9592","1266","136","99","121","161","159","150","3","43","4666","949","1235","372","486","252","749","266","8600000US92562","ZCTA5 92562"
"60651","1561","43175","1729","27658","1312","4322","545","501","272","6269","852","393","261","87","106","3945","957","165","145","3780","952","17476","1212","9377","1183","284","221","93","86","177","141","9","17","6329","1151","1207","422","563","329","644","268","8600000US92563","ZCTA5 92563"
"10205","867","4365","434","3734","391","100","93","25","41","338","351","17","20","9","13","142","79","0","19","142","79","5840","825","3757","829","0","19","0","19","5","8","0","19","1950","533","128","106","22","21","106","105","8600000US92567","ZCTA5 92567"
"59324","2487","17540","1453","11797","1200","3781","831","358","437","1052","389","1","2","10","15","541","210","73","84","468","180","41784","2434","15206","1902","235","160","248","180","155","130","0","28","25137","2567","803","272","700","258","103","54","8600000US92570","ZCTA5 92570"
"54512","1494","15343","1179","5884","871","6224","957","50","47","2229","445","0","28","173","151","783","426","50","63","733","417","39169","1714","12631","1858","278","186","425","337","41","59","0","28","25032","2033","762","291","411","221","351","211","8600000US92571","ZCTA5 92571"
"16695","1016","8549","839","5349","593","1264","389","192","242","1122","450","0","19","29","34","593","333","44","51","549","323","8146","927","5606","959","12","68","106","70","32","42","0","19","2023","578","367","214","207","166","160","142","8600000US92582","ZCTA5 92582"
"32051","1128","15205","918","10921","844","2254","579","402","153","720","247","115","134","11","17","782","298","120","203","662","230","16846","992","9438","993","145","164","517","272","28","30","10","15","6012","1100","696","266","483","212","213","123","8600000US92583","ZCTA5 92583"
"49317","1367","32281","1322","23479","988","3037","608","135","92","3369","476","165","120","37","53","2059","352","47","36","2012","348","17036","1276","8933","1205","292","223","314","277","132","95","52","50","5694","1325","1619","466","916","358","703","375","8600000US92584","ZCTA5 92584"
"21714","1454","10716","1019","7933","888","1439","449","27","43","689","337","44","42","18","20","566","232","42","53","524","223","10998","1359","6510","1345","67","78","19","31","17","28","9","13","3844","810","532","222","304","156","228","158","8600000US92585","ZCTA5 92585"
"19351","931","14455","876","12073","762","940","216","107","69","860","394","4","11","29","40","442","242","0","19","442","242","4896","783","3107","676","56","67","7","11","10","15","0","19","1566","504","150","122","50","43","100","118","8600000US92586","ZCTA5 92586"
"17157","694","11930","605","11196","632","165","127","35","44","306","197","34","38","0","19","194","125","0","19","194","125","5227","735","2251","440","0","19","9","15","12","18","0","19","2858","704","97","116","87","115","10","16","8600000US92587","ZCTA5 92587"
"3951","442","2384","368","1940","314","92","81","6","10","264","171","0","12","0","12","82","64","8","13","74","63","1567","353","733","296","0","12","24","40","10","17","0","12","720","321","80","82","13","20","67","79","8600000US92590","ZCTA5 92590"
"40396","1223","28970","1193","21693","1321","1754","535","314","293","3117","623","30","36","36","57","2026","598","81","101","1945","610","11426","1215","6692","1067","232","161","87","84","48","57","0","25","3312","1073","1055","421","624","251","431","320","8600000US92591","ZCTA5 92591"
"80135","1544","61545","1807","46115","1906","3017","704","421","226","8297","917","194","121","190","126","3311","629","11","24","3300","626","18590","1150","12198","1183","183","125","265","145","298","170","59","84","4074","888","1513","341","623","227","890","254","8600000US92592","ZCTA5 92592"
"31541","459","19864","828","15547","851","1584","509","105","140","1717","484","90","88","96","143","725","211","36","46","689","205","11677","850","7385","923","200","177","143","126","10","15","37","48","3693","839","209","112","203","110","6","11","8600000US92595","ZCTA5 92595"
"25363","1258","17789","1026","13007","971","1122","235","88","99","2639","558","49","49","0","22","884","317","0","22","884","317","7574","1110","4169","838","125","83","93","106","44","50","0","22","2942","1026","201","138","173","125","28","30","8600000US92596","ZCTA5 92596"
"24962","2079","22724","2023","7710","1502","544","172","0","22","12461","1888","96","95","34","56","1879","1481","33","53","1846","1480","2238","800","1261","620","62","99","0","22","0","22","0","22","680","491","235","179","54","60","181","167","8600000US92602","ZCTA5 92602"
"20206","1412","18803","1389","11006","1392","17","22","13","14","7059","727","0","22","5","6","703","295","14","19","689","298","1403","491","917","391","28","41","0","22","14","21","0","22","172","148","272","243","175","212","97","135","8600000US92603","ZCTA5 92603"
"28580","865","24875","882","13855","951","438","192","95","69","8890","723","10","17","137","192","1450","350","15","20","1435","347","3705","741","2611","603","29","39","13","23","84","75","0","22","733","264","235","152","65","60","170","131","8600000US92604","ZCTA5 92604"
"23129","984","21050","966","9042","986","854","574","15","23","9670","868","238","251","137","111","1094","325","144","133","950","307","2079","447","1704","427","30","53","0","22","20","35","0","22","300","181","25","35","25","35","0","22","8600000US92606","ZCTA5 92606"
"11895","740","10433","676","6783","519","151","109","15","24","3028","422","58","77","9","14","389","202","0","19","389","202","1462","325","1188","318","40","65","61","86","46","61","0","19","77","58","50","53","32","31","18","30","8600000US92610","ZCTA5 92610"
"31166","1231","28075","1280","15168","1024","698","251","0","25","11276","1029","8","15","30","31","895","219","17","18","878","220","3091","567","1797","407","112","86","0","25","57","46","0","25","1016","442","109","70","74","67","35","35","8600000US92612","ZCTA5 92612"
"25930","1126","23106","1180","12686","899","300","177","0","22","8958","898","14","20","91","110","1057","329","21","32","1036","327","2824","732","2237","763","32","44","25","38","22","27","0","22","389","180","119","80","69","58","50","39","8600000US92614","ZCTA5 92614"
"16942","942","13243","766","6303","606","249","77","36","42","5916","682","5","9","89","80","645","173","80","38","565","174","3699","609","2307","525","48","36","9","11","49","30","0","19","1154","261","132","69","92","64","40","31","8600000US92617","ZCTA5 92617"
"29921","1497","27881","1574","13612","1193","853","945","79","83","12313","1265","5","8","137","140","882","304","11","17","871","303","2040","625","1435","545","0","22","0","22","23","31","0","22","408","197","174","141","62","78","112","118","8600000US92618","ZCTA5 92618"
"46966","2060","43822","1999","15743","1337","1001","468","0","25","24944","2077","14","24","187","147","1933","701","55","88","1878","703","3144","520","1702","421","74","108","29","72","0","25","16","26","978","444","345","182","219","137","126","108","8600000US92620","ZCTA5 92620"
"6454","571","5099","754","4599","689","151","120","26","45","187","142","0","17","0","17","136","151","0","17","136","151","1355","598","987","561","0","17","0","17","0","17","0","17","368","234","0","17","0","17","0","17","8600000US92624","ZCTA5 92624"
