"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"39562","1323","19971","958","3045","345","2328","395","122","87","13740","928","77","74","101","80","558","166","52","45","506","163","19591","1094","5000","801","136","120","206","135","37","36","0","26","13859","1029","353","141","179","109","174","83","8600000US90005","ZCTA5 90005"
"62329","1575","16290","911","2444","487","1798","227","71","50","11280","700","99","134","167","73","431","145","28","24","403","143","46039","1628","13859","1203","292","186","621","303","35","28","0","29","30428","1646","804","270","565","223","239","121","8600000US90006","ZCTA5 90006"
"41221","1363","20738","987","6835","556","4410","596","59","49","8250","728","141","122","184","118","859","242","161","128","698","199","20483","1033","5464","576","109","52","196","86","87","47","0","26","14224","1086","403","159","202","114","201","114","8600000US90007","ZCTA5 90007"
"32359","1504","24839","1042","1402","353","21240","1008","88","88","1049","331","54","64","264","153","742","305","16","26","726","304","7520","1218","4542","1046","352","217","8","13","0","26","0","26","2113","663","505","308","153","89","352","277","8600000US90008","ZCTA5 90008"
"3759","492","3366","478","630","208","160","127","2","6","2471","395","0","12","11","18","92","78","10","16","82","77","393","257","237","228","20","32","0","12","18","28","0","12","113","81","5","9","5","9","0","12","8600000US90010","ZCTA5 90010"
"108051","2091","10597","1035","626","185","8799","1002","108","78","579","194","208","268","132","99","145","72","12","14","133","71","97454","2115","43578","2204","241","144","922","439","40","33","10","16","51510","2154","1153","388","723","348","430","170","8600000US90011","ZCTA5 90011"
"33783","1094","24139","889","5266","486","4182","435","203","147","13619","837","94","58","150","96","625","160","79","89","546","142","9644","819","4391","568","117","66","89","68","38","35","0","26","4557","734","452","183","253","149","199","105","8600000US90012","ZCTA5 90012"
"11957","890","10003","784","3409","479","3630","499","56","72","2002","297","18","41","136","124","752","237","80","81","672","220","1954","397","858","256","46","74","87","89","0","19","12","18","821","280","130","91","58","57","72","59","8600000US90013","ZCTA5 90013"
"7408","708","6090","707","3156","494","1305","434","44","55","1171","204","0","17","80","76","334","157","57","74","277","135","1318","277","644","180","0","17","15","27","25","31","13","30","485","185","136","110","59","71","77","84","8600000US90014","ZCTA5 90014"
"20187","1013","7154","563","2645","384","1307","318","14","16","2985","509","11","15","14","20","178","81","0","23","178","81","13033","925","4101","708","61","58","119","112","27","31","10","16","8486","929","229","128","184","125","45","41","8600000US90015","ZCTA5 90015"
"46303","1587","21724","1014","3718","514","14918","981","51","53","1785","333","0","26","347","184","905","195","148","101","757","170","24579","1430","14447","1174","348","144","231","177","0","26","0","26","8955","1127","598","287","383","252","215","99","8600000US90016","ZCTA5 90016"
"26390","967","9116","624","3140","388","1330","251","17","19","4050","529","132","163","0","23","447","221","55","64","392","213","17274","980","6631","778","85","65","382","221","53","46","5","7","9772","877","346","116","201","88","145","110","8600000US90017","ZCTA5 90017"
"52287","1479","21745","1146","2600","379","15706","1057","7","10","2209","420","67","102","356","164","800","270","84","54","716","263","30542","1413","7538","1075","594","243","504","372","0","29","23","27","21371","1588","512","162","340","130","172","83","8600000US90018","ZCTA5 90018"
"67415","1520","35269","1346","10053","774","12156","907","72","66","10951","833","73","82","380","262","1584","384","138","81","1446","349","32146","1531","12254","1680","607","266","639","456","41","48","6","12","17795","1846","804","211","515","184","289","147","8600000US90019","ZCTA5 90019"
"39191","1252","26654","1295","4541","597","1857","428","118","70","18763","1083","344","308","82","63","949","350","55","74","894","333","12537","1181","5482","875","67","62","172","195","96","62","0","26","6523","991","197","101","140","83","57","43","8600000US90020","ZCTA5 90020"
"3158","427","1641","295","687","166","712","236","33","55","52","21","0","12","0","12","157","57","31","51","126","48","1517","340","495","192","0","12","0","12","0","12","0","12","1009","306","13","19","13","19","0","12","8600000US90021","ZCTA5 90021"
"67446","1783","2747","638","1445","495","137","96","131","132","844","311","17","26","132","109","41","28","0","29","41","28","64699","1905","36522","2457","62","52","559","326","16","18","6","11","26575","2164","959","358","604","311","355","160","8600000US90022","ZCTA5 90022"
"47229","1391","1505","344","797","259","274","127","9","14","394","152","0","26","0","26","31","28","0","26","31","28","45724","1460","31181","1905","185","157","359","231","49","62","0","26","13315","1216","635","219","435","187","200","128","8600000US90023","ZCTA5 90023"
"49718","1528","43577","1327","25858","1107","1018","269","39","58","14327","1065","26","32","131","124","2178","342","42","37","2136","337","6141","790","4008","516","22","28","43","39","66","44","0","26","1441","487","561","192","51","42","510","191","8600000US90024","ZCTA5 90024"
"47453","1511","38960","1470","25157","1239","1410","480","0","26","9772","971","35","39","95","92","2491","488","101","88","2390","453","8493","1172","4428","779","59","54","765","649","27","41","0","26","2896","804","318","121","96","68","222","94","8600000US90025","ZCTA5 90025"
"68609","1482","32609","1237","17399","888","2455","486","82","53","11061","899","83","60","41","35","1488","296","141","113","1347","252","36000","1385","17657","1454","279","166","1094","485","169","79","15","23","15598","1674","1188","296","807","259","381","212","8600000US90026","ZCTA5 90026"
"45616","1322","36085","1158","27398","1158","1096","245","0","26","5851","516","68","59","244","122","1428","244","111","65","1317","238","9531","791","3268","413","33","45","51","60","41","40","12","15","5700","792","426","135","321","126","105","49","8600000US90027","ZCTA5 90027"
"31054","1120","21895","1036","15068","939","2636","574","175","153","2753","611","11","17","117","92","1135","297","39","45","1096","296","9159","812","2412","404","161","129","33","53","223","174","48","71","5940","838","342","175","225","143","117","79","8600000US90028","ZCTA5 90028"
"38843","1198","17967","910","9471","797","1069","264","9","16","6741","661","83","73","68","52","526","187","61","66","465","176","20876","1075","5361","846","55","46","87","65","105","84","17","28","14712","1094","539","181","235","118","304","149","8600000US90029","ZCTA5 90029"
"39103","1241","13020","706","3025","425","295","156","42","41","9211","681","48","43","57","90","342","190","0","26","342","190","26083","1337","11179","1217","64","55","386","243","35","36","0","26","13637","1335","782","317","340","210","442","324","8600000US90031","ZCTA5 90031"
"47766","1336","9292","740","3516","451","620","180","142","136","4575","551","45","59","99","91","295","89","96","60","199","76","38474","1365","17399","1318","113","65","370","203","109","74","2","4","19570","1656","911","236","690","215","221","107","8600000US90032","ZCTA5 90032"
"48841","1567","4825","538","1330","319","673","182","77","50","2524","539","24","24","36","34","161","190","122","185","39","38","44016","1716","33387","1578","124","113","232","150","39","29","0","26","9646","1306","588","207","393","158","195","111","8600000US90033","ZCTA5 90033"
"56070","1661","40812","1251","22415","937","5121","597","147","92","10352","859","163","103","601","311","2013","363","318","169","1695","319","15258","1199","10524","1247","374","172","62","56","67","53","40","53","3522","629","669","228","505","224","164","81","8600000US90034","ZCTA5 90034"
"29920","1159","26637","1037","21065","1023","2119","441","0","23","2166","402","13","20","83","91","1191","256","31","28","1160","252","3283","632","1318","287","80","88","0","23","12","19","5","9","1689","567","179","93","64","59","115","72","8600000US90035","ZCTA5 90035"
"38116","1115","34621","1199","23516","1053","1745","457","50","47","7408","748","81","76","397","260","1424","391","45","41","1379","389","3495","540","1448","304","120","86","25","30","45","49","11","18","1608","405","238","105","112","79","126","82","8600000US90036","ZCTA5 90036"
"63238","2252","13759","1036","1067","326","11180","1022","91","61","648","238","0","29","367","173","406","165","83","77","323","153","49479","2077","19246","1561","240","121","493","291","0","29","0","29","28592","1797","908","354","505","208","403","264","8600000US90037","ZCTA5 90037"
"27957","1125","12289","834","8468","728","1546","330","9","15","1413","294","0","23","149","83","704","226","156","108","548","194","15668","1023","3087","617","60","67","147","99","30","53","0","23","11957","942","387","158","297","138","90","89","8600000US90038","ZCTA5 90038"
"29092","920","18013","695","11514","665","440","195","173","189","4669","498","66","69","70","70","1081","317","58","53","1023","309","11079","842","5741","704","16","17","197","184","245","179","0","23","4585","828","295","128","127","79","168","103","8600000US90039","ZCTA5 90039"
"12925","349","663","221","178","120","187","116","99","108","114","144","0","19","18","24","67","54","13","20","54","50","12262","410","9131","741","22","34","130","142","0","19","0","19","2767","636","212","101","59","58","153","96","8600000US90040","ZCTA5 90040"
"28651","1012","17890","900","8386","635","345","116","0","23","8155","633","103","118","69","58","832","260","9","14","823","259","10761","958","5661","866","38","31","177","143","340","194","0","23","3595","609","950","361","573","318","377","193","8600000US90041","ZCTA5 90041"
"63788","1880","21188","801","10129","661","1494","374","125","76","7871","587","96","65","283","177","1190","298","35","29","1155","300","42600","1800","19504","1786","183","81","1189","445","257","198","11","12","19972","1584","1484","456","627","191","857","395","8600000US90042","ZCTA5 90042"
"44571","1636","29443","1260","1499","280","26208","1215","23","27","507","230","44","50","429","259","733","221","41","39","692","213","15128","1119","7227","908","542","210","168","151","41","58","4","10","6740","962","406","211","163","86","243","166","8600000US90043","ZCTA5 90043"
"94680","2482","34669","1731","955","303","32054","1685","84","68","467","221","8","12","137","84","964","456","23","25","941","454","60011","1890","24291","1629","525","214","353","168","0","29","0","29","34295","1792","547","180","264","133","283","124","8600000US90044","ZCTA5 90044"
"41420","1245","34078","1153","20393","904","5402","881","70","65","5804","717","64","58","176","105","2169","441","39","35","2130","439","7342","654","4300","476","92","65","57","55","22","28","0","26","2276","540","595","220","286","131","309","172","8600000US90045","ZCTA5 90045"
"51615","1052","46342","1179","38208","1077","2661","563","55","42","3273","619","47","58","140","114","1958","466","114","66","1844","461","5273","579","2563","355","19","21","60","71","71","45","12","18","1970","476","578","191","328","147","250","129","8600000US90046","ZCTA5 90046"
"48491","2141","33078","1686","873","291","30846","1746","10","16","335","223","115","123","198","178","701","231","41","45","660","223","15413","1445","7058","1189","421","275","180","162","67","76","0","26","7461","1193","226","165","198","153","28","39","8600000US90047","ZCTA5 90047"
"22860","974","20873","1086","17357","1090","675","247","33","42","1875","350","12","17","73","57","848","265","91","84","757","235","1987","447","1003","316","29","33","0","23","6","8","0","23","671","267","278","156","209","143","69","46","8600000US90048","ZCTA5 90048"
"36362","1000","34270","975","29224","1058","502","227","8","13","3152","511","0","26","39","47","1345","258","37","36","1308","260","2092","406","1549","350","18","18","59","76","16","16","0","26","312","121","138","71","75","55","63","49","8600000US90049","ZCTA5 90049"
"8014","695","7347","671","1003","248","5504","734","0","17","421","200","0","17","0","17","419","209","0","17","419","209","667","370","423","276","114","104","0","17","0","17","0","17","37","47","93","98","41","50","52","85","8600000US90056","ZCTA5 90056"
"49389","1810","15337","851","2902","434","2108","322","38","41","9565","703","133","130","80","63","511","177","87","88","424","155","34052","1711","12175","1275","232","182","462","295","83","52","0","26","20702","1829","398","160","235","121","163","142","8600000US90057","ZCTA5 90057"
"3189","974","319","121","70","36","184","84","0","12","42","49","11","19","0","12","12","21","0","12","12","21","2870","983","1690","961","21","26","0","12","0","12","0","12","1154","469","5","8","5","8","0","12","8600000US90058","ZCTA5 90058"
"47351","2231","15586","1443","472","240","14453","1436","2","4","279","208","0","26","164","117","216","113","59","54","157","94","31765","1811","16819","1734","247","115","195","125","0","26","71","107","13813","1542","620","309","351","232","269","199","8600000US90059","ZCTA5 90059"
"28003","1605","9778","800","240","106","8969","707","32","44","79","66","11","18","67","72","380","240","130","130","250","180","18225","1521","10065","1278","136","109","108","125","0","23","0","23","7728","1244","188","150","135","131","53","65","8600000US90061","ZCTA5 90061"
"33627","1565","12361","1053","430","181","10688","1064","0","26","428","211","43","49","352","207","420","172","119","99","301","132","21266","1497","6289","1190","351","195","140","168","0","26","0","26","14186","1684","300","170","197","107","103","126","8600000US90062","ZCTA5 90062"
"53556","1685","2075","352","1026","236","181","130","22","22","645","162","21","26","80","74","100","70","0","29","100","70","51481","1692","20922","1630","82","56","101","72","68","56","12","20","29669","1790","627","238","434","201","193","111","8600000US90063","ZCTA5 90063"
"26007","925","22884","1024","16369","936","962","354","56","73","4634","568","32","43","62","53","769","263","43","44","726","265","3123","537","2274","477","31","48","69","58","20","31","7","10","559","222","163","114","98","77","65","82","8600000US90064","ZCTA5 90064"
"48420","1639","18460","847","9212","654","802","290","0","26","7463","536","19","32","97","81","867","207","31","30","836","204","29960","1519","16201","1268","136","85","450","211","357","121","0","26","11597","1354","1219","385","574","283","645","261","8600000US90065","ZCTA5 90065"
"59747","1270","41670","1082","27924","1044","2313","441","143","79","8369","737","82","56","240","159","2599","338","90","53","2509","333","18077","1159","8667","795","136","80","1585","619","119","88","4","10","6119","1158","1447","456","724","279","723","362","8600000US90066","ZCTA5 90066"
"2235","250","2205","245","1563","308","17","29","0","12","540","135","30","46","25","41","30","49","0","12","30","49","30","35","19","21","0","12","0","12","0","12","0","12","0","12","11","16","0","12","11","16","8600000US90067","ZCTA5 90067"
"21726","940","19411","902","16146","905","680","214","0","23","1534","341","9","16","67","60","975","239","53","67","922","223","2315","463","1251","332","0","23","61","60","16","26","0","23","711","216","276","167","155","101","121","97","8600000US90068","ZCTA5 90068"
"20401","872","17917","870","14601","852","697","278","19","27","1495","390","38","60","127","104","940","287","14","16","926","283","2484","471","1238","408","9","22","29","34","37","42","30","48","872","320","269","152","141","93","128","108","8600000US90069","ZCTA5 90069"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90071","ZCTA5 90071"
"944","386","769","290","331","135","313","170","0","12","76","51","0","12","12","26","37","36","0","12","37","36","175","141","124","125","10","23","4","9","4","9","0","12","27","37","6","13","0","12","6","13","8600000US90073","ZCTA5 90073"
"8936","737","8337","668","6963","599","247","189","0","17","825","238","0","17","22","33","280","146","27","30","253","135","599","307","435","291","0","17","0","17","0","17","0","17","98","75","66","67","56","64","10","18","8600000US90077","ZCTA5 90077"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90079","ZCTA5 90079"
"3846","436","3412","398","1729","264","236","95","0","12","1228","230","26","21","36","27","157","61","18","21","139","62","434","129","193","102","8","15","0","12","6","11","0","12","213","82","14","13","14","13","0","12","8600000US90089","ZCTA5 90089"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90090","ZCTA5 90090"
"8568","932","7658","851","4207","647","944","388","0","17","2222","586","0","17","0","17","285","146","13","22","272","141","910","258","447","149","0","17","0","17","15","24","0","17","228","169","220","135","126","146","94","92","8600000US90094","ZCTA5 90094"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90095","ZCTA5 90095"
"102878","74","5788","744","3665","514","776","332","131","61","829","300","111","127","23","30","253","199","0","29","253","199","97090","741","76093","1817","118","56","328","161","15","23","13","20","19409","1816","1114","313","752","244","362","163","8600000US90201","ZCTA5 90201"
"20016","1106","19212","1086","16546","1025","188","110","9","14","1680","537","0","23","116","163","673","300","75","76","598","291","804","224","552","189","0","23","6","11","0","23","0","23","175","108","71","91","58","89","13","18","8600000US90210","ZCTA5 90210"
"8019","488","7321","473","5987","475","170","163","0","17","939","212","0","17","0","17","225","91","0","17","225","91","698","262","477","212","0","17","0","17","0","17","0","17","209","152","12","17","12","17","0","17","8600000US90211","ZCTA5 90211"
"13207","770","12336","830","10099","885","174","106","14","23","1351","457","0","19","27","44","671","296","92","124","579","269","871","255","640","231","7","14","0","19","0","19","0","19","109","85","115","134","41","66","74","114","8600000US90212","ZCTA5 90212"
"51713","1392","21547","1040","1492","334","18971","1023","2","6","453","230","203","217","125","106","301","121","23","31","278","114","30166","1295","17109","1519","196","110","206","132","4","6","0","29","11936","1089","715","238","539","203","176","122","8600000US90220","ZCTA5 90220"
"54259","1606","12433","1174","543","183","11014","1169","31","35","447","304","0","29","0","29","398","166","10","17","388","165","41826","1822","23570","1680","321","135","262","205","2","6","0","29","17085","1496","586","195","503","188","83","75","8600000US90221","ZCTA5 90221"
"32585","1576","9794","808","324","168","8827","823","154","210","135","99","217","282","31","38","106","73","22","36","84","55","22791","1609","13201","1546","57","46","18","33","125","134","0","26","9137","1301","253","125","182","113","71","65","8600000US90222","ZCTA5 90222"
"32657","920","22266","992","12556","895","2487","639","22","32","5507","516","86","115","343","214","1265","298","30","33","1235","287","10391","835","7408","811","33","37","102","75","46","48","5","8","2444","594","353","190","175","125","178","148","8600000US90230","ZCTA5 90230"
"14865","683","10976","685","7109","525","911","301","1","4","2258","331","0","19","0","19","697","186","19","33","678","185","3889","539","2864","581","23","43","0","19","35","28","0","19","860","381","107","72","34","38","73","65","8600000US90232","ZCTA5 90232"
"26339","1115","6917","595","4198","490","722","521","15","23","1775","359","0","23","51","54","156","129","0","23","156","129","19422","1125","14246","1423","8","12","28","41","155","157","0","23","4520","989","465","310","319","278","146","88","8600000US90240","ZCTA5 90240"
"44097","1481","10668","797","6214","622","899","312","51","48","2900","573","24","25","125","170","455","228","27","32","428","214","33429","1617","22896","2067","147","175","73","62","123","111","14","25","9029","1497","1147","355","775","319","372","176","8600000US90241","ZCTA5 90241"
"42922","1472","11836","969","5229","605","2287","494","37","36","3405","636","489","377","94","79","295","123","67","60","228","107","31086","1830","18716","1404","41","35","112","119","52","64","0","26","11517","1425","648","185","520","176","128","91","8600000US90242","ZCTA5 90242"
"16929","56","13905","447","10943","525","283","152","24","39","1530","261","20","21","62","53","1043","344","0","19","1043","344","3024","453","1901","345","13","20","58","57","0","19","34","52","655","287","363","198","162","138","201","140","8600000US90245","ZCTA5 90245"
"47969","1135","24777","998","3325","476","8605","717","62","59","11740","762","39","40","170","122","836","204","79","90","757","180","23192","1247","8993","1143","106","67","102","90","85","49","0","26","13384","1280","522","174","186","111","336","142","8600000US90247","ZCTA5 90247"
"10899","668","6424","434","1110","195","1577","342","21","28","3495","335","43","37","44","55","134","78","3","5","131","77","4475","679","2396","547","56","50","15","19","74","68","0","19","1817","503","117","74","104","73","13","16","8600000US90248","ZCTA5 90248"
"26286","1259","16584","967","3563","432","7341","753","38","52","3824","439","683","599","227","253","908","290","17","22","891","285","9702","1118","3115","630","122","97","299","362","132","92","57","82","5414","1020","563","235","217","168","346","177","8600000US90249","ZCTA5 90249"
"97371","1174","43908","1315","10175","687","21032","994","112","93","7214","908","684","438","459","238","4232","759","59","37","4173","754","53463","1481","22636","1793","573","223","323","201","144","119","74","91","25036","1842","4677","887","830","329","3847","848","8600000US90250","ZCTA5 90250"
"19750","28","17969","326","15625","584","236","172","198","125","1191","338","0","19","88","76","631","211","0","19","631","211","1781","325","1313","289","0","19","0","19","0","19","0","19","183","85","285","165","136","132","149","99","8600000US90254","ZCTA5 90254"
"75636","868","2463","518","1139","219","514","235","56","60","458","194","143","194","65","64","88","51","8","12","80","50","73173","1041","46480","1927","290","207","347","430","90","113","17","21","25212","1827","737","276","347","201","390","180","8600000US90255","ZCTA5 90255"
"35614","660","14904","1004","6078","641","3265","784","38","34","3996","566","392","320","175","124","960","382","64","87","896","379","20710","975","9884","1144","175","136","103","126","117","101","1","4","8458","1157","1972","549","485","190","1487","540","8600000US90260","ZCTA5 90260"
"71306","129","8562","824","1585","255","5717","771","204","168","646","214","240","183","46","36","124","111","0","29","124","111","62744","833","39418","1993","142","99","342","204","111","81","0","29","21819","1987","912","291","432","183","480","243","8600000US90262","ZCTA5 90262"
"1868","230","1517","217","747","156","103","58","5","9","547","113","0","12","10","17","105","54","0","12","105","54","351","94","221","65","0","12","4","8","3","8","0","12","83","49","40","30","13","19","27","23","8600000US90263","ZCTA5 90263"
"18119","517","16454","650","14355","647","359","146","51","66","880","277","7","11","5","7","797","252","24","35","773","247","1665","411","1321","384","0","19","14","27","28","33","0","19","203","92","99","90","20","29","79","85","8600000US90265","ZCTA5 90265"
"35698","41","32644","455","26678","579","165","118","62","66","3771","428","0","26","218","148","1750","366","161","198","1589","328","3054","456","1808","443","39","44","9","14","27","42","0","26","722","323","449","173","337","158","112","71","8600000US90266","ZCTA5 90266"
"27597","127","634","161","410","145","132","73","12","14","50","40","0","23","18","20","12","13","0","23","12","13","26963","212","21289","786","18","26","34","55","0","23","0","23","5470","765","152","99","90","81","62","60","8600000US90270","ZCTA5 90270"
"22927","730","21652","741","18989","766","106","81","20","21","1258","260","2","4","22","26","1255","389","10","15","1245","385","1275","328","1159","331","0","23","1","4","17","28","0","23","53","42","45","50","22","26","23","38","8600000US90272","ZCTA5 90272"
"25374","319","23086","637","15715","635","281","154","23","30","6017","532","10","15","65","59","975","207","57","55","918","202","2288","590","1678","453","39","43","0","23","30","32","0","23","345","258","196","129","94","70","102","101","8600000US90274","ZCTA5 90274"
"42606","86","38065","675","22544","922","829","356","17","29","12181","755","294","251","69","78","2131","449","40","38","2091","449","4541","668","3116","639","5","20","46","75","72","60","0","26","866","350","436","168","274","155","162","100","8600000US90275","ZCTA5 90275"
"34922","978","30159","994","24812","1051","720","309","74","72","3120","514","11","16","144","96","1278","313","30","36","1248","299","4763","683","3089","504","64","78","32","34","49","65","0","26","1082","389","447","177","146","125","301","146","8600000US90277","ZCTA5 90277"
"40808","844","33357","927","23040","686","1359","577","102","73","5776","557","32","37","408","237","2640","472","30","35","2610","472","7451","854","4709","795","64","55","42","59","115","87","19","31","2017","480","485","204","260","168","225","113","8600000US90278","ZCTA5 90278"
"95420","35","4536","454","3033","424","575","241","36","29","555","210","129","86","25","36","183","74","0","29","183","74","90884","454","54802","2315","313","155","450","207","26","28","8","12","33544","2268","1741","525","1052","403","689","289","8600000US90280","ZCTA5 90280"
"5714","640","5461","600","4952","570","45","52","24","36","243","110","0","17","46","66","151","103","10","18","141","95","253","188","163","109","43","73","0","17","0","17","0","17","26","59","21","37","0","17","21","37","8600000US90290","ZCTA5 90290"
"27170","917","21954","835","18660","883","1505","407","44","34","902","231","15","28","86","68","742","184","7","13","735","185","5216","707","3850","725","58","58","159","161","0","23","0","23","908","429","241","94","109","65","132","71","8600000US90291","ZCTA5 90291"
"22328","1326","20663","1293","15986","1025","1648","705","0","23","1910","522","97","108","396","268","626","231","88","87","538","222","1665","426","1030","332","66","90","0","23","0","23","0","23","486","254","83","79","71","74","12","20","8600000US90292","ZCTA5 90292"
