"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"79298","127","56229","1375","23455","1166","3209","619","203","138","26788","1021","46","53","236","266","2292","436","102","71","2190","441","23069","1372","14097","1379","140","127","271","170","190","146","0","29","6820","1315","1551","426","1004","385","547","285","8600000US91709","ZCTA5 91709"
"90582","1088","42830","1337","22699","1099","5235","656","204","78","11196","822","488","396","72","39","2936","403","102","62","2834","408","47752","1523","23327","1876","78","48","211","118","149","94","31","37","21075","1402","2881","510","1836","401","1045","263","8600000US91710","ZCTA5 91710"
"36854","353","27265","817","18227","795","1848","531","175","140","5340","510","13","12","175","162","1487","347","51","34","1436","342","9589","852","5753","781","26","31","182","159","93","85","13","18","2881","781","641","265","229","140","412","213","8600000US91711","ZCTA5 91711"
"35708","1254","12360","856","6041","687","705","347","47","41","4606","624","33","40","138","146","790","285","43","42","747","282","23348","1252","12003","1380","73","61","58","49","162","174","0","26","9571","1384","1481","551","922","512","559","211","8600000US91722","ZCTA5 91722"
"18875","817","7020","673","4168","644","729","250","73","52","1596","357","0","19","104","133","350","212","51","61","299","209","11855","901","5723","847","48","36","647","605","82","112","0","19","4504","897","851","371","351","190","500","348","8600000US91723","ZCTA5 91723"
"26091","1040","12555","766","6980","617","807","335","26","31","4240","637","5","8","29","40","468","163","63","67","405","165","13536","1011","6954","1061","141","103","224","192","97","105","10","15","5221","1035","889","308","540","224","349","191","8600000US91724","ZCTA5 91724"
"71422","1489","41788","1813","21133","1377","8986","1432","572","383","8400","944","402","320","139","89","2156","454","89","85","2067","445","29634","1815","18797","1861","278","225","167","100","234","211","71","112","8108","1057","1979","492","1140","408","839","282","8600000US91730","ZCTA5 91730"
"30139","1486","10407","844","1337","310","124","67","16","28","8433","804","323","313","33","39","141","86","25","29","116","79","19732","1447","10851","1458","0","26","277","331","20","32","0","26","7639","1236","945","382","866","375","79","55","8600000US91731","ZCTA5 91731"
"63572","1624","22121","1238","2805","381","300","134","95","70","18407","1180","164","127","54","56","296","157","7","12","289","155","41451","1675","25906","1705","72","75","393","285","74","51","22","39","13605","1563","1379","536","1077","498","302","201","8600000US91732","ZCTA5 91732"
"44968","1199","10608","790","1136","212","130","60","44","55","8953","774","130","98","7","11","208","158","15","15","193","155","34360","1359","21708","1376","79","86","325","189","39","43","29","36","11558","1272","622","207","459","149","163","139","8600000US91733","ZCTA5 91733"
"25339","1014","17338","887","11990","710","1235","378","5","8","3056","576","27","33","44","42","981","307","77","66","904","290","8001","810","5740","784","8","13","8","12","48","71","21","34","1717","551","459","195","257","140","202","139","8600000US91737","ZCTA5 91737"
"39803","1226","24686","1135","12506","1141","3559","606","1","3","7408","718","0","26","110","125","1102","422","16","27","1086","421","15117","1252","9312","1201","444","509","503","512","153","187","0","26","3870","1044","835","436","409","294","426","255","8600000US91739","ZCTA5 91739"
"26115","742","15414","892","11376","724","712","313","172","124","2382","431","39","36","25","40","708","263","39","64","669","263","10701","782","6581","808","33","33","25","25","112","93","0","23","3233","696","717","308","410","174","307","270","8600000US91740","ZCTA5 91740"
"26565","718","19391","768","14558","686","271","120","72","62","3111","505","49","42","143","127","1187","306","39","43","1148","307","7174","723","4849","658","0","23","42","61","90","139","0","23","1329","516","864","386","708","359","156","79","8600000US91741","ZCTA5 91741"
"87240","1557","15133","807","3421","403","917","277","135","87","10064","855","188","113","143","134","265","119","23","26","242","119","72107","1507","28961","2004","349","195","430","173","174","113","40","60","40701","1955","1452","391","819","287","633","305","8600000US91744","ZCTA5 91744"
"54975","1127","30055","966","6529","489","552","209","78","54","22197","924","22","30","189","191","488","164","45","51","443","155","24920","962","13573","1247","37","35","172","165","128","80","87","93","10054","1370","869","269","499","185","370","214","8600000US91745","ZCTA5 91745"
"30708","1379","5226","614","1009","229","458","256","0","26","3587","523","5","10","63","50","104","79","0","26","104","79","25482","1347","10742","992","56","57","185","158","94","117","24","34","13714","1447","667","212","504","206","163","72","8600000US91746","ZCTA5 91746"
"47084","1030","34709","1162","3803","395","643","232","183","162","29312","1247","142","136","56","48","570","176","67","64","503","167","12375","925","6569","864","0","26","75","90","31","34","5","10","4996","790","699","234","447","189","252","115","8600000US91748","ZCTA5 91748"
"33836","287","21693","690","16724","756","1063","375","68","75","3145","398","10","15","48","40","635","229","14","24","621","227","12143","635","8218","691","107","87","156","79","87","85","32","51","2172","692","1371","401","807","303","564","257","8600000US91750","ZCTA5 91750"
"33135","1919","12489","1438","7397","925","1995","705","22","24","2062","572","89","62","11","16","913","610","38","56","875","610","20646","1519","10864","1191","174","143","69","70","5","8","2","10","8717","1382","815","391","513","289","302","233","8600000US91752","ZCTA5 91752"
"33058","826","23186","810","1419","262","186","104","60","62","20565","869","252","244","31","40","673","338","20","20","653","338","9872","895","3316","655","0","26","81","70","111","82","3","7","6056","845","305","127","215","105","90","67","8600000US91754","ZCTA5 91754"
"27734","824","21264","898","948","251","41","35","182","152","19694","912","169","146","9","14","221","126","12","15","209","125","6470","751","2254","460","126","139","41","65","66","60","0","23","3736","793","247","134","211","117","36","43","8600000US91755","ZCTA5 91755"
"374","101","337","95","327","94","5","8","5","9","0","12","0","12","0","12","0","12","0","12","0","12","37","34","35","33","0","12","2","3","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91759","ZCTA5 91759"
"61124","1231","18697","1049","9929","742","3131","545","170","157","3976","483","205","241","185","154","1101","280","106","90","995","273","42427","1354","20333","1603","111","89","395","202","293","189","69","109","19030","1860","2196","579","1210","558","986","330","8600000US91761","ZCTA5 91761"
"60699","1367","17024","891","9825","663","2684","547","195","164","3044","431","92","118","186","111","998","278","96","93","902","256","43675","1511","17808","1614","377","170","478","256","103","77","34","52","23472","1733","1403","404","1082","364","321","154","8600000US91762","ZCTA5 91762"
"38406","237","11446","795","5156","556","1118","281","89","68","4109","572","116","81","134","110","724","293","31","48","693","288","26960","813","12283","1310","28","26","209","160","0","26","0","26","13622","1399","818","282","449","222","369","197","8600000US91763","ZCTA5 91763"
"54825","1301","15564","866","7618","646","3283","630","226","173","3337","423","43","50","167","132","890","289","70","56","820","276","39261","1215","15769","1259","139","92","331","272","195","201","5","9","21374","1629","1448","326","836","227","612","298","8600000US91764","ZCTA5 91764"
"47139","543","38571","908","9213","1006","2028","581","131","88","25843","1147","309","365","52","46","995","258","0","26","995","258","8568","908","4445","604","27","46","27","29","41","44","0","26","3301","839","727","266","322","167","405","200","8600000US91765","ZCTA5 91765"
"72332","1343","18563","836","5564","628","2524","536","99","67","9100","655","27","33","249","217","1000","291","118","94","882","266","53769","1608","31746","2076","321","196","1316","596","124","126","0","29","18527","1967","1735","538","809","361","926","362","8600000US91766","ZCTA5 91766"
"50264","1221","16370","885","7253","601","4196","582","206","137","3814","524","69","100","50","37","782","265","153","175","629","224","33894","1274","18907","1606","183","94","842","471","43","48","21","23","12281","1545","1617","446","1138","406","479","197","8600000US91767","ZCTA5 91767"
"35389","1222","9399","575","4322","385","1907","329","27","42","2179","319","39","49","227","208","698","260","122","112","576","234","25990","1198","12052","1214","87","69","655","298","28","31","2","4","12235","1334","931","454","673","420","258","157","8600000US91768","ZCTA5 91768"
"63425","1026","41426","1224","2698","496","115","72","136","132","37997","1298","10","21","11","12","459","182","58","53","401","170","21999","1163","7323","981","34","32","139","123","36","38","0","29","13830","1282","637","208","404","209","233","115","8600000US91770","ZCTA5 91770"
"34496","224","22707","884","15518","860","1084","514","161","147","4919","723","98","175","34","41","893","380","117","97","776","369","11789","848","7985","966","71","99","152","190","161","149","0","26","2594","634","826","379","724","375","102","76","8600000US91773","ZCTA5 91773"
"25192","809","19139","820","5519","481","382","169","51","42","12560","815","7","12","142","127","478","163","0","23","478","163","6053","658","2605","576","13","16","124","133","53","49","0","23","2971","601","287","125","202","84","85","66","8600000US91775","ZCTA5 91775"
"38410","696","27748","1000","3035","500","180","99","37","29","24218","1005","118","152","5","10","155","99","0","26","155","99","10662","827","3610","646","27","28","42","39","57","50","0","26","6614","940","312","178","179","166","133","82","8600000US91776","ZCTA5 91776"
"35351","827","27668","875","5363","510","194","151","101","79","21331","933","136","157","0","26","543","178","112","110","431","144","7683","820","2873","659","0","26","59","57","64","53","0","26","4306","835","381","251","287","242","94","55","8600000US91780","ZCTA5 91780"
"25567","559","18813","628","13736","655","732","235","58","43","3288","348","0","23","36","33","963","279","112","99","851","267","6754","578","5267","602","4","19","75","57","23","29","0","23","1028","343","357","157","240","136","117","96","8600000US91784","ZCTA5 91784"
"53849","529","26824","1135","17951","944","3304","625","71","68","3848","542","63","85","180","137","1407","382","64","51","1343","384","27025","1235","13916","1395","147","133","352","234","102","109","9","15","10893","1404","1606","395","644","223","962","369","8600000US91786","ZCTA5 91786"
"44474","615","34445","901","5705","504","1275","378","56","59","26318","890","7","11","33","33","1051","317","34","28","1017","314","10029","704","5035","558","18","28","159","91","190","79","21","34","3836","748","770","267","425","169","345","199","8600000US91789","ZCTA5 91789"
"45206","1200","17288","931","5145","509","1057","249","85","61","9844","790","295","235","15","23","847","282","119","121","728","261","27918","1284","12231","1245","122","63","192","142","250","161","0","26","13854","1128","1269","396","817","335","452","190","8600000US91790","ZCTA5 91790"
"34363","1078","17039","897","5075","501","1560","471","13","21","9622","874","9","13","168","186","592","207","7","11","585","207","17324","998","7842","883","55","53","201","132","81","68","0","26","7936","1112","1209","382","839","345","370","167","8600000US91791","ZCTA5 91791"
"29839","824","16866","919","1942","289","1811","370","22","35","12629","723","39","52","14","25","409","154","44","58","365","148","12973","960","5613","744","66","79","140","156","160","91","13","20","6328","908","653","257","450","245","203","173","8600000US91792","ZCTA5 91792"
"54479","851","36348","1084","4998","552","1204","368","230","178","28744","1071","193","238","7","11","972","327","15","23","957","329","18131","952","6750","860","172","95","102","63","212","103","12","19","10140","928","743","222","311","146","432","211","8600000US91801","ZCTA5 91801"
"30385","861","18010","839","2669","374","459","191","28","35","14359","831","54","54","26","27","415","155","40","58","375","139","12375","692","4823","645","22","35","42","31","66","54","26","42","7111","866","285","122","130","76","155","92","8600000US91803","ZCTA5 91803"
"18558","1063","16028","1001","14606","918","246","160","277","101","459","221","0","19","0","19","440","246","4","9","436","245","2530","456","1952","442","11","17","160","129","0","19","0","19","158","94","249","154","149","122","100","73","8600000US91901","ZCTA5 91901"
"20138","1342","10859","977","6746","681","520","248","14","15","2500","595","177","198","16","30","886","366","0","23","886","366","9279","1070","7642","1142","31","50","37","39","130","135","13","20","690","264","736","292","170","143","566","270","8600000US91902","ZCTA5 91902"
"1478","455","1293","445","1074","419","83","73","74","44","0","12","0","12","0","12","62","56","0","12","62","56","185","144","132","136","0","12","11","10","0","12","0","12","3","5","39","63","15","26","24","37","8600000US91905","ZCTA5 91905"
"4351","887","2552","611","2163","625","31","46","255","103","22","29","0","12","0","12","81","67","3","8","78","67","1799","823","916","444","2","4","12","17","0","12","0","12","709","696","160","134","67","108","93","82","8600000US91906","ZCTA5 91906"
"74297","1669","28990","1237","17132","1062","2610","481","56","35","7241","923","245","140","0","29","1706","335","48","57","1658","333","45307","1703","37338","1723","447","223","136","97","242","105","27","32","5156","761","1961","406","994","281","967","314","8600000US91910","ZCTA5 91910"
"85365","2513","24176","2091","13013","1180","2317","525","44","31","7216","1597","495","337","55","59","1036","325","16","15","1020","325","61189","2521","48825","2306","626","437","175","96","385","218","197","183","8821","1300","2160","516","1189","349","971","355","8600000US91911","ZCTA5 91911"
"53072","2505","28284","2027","7264","959","2777","837","0","29","15624","1651","377","330","189","221","2053","591","0","29","2053","591","24788","2040","19948","2200","171","163","280","424","422","314","0","29","2727","889","1240","408","646","288","594","306","8600000US91913","ZCTA5 91913"
"16357","1297","8867","1012","3378","628","1035","525","7","10","3570","674","66","96","22","35","789","290","0","19","789","290","7490","1058","5864","910","142","131","0","19","91","77","64","100","919","797","410","214","91","100","319","176","8600000US91914","ZCTA5 91914"
"31740","1292","16453","1432","5165","667","1608","541","23","38","6877","1097","128","128","454","573","2198","841","375","318","1823","682","15287","1360","12603","1459","397","440","150","176","211","189","0","26","967","400","959","459","499","351","460","272","8600000US91915","ZCTA5 91915"
"1962","437","1749","433","1630","405","5","10","20","18","0","12","0","12","0","12","94","88","0","12","94","88","213","102","159","86","6","12","13","18","0","12","0","12","35","54","0","12","0","12","0","12","8600000US91916","ZCTA5 91916"
"920","398","525","302","220","126","3","7","0","12","132","179","110","173","0","12","60","84","0","12","60","84","395","206","302","200","4","10","0","12","0","12","0","12","81","95","8","16","8","16","0","12","8600000US91917","ZCTA5 91917"
"496","314","398","227","398","227","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","98","117","98","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91931","ZCTA5 91931"
"26701","248","12792","751","8232","685","1106","402","307","197","1966","437","5","9","0","23","1176","448","11","16","1165","447","13909","748","10368","909","183","268","168","147","64","79","5","9","1734","348","1387","523","455","224","932","373","8600000US91932","ZCTA5 91932"
"267","181","148","143","55","86","0","12","28","46","65","104","0","12","0","12","0","12","0","12","0","12","119","130","119","130","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91934","ZCTA5 91934"
"8332","772","6345","640","5646","651","122","53","73","108","300","257","7","11","108","139","89","61","0","17","89","61","1987","615","1529","566","0","17","7","12","7","10","0","17","232","150","212","160","142","151","70","57","8600000US91935","ZCTA5 91935"
"32384","1184","24713","1116","19064","984","2566","573","18","19","1374","265","101","105","40","42","1550","405","67","80","1483","398","7671","850","5423","763","104","81","74","53","123","128","5","9","1371","508","571","220","128","85","443","201","8600000US91941","ZCTA5 91941"
"40205","764","30247","1240","23590","1188","1946","594","23","28","2773","690","75","83","12","20","1828","498","10","17","1818","500","9958","1077","6646","1007","160","145","212","145","127","179","20","36","1857","617","936","392","422","314","514","229","8600000US91942","ZCTA5 91942"
"27193","302","14577","927","7793","698","3784","568","40","47","1713","306","112","77","17","27","1118","432","4","8","1114","432","12616","917","9409","1258","209","144","85","63","17","20","9","18","2337","706","550","264","433","253","117","74","8600000US91945","ZCTA5 91945"
"15","24","15","24","15","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91948","ZCTA5 91948"
"62639","395","22333","1466","6551","974","2791","547","120","86","11611","910","355","146","11","14","894","253","48","50","846","248","40306","1469","32885","1445","453","256","216","99","55","49","41","44","5629","851","1027","221","524","178","503","147","8600000US91950","ZCTA5 91950"
"2378","434","1773","310","1637","281","20","29","23","27","28","36","0","12","0","12","65","61","0","12","65","61","605","415","375","426","10","15","5","8","0","12","0","12","187","169","28","40","28","40","0","12","8600000US91962","ZCTA5 91962"
"999","419","459","201","459","201","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","540","365","540","365","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US91963","ZCTA5 91963"
"63393","1671","34716","1259","18640","922","7348","750","157","141","5454","694","621","384","38","42","2458","437","68","45","2390","442","28677","1584","20525","1642","138","130","82","54","232","161","80","87","6304","921","1316","354","648","248","668","250","8600000US91977","ZCTA5 91977"
"10518","669","7172","648","4721","483","986","316","44","41","650","227","54","57","0","19","717","341","0","19","717","341","3346","415","2511","455","61","98","9","14","0","19","0","19","476","234","289","180","81","66","208","167","8600000US91978","ZCTA5 91978"
"636","890","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","636","890","552","880","0","12","0","12","0","12","0","12","84","138","0","12","0","12","0","12","8600000US91980","ZCTA5 91980"
"5042","833","3785","814","3133","727","91","75","9","16","339","216","0","17","11","18","202","157","0","17","202","157","1257","274","759","314","0","17","0","17","0","17","0","17","385","259","113","111","55","89","58","67","8600000US92003","ZCTA5 92003"
"2414","602","1747","535","1638","510","109","175","0","12","0","12","0","12","0","12","0","12","0","12","0","12","667","404","618","391","0","12","0","12","0","12","0","12","1","2","48","77","48","77","0","12","8600000US92004","ZCTA5 92004"
"11234","647","10137","675","9576","693","30","30","0","19","262","131","0","19","29","35","240","157","0","19","240","157","1097","343","808","305","0","19","25","41","0","19","0","19","92","209","172","107","88","101","84","104","8600000US92007","ZCTA5 92007"
"27330","1136","22569","958","20136","993","159","111","74","71","1352","475","63","74","70","82","715","360","18","31","697","357","4761","786","4016","761","59","57","8","12","25","29","4","8","399","217","250","136","182","121","68","66","8600000US92008","ZCTA5 92008"
"45827","1040","40837","1175","34839","1051","267","157","54","49","3702","551","69","64","147","225","1759","512","18","29","1741","513","4990","771","3792","755","19","31","17","28","0","26","0","26","571","359","591","335","143","166","448","314","8600000US92009","ZCTA5 92009"
"16131","804","13329","789","10383","703","364","344","63","74","2041","594","0","19","0","19","478","212","0","19","478","212","2802","805","2177","817","0","19","0","19","56","87","0","19","157","104","412","360","28","44","384","351","8600000US92010","ZCTA5 92010"
"24382","1133","20733","980","17428","1026","131","179","0","23","2179","445","120","124","188","227","687","278","0","23","687","278","3649","933","3134","918","0","23","17","26","37","67","0","23","410","320","51","51","32","46","19","22","8600000US92011","ZCTA5 92011"
"13863","636","12804","627","11330","611","56","55","0","19","1046","280","12","24","9","15","351","188","0","19","351","188","1059","363","842","324","0","19","0","19","0","19","0","19","95","76","122","127","99","123","23","26","8600000US92014","ZCTA5 92014"
"42400","1625","32790","1388","28289","1325","1450","513","116","44","1237","393","68","62","118","156","1512","356","85","106","1427","331","9610","1113","6371","911","110","122","241","159","104","111","16","26","1674","568","1094","439","626","385","468","215","8600000US92019","ZCTA5 92019"
"58742","1300","44157","1372","35752","1507","3137","566","134","79","2492","569","191","137","261","263","2190","458","19","19","2171","458","14585","967","8739","1072","198","144","86","79","35","30","21","25","4367","874","1139","329","373","178","766","266","8600000US92020","ZCTA5 92020"
"71321","2429","49826","2196","40364","1943","3194","684","160","109","1840","558","624","487","125","109","3519","914","35","41","3484","914","21495","2006","12964","1856","670","466","218","233","77","89","0","29","6383","1177","1183","378","584","256","599","242","8600000US92021","ZCTA5 92021"
"51496","649","44387","960","40285","950","427","307","149","124","2101","405","36","50","24","24","1365","328","7","11","1358","329","7109","824","4955","695","35","57","19","23","26","29","0","29","1720","587","354","196","116","122","238","173","8600000US92024","ZCTA5 92024"
"53772","1411","22623","897","17310","805","1106","279","200","93","2421","531","89","79","16","20","1481","430","0","29","1481","430","31149","1548","23503","1788","117","114","319","221","119","69","0","29","6527","1005","564","210","368","172","196","133","8600000US92025","ZCTA5 92025"
"49921","1593","32157","1460","24465","1286","941","399","413","427","4248","623","180","143","115","130","1795","539","30","35","1765","545","17764","1579","12741","1344","100","71","169","154","102","74","0","26","3837","862","815","454","278","171","537","404","8600000US92026","ZCTA5 92026"
"56811","1499","26264","1255","19323","1226","1173","363","0","29","3883","613","174","162","148","183","1563","510","50","71","1513","507","30547","1643","22580","1875","84","80","486","289","99","141","49","44","6218","1095","1031","372","605","270","426","258","8600000US92027","ZCTA5 92027"
"49380","1674","30633","1155","27193","972","1011","353","159","90","1223","336","107","109","24","25","916","266","11","17","905","268","18747","1532","13265","1337","61","56","46","50","15","25","24","41","4622","1112","714","232","478","202","236","133","8600000US92028","ZCTA5 92028"
"19149","786","14768","919","12086","664","315","140","11","18","1512","507","63","54","46","52","735","403","10","16","725","402","4381","725","3535","710","72","62","0","19","5","10","0","19","479","233","290","231","143","126","147","147","8600000US92029","ZCTA5 92029"
"2221","392","1959","346","1748","281","61","73","66","101","2","6","0","12","0","12","82","100","0","12","82","100","262","193","99","87","0","12","0","12","0","12","0","12","163","173","0","12","0","12","0","12","8600000US92036","ZCTA5 92036"
"39724","1233","35632","1278","29507","1167","670","470","7","11","3929","498","37","33","50","48","1432","362","35","55","1397","360","4092","604","2950","479","35","40","30","35","232","188","0","26","528","292","317","152","87","56","230","149","8600000US92037","ZCTA5 92037"
"46261","1886","38316","1865","34295","1816","776","413","875","271","855","286","390","335","34","48","1091","332","14","21","1077","326","7945","1114","5576","1111","13","21","163","126","39","56","48","57","1403","478","703","275","360","206","343","185","8600000US92040","ZCTA5 92040"
"42173","1815","26776","1624","22072","1521","1476","451","215","164","1162","249","380","249","17","21","1454","353","34","32","1420","345","15397","1245","10854","1690","86","65","72","87","74","81","0","26","3594","1015","717","311","403","239","314","190","8600000US92054","ZCTA5 92054"
"12120","1542","9189","1326","7270","1091","1206","315","127","69","384","144","71","56","29","32","102","120","11","24","91","118","2931","672","1520","486","65","58","6","11","6","13","0","19","1263","329","71","73","23","26","48","68","8600000US92055","ZCTA5 92055"
"53845","1373","37226","1166","29082","1080","1743","473","213","117","4118","739","368","236","67","70","1635","321","10","15","1625","322","16619","1191","13263","1137","67","78","208","178","88","79","0","29","2165","524","828","279","447","246","381","144","8600000US92056","ZCTA5 92056"
"58347","1661","37961","1407","25732","1352","3832","826","160","129","5602","805","202","171","124","119","2309","597","126","99","2183","573","20386","1362","15304","1469","187","122","203","148","71","64","33","41","3343","761","1245","383","488","224","757","312","8600000US92057","ZCTA5 92057"
"45894","2338","29673","2203","22221","2180","3004","1029","255","297","2346","568","285","266","37","43","1525","538","0","26","1525","538","16221","2208","12751","1987","14","33","31","34","65","78","0","26","2072","719","1288","773","391","250","897","691","8600000US92058","ZCTA5 92058"
"1456","286","995","233","251","128","35","37","589","144","46","80","26","22","0","12","48","29","0","12","48","29","461","145","170","92","0","12","14","17","0","12","0","12","95","51","182","83","161","82","21","19","8600000US92059","ZCTA5 92059"
"92","53","82","49","82","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","14","10","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92060","ZCTA5 92060"
"2376","666","1433","360","494","222","6","9","822","368","51","38","0","12","0","12","60","57","0","12","60","57","943","532","496","484","0","12","4","5","0","12","0","12","233","211","210","225","208","225","2","3","8600000US92061","ZCTA5 92061"
"49933","127","40904","1177","32362","1256","605","203","25","29","5787","638","76","82","86","82","1963","371","20","34","1943","370","9029","1183","5541","895","139","105","419","500","73","77","0","26","2212","523","645","255","354","198","291","172","8600000US92064","ZCTA5 92064"
"36309","1374","27060","1317","24485","1240","285","116","195","123","1047","613","30","47","32","29","986","357","0","26","986","357","9249","1418","6022","1129","24","43","0","26","37","41","0","26","2435","973","731","456","431","240","300","397","8600000US92065","ZCTA5 92065"
"572","241","565","242","429","161","13","20","123","183","0","12","0","12","0","12","0","12","0","12","0","12","7","10","0","12","0","12","7","10","0","12","0","12","0","12","0","12","0","12","0","12","8600000US92066","ZCTA5 92066"
"8756","1096","7669","1063","7289","1038","159","251","0","17","152","141","0","17","0","17","69","68","0","17","69","68","1087","620","951","601","0","17","0","17","0","17","0","17","88","84","48","76","48","76","0","17","8600000US92067","ZCTA5 92067"
"51447","1344","26257","1161","18651","1067","1089","335","161","107","4488","624","333","286","54","51","1481","329","9","14","1472","330","25190","1313","17780","1637","199","157","214","186","221","208","0","29","5521","949","1255","429","870","372","385","199","8600000US92069","ZCTA5 92069"
"829","176","682","148","408","125","0","12","222","61","38","36","0","12","0","12","14","19","0","12","14","19","147","76","20","21","0","12","4","4","0","12","0","12","69","45","54","47","33","36","21","24","8600000US92070","ZCTA5 92070"
"57511","148","47070","786","39708","869","1092","335","281","146","3001","632","146","94","35","34","2807","411","31","37","2776","406","10441","750","6678","737","117","157","189","115","96","131","0","29","1804","482","1557","391","380","170","1177","364","8600000US92071","ZCTA5 92071"
"12624","227","10526","566","9365","658","93","68","13","22","691","279","0","19","0","19","364","185","0","19","364","185","2098","611","695","264","24","38","127","119","0","19","0","19","1078","606","174","134","102","88","72","88","8600000US92075","ZCTA5 92075"
"49034","1503","35259","1584","26349","1241","1400","683","250","286","4866","778","230","194","109","97","2055","615","0","26","2055","615","13775","1452","9588","1381","120","174","135","166","36","44","51","57","2109","610","1736","695","946","479","790","581","8600000US92078","ZCTA5 92078"
"29405","1103","21481","954","17636","1018","493","263","22","22","2236","497","7","13","133","188","954","254","8","11","946","256","7924","946","5748","925","72","71","6","11","181","155","0","23","1440","461","477","288","276","145","201","237","8600000US92081","ZCTA5 92081"
"18065","1175","13928","1115","11862","1071","91","68","823","155","614","381","22","28","15","23","501","182","14","25","487","184","4137","843","3168","836","5","5","96","42","15","23","5","11","589","286","259","176","228","171","31","31","8600000US92082","ZCTA5 92082"
"39043","1330","15535","795","11782","670","1485","515","62","42","1457","311","55","48","47","38","647","193","14","18","633","190","23508","1423","19193","1478","103","75","83","53","64","68","0","26","3196","713","869","290","388","174","481","244","8600000US92083","ZCTA5 92083"
"51419","1814","26374","1019","22572","1159","1483","534","64","54","1422","290","57","49","36","37","740","226","0","29","740","226","25045","1567","19874","1681","0","29","156","169","69","48","0","29","4104","1067","842","330","526","283","316","196","8600000US92084","ZCTA5 92084"
"1544","238","1327","212","1102","184","29","32","106","42","60","37","0","12","0","12","30","29","0","12","30","29","217","91","147","65","0","12","0","12","0","12","0","12","45","57","25","18","18","15","7","10","8600000US92086","ZCTA5 92086"
"1343","308","1266","286","1020","216","0","12","0","12","235","219","0","12","0","12","11","23","0","12","11","23","77","103","57","100","0","12","0","12","0","12","0","12","20","32","0","12","0","12","0","12","8600000US92091","ZCTA5 92091"
"39313","1413","31455","1141","23397","983","3308","634","73","53","3239","446","182","113","127","89","1129","275","42","41","1087","276","7858","868","5619","667","166","116","111","99","65","51","0","26","1286","563","611","88","23","27","588","95","8600000US92101","ZCTA5 92101"
"44500","1586","17097","1218","9058","756","3915","827","219","134","2787","583","159","126","27","42","932","303","17","18","915","304","27403","1651","23202","1712","162","100","48","42","84","75","8","12","2954","702","945","340","500","254","445","218","8600000US92102","ZCTA5 92102"
"34878","1323","28962","1108","23704","1068","1549","404","132","92","2215","544","66","49","144","133","1152","277","16","18","1136","277","5916","859","4346","813","105","85","11","17","81","59","33","38","831","243","509","214","146","89","363","198","8600000US92103","ZCTA5 92103"
"45202","1724","30094","1185","22864","994","2932","644","86","57","2546","412","271","212","36","31","1359","345","36","33","1323","344","15108","1517","11469","1533","371","220","260","272","178","113","0","26","2032","597","798","283","467","247","331","146","8600000US92104","ZCTA5 92104"
"72848","2106","33364","1549","9077","701","10175","1144","4","9","12127","946","116","77","120","99","1745","443","0","29","1745","443","39484","2280","27250","2330","565","299","854","419","50","38","0","29","9485","1454","1280","477","468","237","812","384","8600000US92105","ZCTA5 92105"
"19080","1115","16975","1191","14360","986","484","195","13","26","1140","400","116","151","85","78","777","287","14","22","763","281","2105","491","1562","462","46","45","0","19","0","19","12","20","347","153","138","122","7","11","131","120","8600000US92106","ZCTA5 92106"
"31148","1274","26972","1198","23787","1041","642","287","188","160","1194","347","40","30","49","42","1072","339","0","26","1072","339","4176","591","3359","576","7","13","10","21","87","88","4","11","577","209","132","110","17","22","115","111","8600000US92107","ZCTA5 92107"
"22565","1165","16801","1281","12022","1281","1673","455","36","39","2106","447","0","23","0","23","964","299","32","35","932","294","5764","886","3765","767","157","130","208","201","174","140","0","23","1062","378","398","380","97","68","301","370","8600000US92108","ZCTA5 92108"
"48417","1787","41895","1694","37602","1790","641","384","45","48","1830","414","196","136","95","110","1486","295","35","36","1451","289","6522","767","5257","711","50","61","12","18","88","69","0","26","733","245","382","185","205","143","177","132","8600000US92109","ZCTA5 92109"
