"B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M","GEO_ID","NAME"
"38979","1331","19035","979","3218","273","1889","426","98","83","13066","904","46","63","350","227","368","150","45","46","323","140","19944","1243","3967","626","250","192","129","109","65","80","0","25","15236","1193","297","130","137","80","160","98","8600000US90005","ZCTA5 90005"
"61625","1632","15990","814","2377","445","1781","329","44","32","11028","726","332","229","95","65","333","103","36","34","297","99","45635","1786","9192","911","192","161","404","276","53","63","0","28","34913","1830","881","283","593","202","288","174","8600000US90006","ZCTA5 90006"
"43426","1244","21276","975","7362","611","4360","536","22","25","8597","742","175","153","205","124","555","141","20","24","535","143","22150","1049","5072","746","57","31","204","127","112","64","0","25","16166","1033","539","179","414","180","125","58","8600000US90007","ZCTA5 90007"
"31837","1449","24413","1191","835","228","21320","1272","96","88","1167","295","49","65","262","138","684","249","32","39","652","257","7424","1154","3482","751","260","138","31","32","0","25","0","25","3321","930","330","204","128","75","202","209","8600000US90008","ZCTA5 90008"
"3740","448","3380","437","497","130","150","112","12","19","2699","423","0","12","0","12","22","35","0","12","22","35","360","157","184","116","0","12","0","12","18","27","0","12","152","86","6","9","6","9","0","12","8600000US90010","ZCTA5 90010"
"104058","2199","10538","928","638","205","8602","761","74","51","633","224","164","204","246","180","181","76","41","38","140","66","93520","2395","36370","2150","358","161","565","271","26","29","10","15","55188","2481","1003","267","737","238","266","134","8600000US90011","ZCTA5 90011"
"30860","872","22407","913","5105","535","3481","401","91","79","13070","943","82","42","51","33","527","152","147","115","380","108","8453","698","4285","541","86","54","95","73","77","50","0","25","3662","614","248","95","114","60","134","72","8600000US90012","ZCTA5 90012"
"11299","920","9427","856","3160","502","3604","673","38","61","1773","280","0","19","208","143","644","211","22","34","622","203","1872","385","801","235","10","22","81","82","8","13","0","19","770","240","202","115","127","85","75","57","8600000US90013","ZCTA5 90013"
"7006","821","5640","709","3023","406","1345","542","37","42","957","185","27","46","48","61","203","113","50","66","153","92","1366","296","476","158","0","17","9","16","61","65","0","17","597","202","223","159","112","130","111","98","8600000US90014","ZCTA5 90014"
"18767","1169","6783","572","2137","399","1357","345","12","15","3075","477","10","16","19","25","173","92","0","19","173","92","11984","1044","4062","749","102","75","272","155","29","32","23","25","7283","987","213","83","157","74","56","44","8600000US90015","ZCTA5 90015"
"47590","1674","22059","1148","2560","387","16855","1126","157","128","1395","271","0","25","200","99","892","246","173","135","719","229","25531","1458","12203","1333","488","217","217","170","30","44","0","25","11884","1400","709","217","473","180","236","129","8600000US90016","ZCTA5 90016"
"24336","1050","8096","646","3005","402","1114","252","54","32","3661","432","160","211","0","22","102","77","42","59","60","46","16240","976","4313","604","121","55","403","275","27","26","5","7","10868","1084","503","247","429","230","74","79","8600000US90017","ZCTA5 90017"
"49824","1569","21428","943","2146","353","15894","935","20","17","1919","360","72","111","673","284","704","209","86","45","618","205","28396","1656","7807","1105","593","272","622","388","0","25","8","13","18473","1389","893","390","772","381","121","73","8600000US90018","ZCTA5 90018"
"67553","1955","35679","1417","9637","807","13656","1175","96","67","10138","891","53","60","380","249","1719","419","94","60","1625","427","31874","1782","16432","1636","157","94","757","564","86","65","0","28","13736","1507","706","268","473","193","233","155","8600000US90019","ZCTA5 90019"
"39866","1173","26109","1183","4633","577","2044","437","164","109","18120","1041","140","194","55","63","953","308","183","173","770","263","13757","1240","6580","917","130","115","43","48","54","48","6","10","6749","1107","195","124","150","108","45","39","8600000US90020","ZCTA5 90020"
"2970","425","1423","283","561","150","609","218","29","48","109","71","0","12","0","12","115","85","39","65","76","45","1547","328","513","212","67","96","0","12","0","12","0","12","938","320","29","47","0","12","29","47","8600000US90021","ZCTA5 90021"
"68136","1941","2037","360","991","207","226","150","0","28","724","242","17","26","25","28","54","40","6","8","48","39","66099","1988","44717","2027","101","70","292","189","10","16","11","17","19933","1959","1035","296","759","249","276","140","8600000US90022","ZCTA5 90022"
"46288","1592","1590","276","929","303","255","128","0","25","377","141","0","25","0","25","29","32","0","25","29","32","44698","1636","25123","1657","232","168","262","193","36","56","0","25","18133","1522","912","317","500","224","412","214","8600000US90023","ZCTA5 90023"
"50693","3109","45346","2660","26936","1351","1020","312","28","27","15049","1938","38","39","153","147","2122","384","168","132","1954","386","5347","747","2776","636","33","29","46","38","69","42","0","28","1929","518","494","264","97","56","397","256","8600000US90024","ZCTA5 90024"
"46107","1499","38454","1543","25050","1292","1077","361","0","25","10248","842","206","286","63","57","1810","364","98","82","1712","347","7653","943","4529","857","72","59","764","619","21","34","0","25","1918","616","349","161","96","77","253","132","8600000US90025","ZCTA5 90025"
"68520","1698","30846","1278","15671","982","1889","380","184","171","11820","844","89","52","143","120","1050","278","71","74","979","267","37674","1684","26659","1666","225","134","895","443","218","127","0","28","8633","1190","1044","352","667","278","377","212","8600000US90026","ZCTA5 90026"
"46646","1024","36091","981","27635","966","1204","227","13","17","5575","607","30","35","224","139","1410","293","107","71","1303","296","10555","813","3647","546","73","86","138","133","84","81","0","25","6162","886","451","157","324","149","127","74","8600000US90027","ZCTA5 90027"
"30380","1174","20449","911","15344","901","1957","427","237","186","2139","324","21","24","77","67","674","213","22","37","652","209","9931","848","2032","445","136","108","52","55","61","61","28","47","7248","941","374","146","265","125","109","71","8600000US90028","ZCTA5 90028"
"40472","1319","18021","974","9590","746","1213","333","12","26","6596","598","0","25","109","84","501","190","52","50","449","180","22451","1361","7617","1056","146","118","78","62","51","40","24","36","14066","1418","469","134","291","122","178","82","8600000US90029","ZCTA5 90029"
"39422","1376","12667","713","2219","293","194","68","41","31","9738","667","108","84","94","98","273","162","0","25","273","162","26755","1326","12642","1183","97","76","187","140","49","58","0","25","12861","1127","919","335","467","212","452","294","8600000US90031","ZCTA5 90031"
"47099","1279","9139","707","3594","437","787","274","45","39","4424","515","50","65","6","10","233","102","39","32","194","92","37960","1346","19048","1310","142","111","200","117","75","54","0","25","17698","1390","797","228","449","173","348","144","8600000US90032","ZCTA5 90032"
"48277","1453","4217","424","1183","232","536","159","72","48","2332","370","49","53","0","25","45","40","1","3","44","40","44060","1552","28042","1615","158","102","273","181","126","82","23","27","14815","1424","623","182","422","144","201","96","8600000US90033","ZCTA5 90033"
"58069","1518","41328","1353","22828","1247","4860","625","84","56","10515","728","212","120","348","184","2481","537","741","344","1740","372","16741","1351","12193","1265","371","181","79","48","60","42","59","57","3259","592","720","205","440","156","280","128","8600000US90034","ZCTA5 90034"
"30852","1061","27646","1041","21246","972","2478","470","77","63","2488","404","11","18","200","206","1146","347","20","25","1126","343","3206","477","1199","302","22","34","70","105","0","25","8","14","1658","433","249","92","145","76","104","62","8600000US90035","ZCTA5 90035"
"37640","1301","34137","1338","23985","1234","1325","381","83","80","6889","944","50","69","246","208","1559","437","88","49","1471","426","3503","645","1546","515","67","40","26","30","13","24","0","25","1593","380","258","127","178","111","80","57","8600000US90036","ZCTA5 90036"
"62872","2469","14922","1265","994","315","12598","1171","36","34","544","185","0","28","289","133","461","176","130","98","331","165","47950","1996","13860","1548","175","103","244","191","10","14","0","28","32973","1849","688","229","447","180","241","136","8600000US90037","ZCTA5 90037"
"28577","1104","12376","852","8598","764","1491","348","9","14","1475","316","32","48","78","53","693","187","191","96","502","173","16201","1123","3345","602","35","44","81","88","19","29","0","22","12262","1058","459","178","271","106","188","142","8600000US90038","ZCTA5 90038"
"28149","1021","17463","894","10773","710","672","388","0","22","5037","491","67","62","71","79","843","238","60","57","783","222","10686","828","4519","775","10","15","97","88","85","100","0","22","5730","829","245","97","105","54","140","78","8600000US90039","ZCTA5 90039"
"12699","455","756","265","248","129","130","102","59","83","229","195","0","19","34","42","56","55","0","19","56","55","11943","550","9045","670","0","19","25","22","0","19","0","19","2574","504","299","129","149","99","150","74","8600000US90040","ZCTA5 90040"
"28796","1059","17343","1076","8595","829","346","113","9","14","7640","907","25","30","39","45","689","212","29","30","660","207","11453","1038","6881","1059","7","13","177","130","379","262","0","22","3242","572","767","308","531","273","236","129","8600000US90041","ZCTA5 90041"
"62650","1551","19346","900","8921","634","1643","381","101","75","7442","577","104","82","148","112","987","253","46","39","941","248","43304","1664","21309","1540","140","75","450","186","79","43","19","28","19791","1826","1516","392","661","200","855","355","8600000US90042","ZCTA5 90042"
"43129","1600","30030","1259","1598","426","26237","1218","79","83","568","216","43","48","318","194","1187","330","53","41","1134","332","13099","1311","4984","755","489","198","115","95","57","80","51","61","7071","1059","332","138","234","132","98","77","8600000US90043","ZCTA5 90043"
"88975","2224","34340","1763","960","312","31749","1732","23","28","385","198","43","65","219","132","961","384","106","99","855","362","54635","2087","21982","1756","345","141","293","132","0","28","9","13","31287","1929","719","224","386","164","333","153","8600000US90044","ZCTA5 90044"
"41922","1453","34309","1401","20329","938","5738","891","110","82","5725","881","109","78","135","102","2163","297","98","81","2065","289","7613","883","4456","712","74","63","20","36","25","33","0","25","2275","649","763","284","301","148","462","234","8600000US90045","ZCTA5 90045"
"51651","1340","45508","1508","38053","1418","2121","406","67","68","2880","545","103","74","371","104","1913","445","205","138","1708","422","6143","840","2802","498","38","32","76","75","70","48","9","13","2415","696","733","229","398","189","335","152","8600000US90046","ZCTA5 90046"
"48678","1756","33541","1560","601","194","31636","1601","19","24","243","202","94","93","89","63","859","257","109","87","750","265","15137","1141","7574","1121","255","168","161","137","13","21","0","25","6813","1104","321","216","174","162","147","141","8600000US90047","ZCTA5 90047"
"22498","1048","20830","985","17118","893","566","252","61","62","2219","388","7","11","50","43","809","248","134","127","675","206","1668","312","844","197","0","22","0","22","3","6","0","22","673","206","148","106","90","109","58","65","8600000US90048","ZCTA5 90048"
"35427","936","33197","961","28196","975","492","230","17","19","3222","429","17","19","28","29","1225","308","34","41","1191","307","2230","447","1729","410","15","17","57","69","6","10","0","25","259","89","164","107","62","54","102","70","8600000US90049","ZCTA5 90049"
"8537","797","8177","799","983","154","6436","817","0","17","361","176","69","105","0","17","328","167","0","17","328","167","360","188","67","112","116","94","0","17","0","17","0","17","164","163","13","26","13","26","0","17","8600000US90056","ZCTA5 90056"
"46509","1308","14924","644","2480","298","2252","379","35","24","9817","560","17","18","44","36","279","108","30","48","249","97","31585","1357","7941","885","69","49","194","192","49","48","0","25","23080","1492","252","122","236","120","16","25","8600000US90057","ZCTA5 90057"
"2680","488","509","256","73","45","218","190","0","12","218","170","0","12","0","12","0","12","0","12","0","12","2171","474","899","331","13","22","0","12","0","12","0","12","1232","395","27","33","15","18","12","17","8600000US90058","ZCTA5 90058"
"44648","1831","15226","1222","431","236","14045","1175","19","18","291","201","0","25","222","206","218","117","29","22","189","106","29422","1776","17575","1667","182","102","51","63","0","25","59","91","10492","1502","1063","325","692","277","371","232","8600000US90059","ZCTA5 90059"
"28135","1520","10036","830","269","156","9502","842","18","28","62","52","5","8","64","99","116","78","15","23","101","74","18099","1429","10156","1355","151","108","92","103","0","22","0","22","7182","892","518","223","388","204","130","87","8600000US90061","ZCTA5 90061"
"33353","1325","12754","943","321","144","11041","880","0","25","407","154","72","72","529","303","384","146","114","89","270","121","20599","1351","5427","1047","331","198","132","138","0","25","0","25","14283","1547","426","205","305","158","121","125","8600000US90062","ZCTA5 90062"
"53813","1540","1681","346","639","213","172","133","14","17","575","175","16","28","106","87","159","89","9","13","150","89","52132","1599","21947","1372","124","92","138","97","36","42","3","8","29338","1690","546","236","386","183","160","146","8600000US90063","ZCTA5 90063"
"26384","911","22910","790","16194","757","827","351","10","14","4827","518","51","55","168","168","833","222","32","39","801","224","3474","593","2548","483","29","46","44","43","28","36","0","22","693","302","132","86","125","86","7","12","8600000US90064","ZCTA5 90064"
"46904","1379","17897","811","8700","604","793","265","9","14","7385","615","35","37","107","96","868","214","35","36","833","212","29007","1269","14850","1189","154","94","279","179","240","129","0","25","12849","1091","635","208","368","142","267","137","8600000US90065","ZCTA5 90065"
"59124","1384","40772","1134","27026","1109","2481","443","145","98","8372","852","100","69","221","128","2427","356","90","47","2337","356","18352","1429","10243","1160","115","73","1418","598","75","70","0","28","5275","866","1226","327","768","260","458","197","8600000US90066","ZCTA5 90066"
"2330","378","2314","379","1770","367","0","12","0","12","488","118","30","47","0","12","26","42","0","12","26","42","16","19","16","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90067","ZCTA5 90067"
"21233","847","19136","808","15576","838","961","363","53","61","1487","370","0","22","101","73","958","286","43","62","915","269","2097","350","895","203","0","22","46","55","32","39","0","22","795","238","329","159","219","123","110","97","8600000US90068","ZCTA5 90068"
"20132","801","17324","811","14420","810","860","298","22","33","1033","303","32","53","137","111","820","272","78","78","742","252","2808","595","1270","411","42","48","27","42","16","28","28","45","948","372","477","220","353","212","124","129","8600000US90069","ZCTA5 90069"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90071","ZCTA5 90071"
"862","371","712","302","267","119","350","189","0","12","65","60","1","4","11","26","18","29","0","12","18","29","150","95","88","81","0","12","0","12","0","12","0","12","50","52","12","27","0","12","12","27","8600000US90073","ZCTA5 90073"
"8844","583","8271","562","7009","535","212","156","0","17","757","217","0","17","14","22","279","137","14","21","265","131","573","312","489","300","0","17","0","17","0","17","0","17","29","29","55","61","55","61","0","17","8600000US90077","ZCTA5 90077"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90079","ZCTA5 90079"
"3334","586","3007","513","1495","325","129","75","6","11","1130","239","8","13","37","30","202","63","42","33","160","63","327","127","103","70","0","12","0","12","6","11","0","12","194","79","24","25","19","22","5","11","8600000US90089","ZCTA5 90089"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90090","ZCTA5 90090"
"6858","854","6194","816","2970","524","970","332","0","17","1969","692","0","17","0","17","285","147","0","17","285","147","664","276","344","154","17","28","0","17","0","17","0","17","140","142","163","154","125","143","38","44","8600000US90094","ZCTA5 90094"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8600000US90095","ZCTA5 90095"
"102946","49","5496","695","3778","582","702","232","79","61","803","238","42","48","15","18","77","52","0","28","77","52","97450","698","73337","1526","285","141","289","149","30","29","11","17","22186","1435","1312","282","852","214","460","180","8600000US90201","ZCTA5 90201"
"22052","876","20665","876","17866","902","298","131","42","52","1680","472","0","22","89","130","690","262","68","58","622","256","1387","429","739","334","0","22","0","22","0","22","0","22","470","268","178","161","171","161","7","12","8600000US90210","ZCTA5 90210"
"7530","537","6993","496","5724","456","112","114","9","14","931","196","7","12","0","17","210","113","0","17","210","113","537","202","367","142","0","17","0","17","0","17","0","17","140","129","30","46","30","46","0","17","8600000US90211","ZCTA5 90211"
"12577","648","11704","629","9423","719","267","143","0","19","1201","361","0","19","22","35","791","293","107","130","684","283","873","286","563","236","17","25","13","21","0","19","0","19","146","100","134","114","31","49","103","109","8600000US90212","ZCTA5 90212"
"50715","1412","21529","1052","1223","387","18573","1082","56","87","677","331","322","302","81","73","597","267","27","31","570","264","29186","1434","16526","1648","160","81","81","74","5","7","0","28","11363","1541","1051","359","767","324","284","188","8600000US90220","ZCTA5 90220"
"54236","1299","12202","985","779","300","10804","1006","9","11","300","212","56","86","0","28","254","157","0","28","254","157","42034","1406","22486","1676","298","147","230","204","17","22","6","10","17986","1752","1011","325","725","210","286","233","8600000US90221","ZCTA5 90221"
"31875","1472","10213","936","304","150","9110","918","166","190","153","88","107","147","134","136","239","117","42","43","197","102","21662","1412","11155","1205","105","87","21","33","87","117","0","25","9985","1200","309","224","128","113","181","190","8600000US90222","ZCTA5 90222"
"31978","926","21657","762","12383","939","2689","663","27","37","5081","576","24","28","287","234","1166","282","58","84","1108","274","10321","816","7689","767","21","28","209","241","42","47","0","25","2048","634","312","134","200","93","112","98","8600000US90230","ZCTA5 90230"
"15708","881","11389","580","7624","598","1090","340","0","19","1973","318","18","29","0","19","684","207","29","43","655","204","4319","852","3687","888","29","52","4","9","30","38","0","19","491","281","78","62","29","37","49","46","8600000US90232","ZCTA5 90232"
"26655","1123","7610","721","5107","619","631","460","17","27","1734","430","0","22","39","36","82","74","17","25","65","71","19045","1087","14000","1210","6","8","0","22","125","146","0","22","4420","1024","494","309","237","216","257","209","8600000US90240","ZCTA5 90240"
"43592","1409","11513","865","6803","618","1149","397","26","30","2908","419","17","22","82","115","528","184","39","47","489","175","32079","1595","22230","1908","124","132","36","38","108","123","23","33","8670","1490","888","270","646","213","242","165","8600000US90241","ZCTA5 90241"
"43160","1317","11470","883","5776","670","2294","554","59","48","2733","483","179","242","59","53","370","195","132","129","238","121","31690","1302","20242","1439","87","66","133","133","19","30","19","29","10596","1283","594","214","495","187","99","91","8600000US90242","ZCTA5 90242"
"16929","37","13706","424","10972","651","225","100","22","35","1422","406","185","249","16","23","864","284","0","19","864","284","3223","426","2512","433","10","17","80","59","0","19","32","49","258","140","331","205","130","117","201","165","8600000US90245","ZCTA5 90245"
"48032","1032","25185","972","3023","461","8836","798","69","51","12272","755","64","54","110","105","811","235","123","120","688","193","22847","1365","8434","1052","132","85","61","53","137","62","0","25","13314","1232","769","247","480","200","289","152","8600000US90247","ZCTA5 90247"
"10166","768","5983","566","870","142","1659","528","15","24","3165","293","15","16","5","7","254","117","0","19","254","117","4183","585","2339","514","67","50","67","98","121","93","0","19","1508","445","81","60","64","56","17","19","8600000US90248","ZCTA5 90248"
"26627","1117","16690","1043","3532","476","7334","864","43","54","4343","439","202","227","381","325","855","400","8","12","847","397","9937","920","3033","545","141","93","6","8","89","66","40","48","6149","943","479","240","273","180","206","168","8600000US90249","ZCTA5 90249"
"95939","1175","44088","1817","11228","931","21141","1376","95","65","6758","793","533","281","396","202","3937","716","85","80","3852","709","51851","1837","29649","1826","454","208","322","168","311","178","0","28","16533","1683","4582","969","746","252","3836","982","8600000US90250","ZCTA5 90250"
"19747","33","18067","357","15939","494","268","199","129","123","1035","235","0","19","77","56","619","243","0","19","619","243","1680","356","1315","309","0","19","0","19","0","19","0","19","90","67","275","166","150","137","125","90","8600000US90254","ZCTA5 90254"
"76180","918","2165","423","960","206","194","84","72","67","558","219","244","281","48","27","89","57","8","12","81","56","74015","1042","51232","1821","201","112","279","168","64","88","23","27","21223","1499","993","284","589","265","404","178","8600000US90255","ZCTA5 90255"
"35866","626","13225","1151","5959","685","2399","515","15","21","3569","604","99","197","82","74","1102","489","53","64","1049","476","22641","1154","12967","1446","187","125","151","136","331","336","0","25","6870","1199","2135","505","394","178","1741","498","8600000US90260","ZCTA5 90260"
"71163","143","8281","884","1505","328","5900","745","27","43","588","231","16","21","96","101","149","92","22","29","127","84","62882","910","31969","1552","393","219","374","194","40","44","0","28","29192","1788","914","237","544","201","370","173","8600000US90262","ZCTA5 90262"
"1832","180","1561","159","848","146","82","43","14","18","518","94","0","12","10","18","89","59","0","12","89","59","271","88","180","67","0","12","5","8","8","13","0","12","51","38","27","22","1","5","26","22","8600000US90263","ZCTA5 90263"
"18258","462","16490","591","14747","579","370","185","18","21","851","253","8","12","4","6","492","192","0","19","492","192","1768","447","1090","307","0","19","12","18","28","33","0","19","475","212","163","130","96","106","67","78","8600000US90265","ZCTA5 90265"
"35603","55","32272","485","26824","635","268","149","151","122","3341","381","11","15","86","79","1591","355","144","148","1447","310","3331","481","1988","386","17","23","10","16","1","3","0","25","593","201","722","276","651","277","71","47","8600000US90266","ZCTA5 90266"
"27700","64","561","148","386","103","108","74","11","13","25","28","0","22","13","20","18","16","0","22","18","16","27139","154","22406","672","35","51","52","53","0","22","0","22","4425","638","221","105","177","97","44","35","8600000US90270","ZCTA5 90270"
"23934","760","22710","810","19706","807","318","232","30","32","1420","266","17","26","9","13","1210","339","0","22","1210","339","1224","316","1057","295","0","22","1","2","16","25","0","22","39","32","111","104","16","20","95","101","8600000US90272","ZCTA5 90272"
"25778","293","24028","463","16463","700","536","286","51","51","5908","530","9","14","51","42","1010","265","61","55","949","255","1750","418","1152","366","48","45","0","22","40","35","0","22","386","219","124","81","41","46","83","65","8600000US90274","ZCTA5 90274"
"42593","87","38731","604","23295","1007","1174","400","65","84","11723","865","312","298","207","192","1955","474","202","209","1753","394","3862","583","2528","567","30","36","0","25","63","61","0","25","754","361","487","246","363","257","124","69","8600000US90275","ZCTA5 90275"
"35178","979","30304","1092","24721","1145","770","410","70","65","3430","523","12","19","140","99","1161","340","0","25","1161","340","4874","654","3125","505","81","83","29","46","8","13","0","25","1202","430","429","192","197","150","232","105","8600000US90277","ZCTA5 90277"
"40485","794","33128","936","23183","953","1321","562","75","61","5622","498","93","73","293","146","2541","578","54","52","2487","571","7357","871","5169","913","17","22","8","14","114","104","16","29","1635","476","398","154","208","122","190","96","8600000US90278","ZCTA5 90278"
"95350","44","4285","456","2812","410","684","278","0","28","535","188","94","71","55","59","105","56","0","28","105","56","91065","461","48708","2207","283","172","317","131","52","43","32","27","40105","2210","1568","412","1045","369","523","200","8600000US90280","ZCTA5 90280"
"6478","794","5956","785","5469","692","64","58","18","28","154","162","0","17","39","58","212","162","12","18","200","156","522","258","385","261","67","90","0","17","0","17","0","17","37","58","33","46","0","17","33","46","8600000US90290","ZCTA5 90290"
"27167","862","22157","814","18176","756","1412","313","27","25","1224","264","46","43","58","63","1214","338","0","22","1214","338","5010","525","3516","494","103","71","136","132","0","22","0","22","1030","373","225","99","129","83","96","50","8600000US90291","ZCTA5 90291"
"21679","1061","19720","1033","15541","1038","1313","437","0","22","1876","449","152","144","200","193","638","307","25","44","613","303","1959","481","1270","385","0","22","50","67","26","40","0","22","496","236","117","94","67","71","50","73","8600000US90292","ZCTA5 90292"
"12458","607","10653","626","7896","560","662","271","30","26","1422","364","0","19","98","96","545","203","0","19","545","203","1805","441","978","330","17","27","0","19","49","74","0","19","678","282","83","55","30","31","53","45","8600000US90293","ZCTA5 90293"
